# r, g_tt, g_rr, gtt, grr, dgtt/dr, dgrr/dr, d2gtt/dr2, d2grr/dr2
1.000000000000000000e+00 -0.000000000000000000e+00 inf -inf 0.000000000000000000e+00 inf 9.945587570362913743e-01 nan -9.934599695435617495e-01
1.006710180413235234e+00 -6.455436376564695385e-03 1.498426197433432492e+02 -1.549081954599259632e+02 6.673668691276501974e-03 inf 9.878924614073268939e-01 -inf -1.467058006671392523e+00
1.013511022223154923e+00 -1.291098465553048268e-02 7.492075070201806852e+01 -7.745342641791810934e+01 1.334743700016161050e-02 7.558492249133228142e+03 9.747373037054968270e-01 -inf -1.921307368226849333e+00
1.020358161669598918e+00 -1.932365845929214995e-02 5.005790412486595642e+01 -5.175003491738547723e+01 1.997686514212759779e-02 2.799509480103026362e+03 9.616704944580534153e-01 -4.405882539931423962e+05 -1.875667173200326276e+00
1.027298447039724394e+00 -2.573644851430584649e-02 3.758494671412822896e+01 -3.885539993772414391e+01 2.660639664081521083e-02 1.483914822139163334e+03 9.488766835740899408e-01 -1.360533176346964610e+05 -1.845153480625909559e+00
1.034179113402690753e+00 -3.200930084310660978e-02 3.021947438449672418e+01 -3.124091978458054442e+01 3.309124398646134946e-02 9.191231439468741655e+02 9.361687172621763198e-01 -6.175982563853298052e+04 -1.809627189501505473e+00
1.041152572287494582e+00 -3.828227027081517603e-02 2.526771440126291779e+01 -2.612175278335984174e+01 3.957619530280975795e-02 6.282864624624789940e+02 9.238058818389657256e-01 -3.335836633195105242e+04 -1.772420417133464987e+00
1.048082883860547820e+00 -4.443384148572358805e-02 2.176959418247535183e+01 -2.250536902872320510e+01 4.593562891516855817e-02 4.553160756183193030e+02 9.115253906275333495e-01 -2.022861458842024877e+04 -1.735878986046580641e+00
1.055106075311213365e+00 -5.058553120257373859e-02 1.912222574184710666e+01 -1.976849854547185359e+01 5.229516759712748986e-02 3.460264276373151802e+02 8.995842891583548662e-01 -1.317703418699850408e+04 -1.703047171548406569e+00
1.062059774442057014e+00 -5.659631297993105575e-02 1.709138178011860631e+01 -1.766899551132594226e+01 5.850902009357961120e-02 2.711421105978352557e+02 8.877220866556525536e-01 -9.100503950744125177e+03 -1.671093349174334497e+00
1.069105738653248094e+00 -6.260721376086059164e-02 1.545046336940609422e+01 -1.597260027925341319e+01 6.472297795159520639e-02 2.186224360840404302e+02 8.761895448568008948e-01 -6.518251286854975660e+03 -1.636961187704290888e+00
1.076103794541673375e+00 -6.849944876477509492e-02 1.412145280578084972e+01 -1.459865762473458517e+01 7.081424367262223463e-02 1.795996585108937609e+02 8.647325708332416205e-01 -4.843464864151424081e+03 -1.604265590814815789e+00
1.083194068548868128e+00 -7.439180399820982670e-02 1.300295161992047177e+01 -1.344234104101123961e+01 7.690561568098153167e-02 1.503861052400307017e+02 8.535881219732099900e-01 -3.690202651537705606e+03 -1.573919805589848897e+00
1.090219160211136407e+00 -8.015452023186053765e-02 1.206811939605391792e+01 -1.247590275766520129e+01 8.286295214538430542e-02 1.275110986900169792e+02 8.425161172429307399e-01 -2.882179725554970446e+03 -1.544358815701383891e+00
1.097335969649930965e+00 -8.591735732362008882e-02 1.125867540633917585e+01 -1.163909169404915644e+01 8.882039528708252085e-02 1.096266046057438786e+02 8.317479523370064909e-01 -2.286014434178604461e+03 -1.513811002070064804e+00
1.104399866923890805e+00 -9.156402314629463746e-02 1.056437802956604344e+01 -1.092132002983605688e+01 9.465772591640941869e-02 9.509379845780699725e+01 8.210492074040343091e-01 -1.847412912818646646e+03 -1.484603612027923125e+00
1.111555298496419431e+00 -9.721081086438397578e-02 9.950727582625249923e+00 -1.028692170251590099e+01 1.004951639663091978e-01 8.335763288312641350e+01 8.106378853708968713e-01 -1.511321614355957763e+03 -1.456444241740136203e+00
1.118651048111739765e+00 -1.027392830497896870e-01 9.415285065588026470e+00 -9.733375300228425786e+00 1.062102732985648057e-01 7.355568029850785194e+01 8.002931566249963380e-01 -1.253903577146945509e+03 -1.429059812529316353e+00
1.125837972931538200e+00 -1.082678779275188380e-01 8.934515228499945394e+00 -9.236349867958633553e+00 1.119254905750375340e-01 6.544853631770575930e+01 7.902270893202287816e-01 -1.049339858468459397e+03 -1.401690224811028562e+00
1.132968240515869862e+00 -1.136836972234204629e-01 8.508892593240773294e+00 -8.796336013199136161e+00 1.175241065793182216e-01 5.853207964749227443e+01 7.802248879853884711e-01 -8.883298101613646622e+02 -1.375464381660439495e+00
1.140189399966917261e+00 -1.190996401020472661e-01 8.121970481457177371e+00 -8.396330997668652429e+00 1.231228311261466368e-01 5.269973586382280217e+01 7.704872126070662075e-01 -7.571181998040143526e+02 -1.349403766626460888e+00
1.147355368641425066e+00 -1.244069186113308800e-01 7.775493218789405248e+00 -8.038138161143400851e+00 1.286092048261979759e-01 4.763932310072221554e+01 7.608108431018267837e-01 -6.512281518300878815e+02 -1.324005070284728802e+00
1.154611981702669876e+00 -1.297143216358392637e-01 7.457361360234981973e+00 -7.709248966412558524e+00 1.340956876962295929e-01 4.330734461543024594e+01 7.513916412623338204e-01 -5.634401887075357536e+02 -1.299453396854334253e+00
1.161807273721754630e+00 -1.349115369928609587e-01 7.170090914868654686e+00 -7.412264527480081355e+00 1.394682455038742663e-01 3.949653897507793232e+01 7.420312659541761224e-01 -4.913872101418269835e+02 -1.275964231001625482e+00
1.169092807111222765e+00 -1.401088775750221616e-01 6.904126603010370289e+00 -7.137306481272350567e+00 1.448409129061994927e-01 3.619165221737056015e+01 7.329146260056408346e-01 -4.300962475170597941e+02 -1.251731552070611819e+00
1.176328578272877845e+00 -1.452071225834566937e-01 6.661731567184112635e+00 -6.886714523423309586e+00 1.501111219980747480e-01 3.325098037858743538e+01 7.238544908703086200e-01 -3.789206558534108922e+02 -1.228143656340421552e+00
1.183654474781600463e+00 -1.503054939184133298e-01 6.435775023754294999e+00 -6.653116755285110706e+00 1.553814414439633751e-01 3.067393555339163314e+01 7.150308062305290591e-01 -3.353937279398309670e+02 -1.206097616780291704e+00
1.190915380278519953e+00 -1.552968679293906251e-01 6.228933171972556693e+00 -6.439279898772159783e+00 1.605411347964941227e-01 2.835865847519492533e+01 7.062613837348576951e-01 -2.986091088875832611e+02 -1.184959238557162786e+00
1.198265916915921325e+00 -1.602883688296359854e-01 6.034968825993711761e+00 -6.238755857967832164e+00 1.657009387841106296e-01 2.631082583809959274e+01 6.977168428848221637e-01 -2.663035312082955102e+02 -1.162475888233810872e+00
1.205571106730042752e+00 -1.651888969106504179e-01 5.855943257593074769e+00 -6.053675632575314047e+00 1.707666819864341878e-01 2.445578676873158130e+01 6.892244551104119710e-01 -2.386605086217608971e+02 -1.140551288447685163e+00
1.212965914609656970e+00 -1.700895531179126008e-01 5.687229558617948655e+00 -5.879255848868987222e+00 1.758325366846998916e-01 2.280251691177393170e+01 6.809507415750539749e-01 -2.147808793638299960e+02 -1.120726936170024057e+00
1.220291300637061260e+00 -1.748857684003398971e-01 5.531266873301096787e+00 -5.718018162065932941e+00 1.807904089435470318e-01 2.129417057697605387e+01 6.727271372931704629e-01 -1.941713312950480770e+02 -1.101724751435432026e+00
1.227705703712546281e+00 -1.796821121964931045e-01 5.383626662175697852e+00 -5.565384265443409362e+00 1.857483928121916872e-01 1.994047243865767172e+01 6.647115510894625601e-01 -1.755764785407760940e+02 -1.080801310951007732e+00
1.235079388866688888e+00 -1.843951307149940544e-01 5.246033130505965758e+00 -5.423136696302605309e+00 1.906202220083106358e-01 1.869773012126773537e+01 6.567441521481297562e-01 -1.593845291806810565e+02 -1.060464591266927714e+00
1.242542182938610296e+00 -1.891082791277719222e-01 5.115294550185697453e+00 -5.287975780924669245e+00 1.954921637823764380e-01 1.757576718251250369e+01 6.489779902111543208e-01 -1.452563435839280146e+02 -1.042555981166018109e+00
1.249933254941062666e+00 -1.937207884342937447e-01 4.993507088540098060e+00 -5.162068604419190798e+00 2.002600541601233797e-01 1.654011184721884575e+01 6.412581652288523726e-01 -1.328409329727482202e+02 -1.025188158159875851e+00
1.257412782428615872e+00 -1.983334279209089113e-01 4.877381242410366191e+00 -5.042014402124781469e+00 2.050280571271905217e-01 1.560034287239608908e+01 6.337328277092623141e-01 -1.214365116160411020e+02 -1.005962928220069053e+00
