# r, g_tt, g_rr, gtt, grr, dgtt/dr, dgrr/dr, d2gtt/dr2, d2grr/dr2
1.000000000000000000e+00 -0.000000000000000000e+00 inf -inf 0.000000000000000000e+00 inf 9.971255977876417598e-01 nan -9.967757433890958030e-01
1.003311233842377526e+00 -3.276183937651567721e-03 3.028728069225280137e+02 -3.052331673162464085e+02 3.301716024495360280e-03 inf 9.938250402128707695e-01 -inf -1.485294307897951693e+00
1.006644469075623105e+00 -6.552377761791987852e-03 1.514362269397861382e+02 -1.526163533841359765e+02 6.603439746274308852e-03 3.042285255093540763e+04 9.872566056906147969e-01 -inf -1.960783880625246223e+00
1.009999925712010693e+00 -9.828581594731641835e-03 1.009573660194985507e+02 -1.017440808077560490e+02 9.905171256219813536e-03 1.133289125594420511e+04 9.807099610124249134e-01 -3.623179790155511349e+06 -1.932312584578476988e+00
1.013377826707100748e+00 -1.310479556068711027e-02 7.571793485732685269e+01 -7.630794355921780436e+01 1.320691064652346203e-02 6.026687260676230835e+03 9.742456540028430201e-01 -1.129045069774820469e+06 -1.922074673772807829e+00
1.016715184007802808e+00 -1.632031711863466197e-02 6.079957841832360543e+01 -6.127331918435533709e+01 1.644748246640181932e-02 3.751061984815654796e+03 9.678027331142401435e-01 -5.162755832016565255e+05 -1.912071899916659268e+00
1.020074595778776017e+00 -1.953584868026050567e-02 5.079220073049648221e+01 -5.118794767336748208e+01 1.968806205712569923e-02 2.569308902630265948e+03 9.614409500406617681e-01 -2.793089812858356745e+05 -1.884348438460866415e+00
1.023456281360697329e+00 -2.275139036858922839e-02 4.361355864319827447e+01 -4.395335774206612456e+01 2.292864950968531712e-02 1.868212950430042611e+03 9.551001568438006739e-01 -1.691771689454980660e+05 -1.856107930916651050e+00
1.026860463012494007e+00 -2.596694230855232238e-02 3.821279533267770745e+01 -3.851050262743664376e+01 2.616924491637095951e-02 1.421295095189837866e+03 9.488456480500103707e-01 -1.112175528919019998e+05 -1.847361926096916074e+00
1.030216440556897206e+00 -2.911616995487322293e-02 3.407968160588202267e+01 -3.434517663380476193e+01 2.934299714312482710e-02 1.116364587469005073e+03 9.426116961303870889e-01 -7.723968549970351160e+04 -1.838873332769459523e+00
1.033594425987808929e+00 -3.226540767695878359e-02 3.075337416087915088e+01 -3.099294482846764609e+01 3.251675717821178591e-02 9.011659128098655174e+02 9.364627431108468736e-01 -5.524368232403779984e+04 -1.811362984339093707e+00
1.036994636502937661e+00 -3.541465559770660965e-02 2.801864071372452614e+01 -2.823689749688708517e+01 3.569052511209669376e-02 7.419120838958652939e+02 9.303339228931321037e-01 -4.094432720009981858e+04 -1.784401183053037965e+00
1.040417292167483465e+00 -3.856391384190382965e-02 2.573055409024945206e+01 -2.593097796296268953e+01 3.886430103652327439e-02 6.218082475067762971e+02 9.242880126280230701e-01 -3.144376827392941414e+04 -1.776078542131724447e+00
1.043791689987974891e+00 -4.164856068177091170e-02 2.382486238667685186e+01 -2.401043358114625903e+01 4.197296016950813335e-02 5.281871091668502913e+02 9.182618220486358229e-01 -2.470199901297549150e+04 -1.768000345980321519e+00
1.047188047479976625e+00 -4.473321766824270990e-02 2.218198550713668737e+01 -2.235475228758083333e+01 4.508162714641872348e-02 4.545570564604716992e+02 9.123173148929870635e-01 -1.954589081916440045e+04 -1.741730205667635145e+00
1.050606579704703725e+00 -4.781788492406258140e-02 2.075106312497781147e+01 -2.091267737140726268e+01 4.819030205716601234e-02 3.949840188190223103e+02 9.063921227807154590e-01 -1.574591603264008154e+04 -1.715993513822082539e+00
1.054047504540827740e+00 -5.090256257385403910e-02 1.949356308195733689e+01 -1.964537637076934118e+01 5.129898499292673275e-02 3.465486215508099122e+02 9.005465310682254643e-01 -1.298070838581791395e+04 -1.708058823305364404e+00
1.057440221441201311e+00 -5.392437831965529726e-02 1.840118898762647959e+01 -1.854448824745194102e+01 5.434431441753195813e-02 3.062785082243927945e+02 8.947198607173829643e-01 -1.083619834862003518e+04 -1.700355907944912870e+00
1.060854849492794738e+00 -5.694620428222827574e-02 1.742474418341728182e+01 -1.756043291391203809e+01 5.738965172020582539e-02 2.727828814238181963e+02 8.889716218617293997e-01 -9.041605165058690545e+03 -1.675274421512647161e+00
1.064291601646125240e+00 -5.996804058415516198e-02 1.654670389345089987e+01 -1.667554901342268181e+01 6.043499699029453165e-02 2.443310335757717269e+02 8.832419187080158274e-01 -7.627610833624918087e+03 -1.650731419234171549e+00
1.067750693620181712e+00 -6.298988734988250626e-02 1.575290613527531569e+01 -1.587556419089016302e+01 6.348035031839049935e-02 2.201840660507725431e+02 8.775884352985102721e-01 -6.550629358750302345e+03 -1.643131058159851499e+00
1.071161902641495578e+00 -6.595080060067466665e-02 1.504567256294558497e+01 -1.516281820526937096e+01 6.646429369085138372e-02 1.993262381720473684e+02 8.719531137636162832e-01 -5.670940035535686548e+03 -1.635749416010150448e+00
1.074594977518874117e+00 -6.891172413937507457e-02 1.439921196504130840e+01 -1.451131882838229181e+01 6.944824497533752528e-02 1.813705424751055091e+02 8.663929019082164951e-01 -4.889923621186626406e+03 -1.611826800473493693e+00
1.078050129168570015e+00 -7.187265808843089354e-02 1.380601364003140930e+01 -1.391349682336246829e+01 7.243220426064456152e-02 1.656433365692217592e+02 8.608504856395452487e-01 -4.248158448228731686e+03 -1.588385369919056211e+00
1.081527571228227513e+00 -7.483360257211943423e-02 1.325975554442435467e+01 -1.336298087528619760e+01 7.541617163677605262e-02 1.519197859405785209e+02 8.553812714846866783e-01 -3.747078787314293095e+03 -1.581129808565223449e+00
1.084957208549456098e+00 -7.773526210307823980e-02 1.276480742939530089e+01 -1.286417480234367083e+01 7.834039060371256191e-02 1.397619659388075775e+02 8.499294965403000335e-01 -3.323607174607851448e+03 -1.574081682151228456e+00
