# r, g_tt, g_rr, gtt, grr, dgtt/dr, dgrr/dr, d2gtt/dr2, d2grr/dr2
1.000000000000000000e+00 -0.000000000000000000e+00 inf -inf 0.000000000000000000e+00 inf 1.047757540364530060e+00 nan -1.014403635893043942e+00
1.003926803961118219e+00 -2.943965367985184201e-03 2.430524396016377580e+02 -3.396779088758059970e+02 4.114338459794919522e-03 inf 1.043774176148932531e+00 -inf -1.509895092707370434e+00
1.007884569079328996e+00 -5.889214950948822545e-03 1.215109705207020596e+02 -1.698019189873326127e+02 8.229709595065970440e-03 2.849851231172203916e+04 1.035852668203538940e+00 -inf -1.989350473120758300e+00
1.011875124491837363e+00 -8.836841981116533296e-03 8.098721806018205882e+01 -1.131625983735934398e+02 1.234762748927731302e-02 1.060223556467760864e+04 1.027962180940630965e+00 -2.855612993325702846e+06 -1.962353569699501588e+00
1.015897405429716960e+00 -1.178578990352263829e-02 6.072898222978672322e+01 -8.484794045930780726e+01 1.646660232533114776e-02 5.616952716161664284e+03 1.020128650187937192e+00 -8.842066320381993428e+05 -1.942785112811936887e+00
1.019923501426531542e+00 -1.471556742754124431e-02 4.864284661119481257e+01 -6.795524568957007716e+01 2.055800738787061377e-02 3.485807301877742248e+03 1.012325914049608144e+00 -4.003990259026611457e+05 -1.917843308531038682e+00
1.023981635981657812e+00 -1.764668391309994616e-02 4.056716398927351719e+01 -5.666787057128925653e+01 2.465047840821243952e-02 2.380034677992014622e+03 1.004624362719275243e+00 -2.171605458772561396e+05 -1.897255876323657109e+00
1.028026197023562460e+00 -2.054630606758368547e-02 3.484542404058860399e+01 -4.867054918342328307e+01 2.869817278834607688e-02 1.726221502949268370e+03 9.969530272140794125e-01 -1.316075371861560561e+05 -1.874852704801536207e+00
1.032102835483620584e+00 -2.344727383420522684e-02 3.053721107252482270e+01 -4.264888136126022999e+01 3.274693283630369933e-02 1.311223612541256898e+03 9.893983098667874510e-01 -8.575282148684923595e+04 -1.852922866932677159e+00
1.036164648246075792e+00 -2.631632980960645074e-02 2.721063063009756533e+01 -3.799921977094854242e+01 3.675034267283405764e-02 1.028326348085652626e+03 9.818731048424682584e-01 -5.914284793951307802e+04 -1.831235423611823787e+00
1.040258557632211645e+00 -2.918673720409669173e-02 2.453697678032922269e+01 -3.426213738819831178e+01 4.075481706457328990e-02 8.288709776702169165e+02 9.744632625631519662e-01 -4.244720746305472858e+04 -1.809791555093140492e+00
1.044337340096307631e+00 -3.202550492063244159e-02 2.236419478388707560e+01 -3.122511268684946373e+01 4.471433063713425859e-02 6.814184015872451710e+02 9.670822361495401420e-01 -3.154648201507351769e+04 -1.788723599761846028e+00
1.048448233718695111e+00 -3.486562964171604356e-02 2.054446643871376565e+01 -2.868154139982946305e+01 4.867490732763013472e-02 5.705155082986885873e+02 9.598141956728537538e-01 -2.404501364335383914e+04 -1.767829595066573445e+00
1.052543982687596413e+00 -3.767458049646199569e-02 1.901459424858693836e+01 -2.654309581745467739e+01 5.259118269506668497e-02 4.840895685135777171e+02 9.525742905005259997e-01 -1.876906418721327282e+04 -1.747335928734154775e+00
1.056671857131107783e+00 -4.048489390533767385e-02 1.769644661897042326e+01 -2.470057109049645661e+01 5.650851956505265061e-02 4.161657926196452877e+02 9.454447630199657171e-01 -1.490874526708244230e+04 -1.727001913168435543e+00
1.060784611952830803e+00 -4.326451945683000566e-02 1.656116035051980617e+01 -2.311362780760376268e+01 6.038224247787160603e-02 3.612321259577334445e+02 9.383427079937544102e-01 -1.205003948086551281e+04 -1.707052754006578965e+00
1.064929507016724619e+00 -4.604551310368899808e-02 1.556250072465201129e+01 -2.171764266690045275e+01 6.425702512038666825e-02 3.166607854787978340e+02 9.313485190411013859e-01 -9.864671843163985614e+03 -1.687273978134887331e+00
1.069059232148821481e+00 -4.879624523881956333e-02 1.468670373317454114e+01 -2.049338007680263019e+01 6.808879774303511212e-02 2.796057130974681399e+02 9.243811566581099370e-01 -8.183826930043486755e+03 -1.667885492212619836e+00
1.073221111566690311e+00 -5.154835095132298539e-02 1.390402339424634448e+01 -1.939926266398508403e+01 7.192162812483560153e-02 2.488037288695174993e+02 9.175190721050494602e-01 -6.855538502391857037e+03 -1.648612455832210832e+00
1.077368019829703538e+00 -5.427077715847315742e-02 1.320789898975779408e+01 -1.842612271941406377e+01 7.571226890631588269e-02 2.226444992429820502e+02 9.106831857945425490e-01 -5.803720143594723595e+03 -1.629719398115311302e+00
1.081547099569848847e+00 -5.699458253064151880e-02 1.257798897090187573e+01 -1.754552723431877581e+01 7.950396540443915860e-02 2.004820245802582974e+02 9.039500479478266293e-01 -4.950943423346196141e+03 -1.610984106733378107e+00
1.085711173951509512e+00 -5.968912605619614009e-02 1.201142572822510246e+01 -1.675347028968927532e+01 8.325406347475849955e-02 1.813380152136630556e+02 8.972424971042860520e-01 -4.259835262910147321e+03 -1.592603124002584636e+00
1.089907436543027908e+00 -6.238505428554698418e-02 1.149356391672574240e+01 -1.602948032108508158e+01 8.700521502688762787e-02 1.648683663320986454e+02 8.906353491666273436e-01 -3.687742993344888873e+03 -1.574357747662745277e+00
1.094088751696036255e+00 -6.505218957278098568e-02 1.102348295205121076e+01 -1.537227273312900344e+01 9.071543035442564129e-02 1.504436615850824808e+02 8.840531926755433867e-01 -3.215341372798966404e+03 -1.556467105279191854e+00
1.098302272754501319e+00 -6.772071511401213384e-02 1.059022537146034537e+01 -1.476653042302397978e+01 9.442669678162896041e-02 1.378761021434772545e+02 8.775690627492623852e-01 -2.817573063251263193e+03 -1.538703025411198189e+00
1.102500932498505559e+00 -7.036092464097308541e-02 1.019391892200545868e+01 -1.421243403355834722e+01 9.809769997692596721e-02 1.267417275528455747e+02 8.711093446244778660e-01 -2.483968036519941052e+03 -1.521288351955867757e+00
1.106731817241013216e+00 -7.300253000200793152e-02 9.826102380693436444e+00 -1.369815539231989732e+01 1.017697517547572206e-01 1.169373830765588025e+02 8.647452949096380292e-01 -2.199034272687853445e+03 -1.503990300726438356e+00
1.110947962712465209e+00 -7.561630830736079667e-02 9.487465338221486633e+00 -1.322466042556928123e+01 1.054022296104071277e-01 1.081664186099184946e+02 8.584050931127393813e-01 -1.956899181898880897e+03 -1.487028957678368180e+00
1.115196354224661235e+00 -7.823148808056705483e-02 9.171303620181395999e+00 -1.278257674160748891e+01 1.090357534123618244e-01 1.003731375781051725e+02 8.521582833016139169e-01 -1.747590174143990680e+03 -1.470190815673280804e+00
1.119430072874127546e+00 -8.081928503628409144e-02 8.878603122307350048e+00 -1.237328441536010359e+01 1.126303300445444799e-01 9.334316623539049829e+01 8.459347726555344060e-01 -1.567701832391833477e+03 -1.453669985476718329e+00
1.123696059708010120e+00 -8.340848911042549052e-02 8.603930545573870603e+00 -1.198918731972339380e+01 1.162259498380575629e-01 8.704813371706821101e+01 8.398025165550777604e-01 -1.410587557804460630e+03 -1.437277125120051569e+00
1.127947391832507362e+00 -8.597071649675865068e-02 8.348416421449625702e+00 -1.163186769576013724e+01 1.197831959400941226e-01 8.132874208684788186e+01 8.336930249493037515e-01 -1.274244941290539145e+03 -1.421198613620223261e+00
1.132231014653253487e+00 -8.853435663642428288e-02 8.107572422556318159e+00 -1.129505017025882907e+01 1.233414822441635250e-01 7.617251055394918069e+01 8.276726504195868195e-01 -1.154067571958331882e+03 -1.405222875513375769e+00
1.136500131307803807e+00 -9.107149574503851930e-02 7.882577065259201099e+00 -1.098038405781294102e+01 1.268620644899609573e-01 7.145830280700033654e+01 8.216745197903109199e-01 -1.048890228877053687e+03 -1.389551544406141925e+00
1.140801563516704809e+00 -9.361005331239474758e-02 7.669671314308481591e+00 -1.068261329435213192e+01 1.303836838658792852e-01 6.718294559496175111e+01 8.157634310099697306e-01 -9.554627710627244142e+02 -1.374002189970941368e+00
1.145088502373623029e+00 -9.612249550849751023e-02 7.470037109468226078e+00 -1.040339199174866458e+01 1.338681435374003970e-01 6.325243398953777785e+01 8.098740791375922399e-01 -8.730825853096364426e+02 -1.358748855123386390e+00
1.149407781940223972e+00 -9.863636184919334637e-02 7.280477031491757067e+00 -1.013824903161894220e+01 1.373536370864838485e-01 5.966900616401621704e+01 8.040697415800712733e-01 -7.993784079980316619e+02 -1.343590400053091605e+00
1.153712731868530295e+00 -1.011245782323213077e-01 7.102140292598494220e+00 -9.888792788857152516e+00 1.408026255186977105e-01 5.635841114568913923e+01 7.982866471803801156e-01 -7.339555186908090718e+02 -1.328716421038854678e+00
1.158050050232870776e+00 -1.036142245260781719e-01 6.932281925942151091e+00 -9.651184521950600725e+00 1.442526444658541740e-01 5.332596565662149857e+01 7.925866177846080385e-01 -6.750722544716466018e+02 -1.313963341913670035e+00
1.162373016646094825e+00 -1.060785700137953508e-01 6.772009732246393021e+00 -9.426974740232184402e+00 1.476666513395991087e-01 5.051209317653216857e+01 7.869073504521273410e-01 -6.224950936953140399e+02 -1.299490253344754986e+00
1.166728379002645255e+00 -1.085443511349409862e-01 6.618935967729306036e+00 -9.212823970515172434e+00 1.510816851644298797e-01 4.792374857596199433e+01 7.813092141329647244e-01 -5.748926593408792769e+02 -1.285098074480186980e+00
1.171069612925662140e+00 -1.109853123835937150e-01 6.474110137542419707e+00 -9.010201246663553931e+00 1.544613821444195123e-01 4.551248381415771860e+01 7.757313713187238280e-01 -5.321609243532391247e+02 -1.270977080659949854e+00
1.175443273759203988e+00 -1.134277151078450230e-01 6.335445262307076497e+00 -8.816187463965205140e+00 1.578421024248335414e-01 4.328602212667050253e+01 7.702327826370150010e-01 -4.932920628999534642e+02 -1.256971826227525124e+00
1.179802776296312583e+00 -1.158456273749068066e-01 6.203937667866241235e+00 -8.632177343765750521e+00 1.611879508686192564e-01 4.120448363940725045e+01 7.647540310079740111e-01 -4.582292447597282035e+02 -1.243224975759855910e+00
1.184194736395959735e+00 -1.182649869113508723e-01 6.077740915727469329e+00 -8.455587964928119149e+00 1.645348187535081719e-01 3.927584601208693726e+01 7.593527457125710534e-01 -4.261812041536035736e+02 -1.229563220493235631e+00
