# r, g_tt, g_rr, gtt, grr, dgtt/dr, dgrr/dr, d2gtt/dr2, d2grr/dr2
1.000000000000000000e+00 -0.000000000000000000e+00 inf -inf 0.000000000000000000e+00 inf 7.821949243846651356e+00 nan -2.218547975656700810e+00
1.005025739629586745e+00 -3.683989155788334444e-05 2.543812056257847232e+01 -2.714448815433634445e+04 3.931108029541618976e-02 inf 7.810799399365254025e+00 -inf -3.262375632006949466e+00
1.010102250540060753e+00 -7.402595691499903223e-05 1.267320268879443113e+01 -1.350877505235439094e+04 7.890665245054384602e-02 1.794866631170139648e+06 7.788991907856328112e+00 -inf -4.294033775445608825e+00
1.015118278417177056e+00 -1.107453185769339009e-04 8.480197402972430964e+00 -9.029727060700159200e+03 1.179217832416832312e-01 6.688374523962900275e+05 7.767461696931346360e+00 -1.425005456836967170e+08 -4.197683170246049755e+00
1.020184372716649523e+00 -1.478093004505570869e-04 6.360548306060795909e+00 -6.765474141016618887e+03 1.572191502809792141e-01 3.581587193565396592e+05 7.746670353275296961e+00 -4.422764671731270105e+07 -4.102815515572645566e+00
1.025188521195455005e+00 -1.844003974588251664e-04 5.103795000499421697e+00 -5.422981803622687039e+03 1.959326344224536776e-01 2.234543124410433520e+05 7.726145348615044206e+00 -2.032767749249297380e+07 -4.011033445885134441e+00
1.030242003775536652e+00 -2.213342729939496900e-04 4.256661904698068710e+00 -4.518053107967312826e+03 2.349258697046862077e-01 1.537104388530015131e+05 7.706328858711727570e+00 -1.109444369151676632e+07 -3.920305492259998470e+00
1.035232952676987006e+00 -2.577952227359132714e-04 3.658469752021890287e+00 -3.879047832567498972e+03 2.733383266179363336e-01 1.120169329558882309e+05 7.686768108711365066e+00 -6.791779998098893091e+06 -3.832676919561294415e+00
1.040272493717540270e+00 -2.945969399369733569e-04 3.204841413878737999e+00 -3.394468388619182406e+03 3.120279199056297248e-01 8.558555789376921894e+04 7.667885231419118597e+00 -4.454419516343040392e+06 -3.746096955299835329e+00
1.045248775873806268e+00 -3.309244223346730030e-04 2.856012615533424448e+00 -3.021838016502367282e+03 3.501385093893317757e-01 6.740225463573516754e+04 7.649247863928938962e+00 -3.097377681578570511e+06 -3.662464753876191637e+00
1.050272896288963143e+00 -3.675904731299158837e-04 2.573847030738764197e+00 -2.720418708040277124e+03 3.885234779135156025e-01 5.461053416224306420e+04 7.631259109476709490e+00 -2.236253574633600656e+06 -3.579798786349345452e+00
1.055233101560150821e+00 -4.037812242105871916e-04 2.345592651397650386e+00 -2.476588657521287132e+03 4.263314857352309417e-01 4.507477062934108108e+04 7.613505986954446136e+00 -1.674222521415300667e+06 -3.499917328133807182e+00
1.060240381044717406e+00 -4.403081662582341085e-04 2.153265183398183069e+00 -2.271136618923199876e+03 4.644109827763278631e-01 3.792274670229558978e+04 7.596373736862135573e+00 -1.283449372187325498e+06 -3.421041369857934722e+00
1.065182824922439764e+00 -4.763565616041819865e-04 1.992375962293762681e+00 -2.099267818695290771e+03 5.019133029735662888e-01 3.230480442657377353e+04 7.579467571713413676e+00 -1.008855380792019772e+06 -3.344833147132907580e+00
1.070171564259717156e+00 -5.127385568373195226e-04 1.852935943239993000e+00 -1.950311687438160789e+03 5.396840639031630360e-01 2.790361907821170098e+04 7.563155586054354451e+00 -8.059194320791099453e+05 -3.269475361128358237e+00
1.075094847005361620e+00 -5.486406924239631971e-04 1.733464363346325587e+00 -1.822686530198616765e+03 5.768794681591108420e-01 2.431651321874979476e+04 7.547060459734340476e+00 -6.558280756161296740e+05 -3.196644454436082583e+00
1.080063637851632397e+00 -5.848736642062401072e-04 1.627762753324707212e+00 -1.709770949179508079e+03 6.143401413734888017e-01 2.141611949057279344e+04 7.531534143863884978e+00 -5.399780142223623116e+05 -3.124768853133748525e+00
1.084965879356851515e+00 -6.206217764087447160e-04 1.535571155673621568e+00 -1.611287321863799434e+03 6.512234853495419973e-01 1.898637277126758636e+04 7.516215765294129270e+00 -4.510000274921171367e+05 -3.055278937308528064e+00
1.089912824795558510e+00 -6.566977262132715158e-04 1.452709745943068009e+00 -1.522770614368225097e+03 6.883687555567553629e-01 1.697413590808711524e+04 7.501442130444493372e+00 -3.800109868265672121e+05 -2.986609631713029955e+00
1.094792395804462748e+00 -6.922855250263832121e-04 1.379431107218698882e+00 -1.444490696178992948e+03 7.249365298251586598e-01 1.525218855894334774e+04 7.486867796625507054e+00 -3.238897427562103840e+05 -2.920237919894886680e+00
