# r, g_tt, g_rr, gtt, grr, dgtt/dr, dgrr/dr, d2gtt/dr2, d2grr/dr2
1.000000000000000000e+00 -0.000000000000000000e+00 inf -inf 0.000000000000000000e+00 inf 4.406942781672548826e+00 nan -3.740047596226238280e+00
1.001994014593500459e+00 -2.200254637448913870e-04 1.137979020941325246e+02 -4.544928495910138736e+03 8.787508219376571894e-03 inf 4.399485072185287393e+00 -inf -5.590038818788030106e+00
1.003995997263860795e+00 -4.409144549861455887e-04 5.688175263595018549e+01 -2.268013644577431478e+03 1.758033031084882403e-02 7.567058645752061857e+05 4.384605001847796224e+00 -inf -7.415000949459675361e+00
1.006005995867317315e+00 -6.626735120741788663e-04 3.790971677987951693e+01 -1.509038737447017866e+03 2.637846137987365225e-02 2.826334360394912655e+05 4.369736227230720971e+00 -1.505946229983814061e+08 -7.381933217409155645e+00
1.008024058644108267e+00 -8.853092365256121695e-04 2.842370969971226558e+01 -1.129548816100112845e+03 3.518189604962518313e-02 1.501014796024983516e+05 4.354870121743184441e+00 -4.675821553748668730e+07 -7.344822148717222277e+00
1.010052546922620920e+00 -1.109083414867217694e-03 2.272692889635687408e+01 -9.016454367588956984e+02 4.400066566672367063e-02 9.342392961216114054e+04 4.340015029413812009e+00 -2.123352558744826168e+07 -7.307896515790331726e+00
1.012089215683865895e+00 -1.333749692721696804e-03 1.893052430786610074e+01 -7.497658709554149254e+02 5.282473869910064845e-02 6.378386358180933894e+04 4.325162374776199137e+00 -1.154271736785044707e+07 -7.275288982408964600e+00
1.014134114513173923e+00 -1.559314888921701668e-03 1.621951932409103847e+01 -6.413072863631286964e+02 6.165410823948946906e-02 4.631154849662948254e+04 4.310320445691304236e+00 -6.984215469733923674e+06 -7.229427645457909613e+00
1.016187293397430746e+00 -1.785785888774384404e-03 1.418665759955965555e+01 -5.599775461806998464e+02 7.048876685591110025e-02 3.516200581855787459e+04 4.295535618460518457e+00 -4.564115525644704700e+06 -7.206500390559585689e+00
1.018235869397584592e+00 -2.011743118933114957e-03 1.261458100761401013e+01 -4.970813572511825669e+02 7.927334244366990301e-02 2.759066534630174647e+04 4.280761147514819065e+00 -3.150118748298678081e+06 -7.183782129813308437e+00
1.020292721708575101e+00 -2.238608600659188191e-03 1.135549075214478698e+01 -4.467060475446832015e+02 8.806312486416523200e-02 2.222941912582586519e+04 4.266043115923690010e+00 -2.258454547765356489e+06 -7.138732087031768536e+00
1.022357900586751578e+00 -2.466389290442293734e-03 1.032438119359918360e+01 -4.054509982974632294e+02 9.685810522183846416e-02 1.828124526109692670e+04 4.251335071200966986e+00 -1.673577073185158661e+06 -7.086106670585177625e+00
1.024431456696183851e+00 -2.695092212698401487e-03 9.464474115507153229e+00 -3.710448181655247026e+02 1.056582740673928100e-01 1.530292713857459967e+04 4.236715598320211384e+00 -1.280065066566130146e+06 -7.071786225599224096e+00
1.026491137726695868e+00 -2.922264507256805508e-03 8.743593258937709223e+00 -3.422003714984452927e+02 1.143694554841968580e-01 1.299043278642053701e+04 4.222105701727573823e+00 -1.001573414127631811e+06 -7.057779515296019213e+00
1.028559117667737999e+00 -3.150353297597083962e-03 8.124420957932608545e+00 -3.174247157494192493e+02 1.230856949901899533e-01 1.116877164693373379e+04 4.207583477269089656e+00 -7.939022937259047758e+05 -7.006060307950491506e+00
1.030635446777781628e+00 -3.379365586138742637e-03 7.586851519959434853e+00 -2.959135300725478146e+02 1.318069817722420378e-01 9.700256324854524792e+03 4.193070422580881917e+00 -6.401590744334578048e+05 -6.954253558205683916e+00
1.032720175721940636e+00 -3.609308443479114416e-03 7.115750988400971089e+00 -2.770613860410532538e+02 1.405333044439089907e-01 8.505032574291488345e+03 4.178646424489750544e+00 -5.260786530944904080e+05 -6.941166112981926872e+00
1.034790257347081965e+00 -3.837641207539650105e-03 6.703829744522984413e+00 -2.605767308406378788e+02 1.491684661020811209e-01 7.514499176694250309e+03 4.164231192251395264e+00 -4.377505862198451650e+05 -6.928395601926585989e+00
1.036868654574112592e+00 -4.066898113178287269e-03 6.336793095353245420e+00 -2.458876451218735895e+02 1.578085294805187111e-01 6.689033524832584590e+03 4.149904121855676919e+00 -3.660051837845785194e+05 -6.877472342518936799e+00
1.038955417610039511e+00 -4.297086201351115776e-03 6.007684482851962215e+00 -2.327158342054143532e+02 1.664534818455181142e-01 5.990028929158250321e+03 4.135585417740745839e+00 -3.092085400011988240e+05 -6.826893015529337028e+00
1.041050597066863537e+00 -4.528212581345252528e-03 5.710914321006241856e+00 -2.208376886102192600e+02 1.751033098713699054e-01 5.395941192280090945e+03 4.121354447860570147e+00 -2.648314834608422825e+05 -6.814583533288157469e+00
