# r, g_tt, g_rr, gtt, grr, dgtt/dr, dgrr/dr, d2gtt/dr2, d2grr/dr2
1.000000000000000000e+00 -0.000000000000000000e+00 inf -inf 0.000000000000000000e+00 inf 1.075549339360142298e+00 nan -1.149537099480852920e+00
1.004328494054170573e+00 -3.794891056561548303e-03 2.147992877042480586e+02 -2.635121760006659883e+02 4.655508920387463334e-03 inf 1.070573574859990940e+00 -inf -1.702322540637572157e+00
1.008694622731135970e+00 -7.593804635281649340e-03 1.074317718029889051e+02 -1.316862953457994365e+02 9.308233339331173362e-03 2.012641891497569304e+04 1.060748287102589726e+00 -inf -2.250046421794370310e+00
1.013043339605503412e+00 -1.134899311180587525e-02 7.194365505200617861e+01 -8.811354365522898036e+01 1.389976641132739665e-02 7.498133935666375692e+03 1.050964767810723899e+00 -1.846573114981616382e+06 -2.221354898784975163e+00
1.017429715494246656e+00 -1.510815934275649627e-02 5.408765249416749299e+01 -6.618939986752543803e+01 1.848850807691893028e-02 3.996431461745019988e+03 1.041344546001912619e+00 -5.722441490896526957e+05 -2.192833357243304970e+00
1.021798969355050657e+00 -1.882449696194178623e-02 4.344540538029091437e+01 -5.312226945674770207e+01 2.301739369783051270e-02 2.487776039892664357e+03 1.031765130832244859e+00 -2.612409312461916998e+05 -2.164994354057449666e+00
1.026205911744867638e+00 -2.254476815926684946e-02 3.630623112980939737e+01 -4.435618911383472351e+01 2.754348134965034500e-02 1.703729780433458473e+03 1.022344130669218032e+00 -1.420568200001244259e+05 -2.137256892022843413e+00
1.030596282515454210e+00 -2.622330055678143840e-02 3.123899296715843832e+01 -3.813402503756898199e+01 3.201127517302815306e-02 1.238057707780491228e+03 1.012963012648889105e+00 -8.640503956509799173e+04 -2.110264637548056044e+00
1.035024380947698219e+00 -2.990572339147350850e-02 2.741508798248922218e+01 -3.343841534644543856e+01 3.647626448030105717e-02 9.417696000592839027e+02 1.003734826953178061e+00 -5.641756717864315578e+04 -2.083255687523069444e+00
1.039436950297258022e+00 -3.354786873729100755e-02 2.445887112853089107e+01 -2.980815287644260891e+01 4.088496131914753917e-02 7.392887392965084246e+02 9.945456412109443534e-01 -3.897757208822705434e+04 -2.056978896663554934e+00
1.043887304519930170e+00 -3.719386323633714492e-02 2.207951666960113712e+01 -2.688615575224877219e+01 4.529084648745007602e-02 5.963143576101662120e+02 9.855039802023549678e-01 -2.800346982491548988e+04 -2.030767541903837348e+00
1.048322833268708676e+00 -4.080071687490596788e-02 2.014421876521608112e+01 -2.450937328052289743e+01 4.964203435512448692e-02 4.904531836377596505e+02 9.765004784913663416e-01 -2.079410852001941748e+04 -2.000435131426592683e+00
1.052796216424473297e+00 -4.441137958824793730e-02 1.852181017858348966e+01 -2.251675154591725914e+01 5.399040322507386858e-02 4.110614766718035753e+02 9.676822798457223040e-01 -1.590463279360745037e+04 -1.979815774452822641e+00
1.057212247750301204e+00 -4.794949398406098129e-02 1.716910235451013023e+01 -2.085527743697175751e+01 5.824416322716552408e-02 3.490703105578541567e+02 9.589010754750600940e-01 -1.238755789341867239e+04 -1.943456149491829876e+00
1.061665481863720339e+00 -5.149130586354973282e-02 1.600124133957921657e+01 -1.942075430461925123e+01 6.249515139344163916e-02 3.011929375710334398e+02 9.504452513863422825e-01 -9.931564967222084306e+03 -1.930854453253062042e+00
1.065952933362025901e+00 -5.487677659267996971e-02 1.502591074945999772e+01 -1.822264466119153070e+01 6.655170636069018819e-02 2.622616235469470212e+02 9.420240837371764986e-01 -8.099536213391816091e+03 -1.910258022772882924e+00
1.070275154336947088e+00 -5.826566098965885176e-02 1.416316843868716724e+01 -1.716276762358334551e+01 7.060567021631025675e-02 2.314585835886907148e+02 9.339985554709140381e-01 -6.665876734684746225e+03 -1.884601442646570924e+00
1.074453006484520134e+00 -6.151866284198206913e-02 1.342448335967987560e+01 -1.625522977585871587e+01 7.449076237849694415e-02 2.056011838765935806e+02 9.260048336679225223e-01 -5.600455349340983048e+03 -1.865429222594388037e+00
1.078663603201526211e+00 -6.477484139474828928e-02 1.275942878722318596e+01 -1.543809260613761047e+01 7.837341441188672153e-02 1.844794502723852645e+02 9.183504978266894270e-01 -4.731789894110303976e+03 -1.840910907226067428e+00
1.082752816123834450e+00 -6.791593290955190432e-02 1.217835492691586907e+01 -1.472408545623256693e+01 8.211289669262800128e-02 1.663282285022468159e+02 9.107256235750087470e-01 -4.062391058263953710e+03 -1.822035387626689706e+00
1.086873151437436125e+00 -7.106000858699247635e-02 1.164821545777451561e+01 -1.407261299125496912e+01 8.585006034830489074e-02 1.511290549264382150e+02 9.033924104244333009e-01 -3.502836773510302464e+03 -1.799429334472489428e+00
1.090888119092485509e+00 -7.410368916311678433e-02 1.117789685256991383e+01 -1.349460480704008525e+01 8.946226765101072953e-02 1.378315901000083556e+02 8.960867207683969049e-01 -3.058132366089897005e+03 -1.781129996709949204e+00
1.094932859741842623e+00 -7.715019177681838036e-02 1.074434017404257702e+01 -1.296173057991637911e+01 9.307225793315032636e-02 1.264814000994891785e+02 8.890370221987226040e-01 -2.678745278968530329e+03 -1.759882549756807801e+00
1.098884969123996802e+00 -8.010797261016071313e-02 1.035499368445413282e+01 -1.248315201866889268e+01 9.657176338999529097e-02 1.164100658314781356e+02 8.820132039449180006e-01 -2.369939447404144630e+03 -1.742062976615530223e+00
1.102865711767669898e+00 -8.306843671835222043e-02 9.993090960296143521e+00 -1.203826675335845131e+01 1.000691381648711742e-01 1.076810211530612378e+02 8.752174943855594025e-01 -2.102430836360640114e+03 -1.722056491457606642e+00
1.106763315799941472e+00 -8.594902278282756658e-02 9.664914493052590316e+00 -1.163480360360534505e+01 1.034670302276163856e-01 9.984638684043271439e+01 8.684462459096540243e-01 -1.880508586061997221e+03 -1.704905892359440456e+00
1.110688566343673189e+00 -8.883217062051618207e-02 9.357787503203141455e+00 -1.125718298916637750e+01 1.068628668536983906e-01 9.297007595537266411e+01 8.618802635238603793e-01 -1.685512169652869261e+03 -1.685780575928423675e+00
