# r, g_tt, g_rr, gtt, grr, dgtt/dr, dgrr/dr, d2gtt/dr2, d2grr/dr2
1.000000000000000000e+00 -0.000000000000000000e+00 inf -inf 0.000000000000000000e+00 inf 8.017056113561730868e+00 nan -2.076547772225753263e+00
1.003138672115717833e+00 -1.706199252963839410e-05 3.974103079379290193e+01 -5.860980177214938885e+04 2.516291047378138579e-02 inf 8.010538510972089910e+00 -inf -3.074942518647144407e+00
1.006297108791208039e+00 -3.422324714995254977e-05 1.982426483872507106e+01 -2.921990410840914410e+04 5.044323247975290858e-02 6.212909819396254607e+06 7.997692865995098543e+00 -inf -4.064096964530289569e+00
1.009431344006592512e+00 -5.124526298814385036e-05 1.324682844147217509e+01 -1.951399879109530229e+04 7.548976756347769435e-02 2.320717352340373211e+06 7.984964482241601047e+00 -7.906960575925555229e+08 -4.002024957285479800e+00
1.012585164138133820e+00 -6.836622853665009656e-05 9.935110703435741542e+00 -1.462710495232182075e+04 1.006531310873246543e-01 1.240969246658250690e+06 7.972527911563909164e+00 -2.460487073113254607e+08 -3.940532578792624196e+00
1.015714421351250119e+00 -8.534685750470690933e-05 7.962938758926620508e+00 -1.171689303200003087e+04 1.255817770642753128e-01 7.747742937502940185e+05 7.960205811269903897e+00 -1.128743687389125377e+08 -3.880276243944937864e+00
1.018863079611284084e+00 -1.024260907564026219e-04 6.638932291586241874e+00 -9.763137425387782059e+03 1.506266303193566358e-01 5.323535006301632384e+05 7.948167865291949852e+00 -6.165528289715901762e+07 -3.820505798292924471e+00
1.021986931971218482e+00 -1.193645027325704214e-04 5.700060174799507884e+00 -8.377700045719997433e+03 1.754367444086103456e-01 3.880408770007102867e+05 7.936241648076460820e+00 -3.768645841161414981e+07 -3.762029815850839398e+00
1.025129998817124966e+00 -1.364011479070322680e-04 4.990956000282535499e+00 -7.331316600660691620e+03 2.003624155258812989e-01 2.961755106102948776e+05 7.924591528386048189e+00 -2.472305976882701367e+07 -3.703912878459967750e+00
1.028248200530671452e+00 -1.532974519591269902e-04 4.443363419707388573e+00 -6.523265633055828403e+03 2.250547401918012724e-01 2.332431601766770764e+05 7.913050454823606472e+00 -1.716687881855333224e+07 -3.647064955586256207e+00
1.031385429777860629e+00 -1.702916040102732886e-04 4.002209918903647967e+00 -5.872280115111678242e+03 2.498619563348483119e-01 1.887892853495190793e+05 7.901777565347059884e+00 -1.239363675973285735e+07 -3.590650038554894952e+00
1.034497586142204328e+00 -1.871450587079419347e-04 3.643836877955595632e+00 -5.343448589580969383e+03 2.744359952142144676e-01 1.557905449358376209e+05 7.890611098136611545e+00 -9.266130943289661780e+06 -3.535429558693431673e+00
1.037628580917477894e+00 -2.040959528184232313e-04 3.343092555934807475e+00 -4.899656196953908875e+03 2.991242340044565351e-01 1.309394293910774286e+05 7.879705344268666423e+00 -7.101306803996940143e+06 -3.480618043986522192e+00
1.040734310822936770e+00 -2.209058482675218171e-04 3.090430177508617149e+00 -4.526815418616613897e+03 3.235795480117141798e-01 1.115016495258966897e+05 7.868903441677478128e+00 -5.574257648918448016e+06 -3.426978260126768205e+00
1.043858688084974062e+00 -2.378127521578525549e-04 2.872338795359487218e+00 -4.204988971054974172e+03 3.481483457367866574e-01 9.621120685908026644e+04 7.858354902447397095e+00 -4.450910886740266345e+06 -3.373721599683016770e+00
1.046957629675900003e+00 -2.545784404338653642e-04 2.684674776146070307e+00 -3.928062401104154105e+03 3.724845962293911183e-01 8.380221189158668858e+04 7.847907696441521530e+00 -3.616927291597785894e+06 -3.321613078117705786e+00
1.050075025937111661e+00 -2.714406851499640157e-04 2.519313108389537703e+00 -3.684046109180448184e+03 3.969335914102580798e-01 7.372716482789142174e+04 7.837706633339738715e+00 -2.976059082059317268e+06 -3.269867841130133179e+00
1.053166828086872675e+00 -2.881615340639752756e-04 2.374448248198223421e+00 -3.470275806409290453e+03 4.211504718027941907e-01 6.532327056830318907e+04 7.827604438238285667e+00 -2.482011948019742500e+06 -3.219249171144752175e+00
1.056276890778571786e+00 -3.049784672073807676e-04 2.244773031675423081e+00 -3.278920014113701654e+03 4.454793361686253395e-01 5.833406219138382585e+04 7.817741285089316428e+00 -2.089662526924479753e+06 -3.168966281507229255e+00
1.059361229944357330e+00 -3.216539514925660301e-04 2.129577540235721322e+00 -3.108931183216357113e+03 4.695767029404859239e-01 5.237906113000611367e+04 7.807974587617811046e+00 -1.778290329486769624e+06 -3.119727688355030004e+00
1.062463634464051676e+00 -3.384250294548980472e-04 2.025171776829906900e+00 -2.954864188416271190e+03 4.937852736449572788e-01 4.733223572448160121e+04 7.798440329512969171e+00 -1.524630867963735247e+06 -3.070930547447442205e+00
1.065539952367814402e+00 -3.550533129831425806e-04 1.931392678841067578e+00 -2.816478436993146715e+03 5.177611010724396667e-01 4.295879019862376299e+04 7.789000160183418231e+00 -1.318653436408543959e+06 -3.023169495327746148e+00
1.068634136696249293e+00 -3.717766668900888190e-04 1.845538345419062809e+00 -2.689786877603154153e+03 5.418473165199566566e-01 3.919548175162762345e+04 7.779785855393737570e+00 -1.147288376597470604e+06 -2.975678135024744986e+00
