# r, g_tt, g_rr, gtt, grr, dgtt/dr, dgrr/dr, d2gtt/dr2, d2grr/dr2
1.000000000000000000e+00 -0.000000000000000000e+00 inf -inf 0.000000000000000000e+00 inf 1.007651396639358543e+00 nan -1.009105460027378109e+00
1.003323728315822283e+00 -3.220166577747031640e-03 2.985823774963509436e+02 -3.105429411355618186e+02 3.349159479488106328e-03 inf 1.004297404248214676e+00 -inf -1.501490801775135830e+00
1.006669624651955974e+00 -6.440655326382793179e-03 1.492919071719489068e+02 -1.552637036643941713e+02 6.698286725269286812e-03 3.088078251049505343e+04 9.976370165731539563e-01 -inf -1.985010731600304945e+00
1.010023376912764004e+00 -9.647616009485738067e-03 9.967131472443678319e+01 -1.036525499166611866e+02 1.003297691782956136e-02 1.151162267802698989e+04 9.909985298853344338e-01 -3.679528473135106266e+06 -1.964400272881049236e+00
1.013399550136972138e+00 -1.285490119253540620e-02 7.480755949543703309e+01 -7.779134082965030927e+01 1.336763298715815118e-02 6.117830066300489307e+03 9.844167491139190762e-01 -1.141062544346851064e+06 -1.945871717577013271e+00
1.016777107322009766e+00 -1.604251266902247466e-02 5.994678313638988243e+01 -6.233437495928955485e+01 1.668146225169109265e-02 3.805193873420320870e+03 9.778566368938432785e-01 -5.189278065901633818e+05 -1.926605761404935890e+00
1.020177253901373149e+00 -1.923044971333630337e-02 5.001186382414352494e+01 -5.200086398949373745e+01 1.999525559607806535e-02 2.600691118121979343e+03 9.713587859923281664e-01 -2.818340378067260026e+05 -1.907478564068515015e+00
1.023578915943537337e+00 -2.239893905501931515e-02 4.293972425845776542e+01 -4.464497169011729483e+01 2.328845881685026598e-02 1.888212685226604208e+03 9.648823327513830206e-01 -1.709342929770755873e+05 -1.888598512736273438e+00
1.027003338769382657e+00 -2.556775504284434716e-02 3.761997345233620393e+01 -3.911176395128481431e+01 2.658162428708199521e-02 1.433879127407259830e+03 9.584670522627938283e-01 -1.114700437465142313e+05 -1.869828293716718548e+00
1.030429506909112503e+00 -2.871743433017871078e-02 3.349576036500285170e+01 -3.482205229417431980e+01 2.985452454588322091e-02 1.124577010604465386e+03 9.520729039352704426e-01 -7.682357293658975686e+04 -1.851329592088619469e+00
1.033878611527807800e+00 -3.186744137070807170e-02 3.018650564597042063e+01 -3.137999026552475001e+01 3.312738518754287931e-02 9.056961091914371309e+02 9.457386563514406097e-01 -5.512086484710194054e+04 -1.832904427458936558e+00
1.037329824072199758e+00 -3.499873423373813658e-02 2.748731230268445813e+01 -2.857246188737929771e+01 3.638042122810014600e-02 7.442255608557949245e+02 9.394252820561769246e-01 -4.090677671567902144e+04 -1.814723848191728273e+00
1.040804154922720492e+00 -3.813035601045852013e-02 2.523123433118932368e+01 -2.622582384821470569e+01 3.963341574470102824e-02 6.223944519009979786e+02 9.331707075910058435e-01 -3.115178045827665483e+04 -1.796690354009952140e+00
1.044280676209077052e+00 -4.124342308215710878e-02 2.332810240720653638e+01 -2.424629008140267317e+01 4.286675283503038614e-02 5.276941410898502909e+02 9.269367530697000257e-01 -2.427336692229102846e+04 -1.778913175393221691e+00
1.047780500066121112e+00 -4.435682022756001763e-02 2.169195210818152120e+01 -2.254444738982156693e+01 4.610004646021836905e-02 4.530550664586917264e+02 9.207603952993199670e-01 -1.925557220700543257e+04 -1.761170929592644541e+00
1.051283030442040189e+00 -4.745220111768188448e-02 2.027811709871129864e+01 -2.107383801902025766e+01 4.931424328659939071e-02 3.928598035379984594e+02 9.146044103558953475e-01 -1.553178422328514534e+04 -1.743675247688095453e+00
1.054809055939737839e+00 -5.054791332257142777e-02 1.903732269870619476e+01 -1.978321031015665454e+01 5.252839466066105967e-02 3.438890532283733137e+02 9.085048763955017037e-01 -1.269515961316968060e+04 -1.726329778189712005e+00
1.058337844930921756e+00 -5.362573072255246570e-02 1.794572531207843014e+01 -1.864776454373696524e+01 5.572357665181393305e-02 3.032978075603448929e+02 9.024254740241348660e-01 -1.050911870039223686e+04 -1.709223374464114098e+00
1.061890323802218150e+00 -5.670388067199460397e-02 1.697253691015131949e+01 -1.763547729271884634e+01 5.891871116815172726e-02 2.694711687122949115e+02 8.964014078441088218e-01 -8.787756976438646234e+03 -1.692152582017089735e+00
1.065446090627176767e+00 -5.976465657732492331e-02 1.610424779441256149e+01 -1.673229726847298693e+01 6.209541810123875294e-02 2.408322718528399378e+02 8.903972377156050833e-01 -7.422334173853954780e+03 -1.675332662249371829e+00
1.069025750610740344e+00 -6.282576634771445956e-02 1.532048724539174600e+01 -1.591703624378278725e+01 6.527207548838176443e-02 2.165096464663669735e+02 8.844471942527017960e-01 -6.319510928022114967e+03 -1.658623699982674671e+00
1.072608908844051134e+00 -6.586973930429185220e-02 1.461335561901228886e+01 -1.518147802863466467e+01 6.843055257609542696e-02 1.955667638558664976e+02 8.785168176624296166e-01 -5.424307045232845667e+03 -1.642138886538859088e+00
1.076216167902721788e+00 -6.891404746275314741e-02 1.396863075660326459e+01 -1.451082960321671322e+01 7.158897800539820722e-02 1.775066152913079520e+02 8.726395304070976300e-01 -4.686126035423339999e+03 -1.625728990606847502e+00
1.079827290037402854e+00 -7.194157852544287579e-02 1.338157885828801774e+01 -1.390016761512036858e+01 7.472959735096129652e-02 1.617405198120908096e+02 8.667816860911464749e-01 -4.075675699610388619e+03 -1.609561115709400525e+00
1.083462727185560581e+00 -7.496944617618955808e-02 1.284188915277706400e+01 -1.333876733796123482e+01 7.787016287893666622e-02 1.479719897164557949e+02 8.609757503627573083e-01 -3.563680924518342636e+03 -1.593454195253265260e+00
1.087102457569102842e+00 -7.798093874523444324e-02 1.234669415821287686e+01 -1.282364659993416467e+01 8.099334017558146304e-02 1.358141440566963638e+02 8.551890398665887849e-01 -3.133641949930638930e+03 -1.577571599666038438e+00
1.090766724635609419e+00 -8.099276934918810122e-02 1.188827944989959207e+01 -1.234678117609055903e+01 8.411646144543194481e-02 1.250838769047963410e+02 8.494531714215270979e-01 -2.767886194960599369e+03 -1.561785140814597073e+00
1.094435555806438476e+00 -8.398848380267755209e-02 1.146493640789319990e+01 -1.190639424268449531e+01 8.722246372963182726e-02 1.155169626792851574e+02 8.437363160033842790e-01 -2.456629664571851663e+03 -1.546216277839475683e+00
1.098129150749216576e+00 -8.698453776825021411e-02 1.107071435349421940e+01 -1.149629607349600668e+01 9.032840773137396084e-02 1.069971225108905486e+02 8.380692683202772830e-01 -2.188656022063823002e+03 -1.530708703422252626e+00
1.101827745583886298e+00 -8.996485894611074008e-02 1.070461744056081699e+01 -1.111545120744315795e+01 9.341763080770215666e-02 9.933800200663534952e+01 8.324210267736958935e-01 -1.958072352240605369e+03 -1.515431274150595753e+00
1.105551338996450417e+00 -9.294552117317564366e-02 1.036196485115289434e+01 -1.075899072249866606e+01 9.650679329304401310e-02 9.246394091085680600e+01 8.268214521277861273e-01 -1.757490406562619000e+03 -1.500211451006790764e+00
1.109280390996586929e+00 -9.591083905237604568e-02 1.004221365921766562e+01 -1.042635024237363872e+01 9.957963791002477638e-02 8.624004919030107885e+01 8.212404827852691769e-01 -1.583215520269246554e+03 -1.485213979016485997e+00
1.113034684506146066e+00 -9.887649958115250770e-02 9.741611587595562227e+00 -1.011362663763449454e+01 1.026524195722754440e-01 8.061619215636947899e+01 8.157070827669758994e-01 -1.430257728122077879e+03 -1.470280096383353774e+00
1.116794870578985188e+00 -1.018271713625484021e-01 9.459909893057972141e+00 -9.820561512403905624e+00 1.057092521286948639e-01 7.549240669476040466e+01 8.101920930205899207e-01 -1.296230836169452232e+03 -1.455560375058791100e+00
