# r, g_tt, g_rr, gtt, grr, dgtt/dr, dgrr/dr, d2gtt/dr2, d2grr/dr2
1.000000000000000000e+00 -0.000000000000000000e+00 inf -inf 0.000000000000000000e+00 inf 2.656963618325285825e+00 nan -5.793543743531420098e+00
1.000616142945163212e+00 -2.228912669687904626e-04 6.108476566281210580e+02 -4.486492510897797729e+03 1.637069388986445162e-03 inf 2.653393967220214478e+00 -inf -8.678842624490117785e+00
1.001233045622688111e+00 -4.461193392084227189e-04 3.056462817127694507e+02 -2.241552679097844702e+03 3.271755816547927687e-03 2.424537678689352702e+06 2.646262209417159283e+00 -inf -1.154835887947118600e+01
1.001850709438618203e+00 -6.696849229219969989e-04 2.039128408598212445e+02 -1.493239530668778571e+03 4.904056045629046068e-03 9.080806918258790392e+05 2.639136750293225919e+00 -1.570132596315073729e+09 -1.152392699087932826e+01
1.002469135802469102e+00 -8.935887259551458881e-04 1.530463843779508863e+02 -1.119083053483147296e+03 6.533966836684501622e-03 4.837121954302591039e+05 2.632017596431220241e+00 -4.897589157246448398e+08 -1.149951836253492488e+01
1.003088326127238972e+00 -1.117831457801129590e-03 1.225267223313166483e+02 -8.945892451148993132e+02 8.161484947715846872e-03 3.019468843242460862e+05 2.624904754456651723e+00 -2.234754355137869120e+08 -1.147513295500361608e+01
1.003708281829418958e+00 -1.342413829603572237e-03 1.021804580768450990e+02 -7.449267714228701607e+02 9.786607134291247512e-03 2.067934973924613732e+05 2.617798231021306155e+00 -1.219868085348410457e+08 -1.145077073546167057e+01
1.004329004329004293e+00 -1.567336554158970784e-03 8.764756448372490638e+01 -6.380250606332585903e+02 1.140933014956380109e-02 1.506005100721488998e+05 2.610698032811752167e+00 -7.421608715960712731e+07 -1.142643166199673743e+01
1.004950495049504955e+00 -1.792600345920896407e-03 7.674802798818463145e+01 -5.578488268595524460e+02 1.302965074430251224e-02 1.146012927797427983e+05 2.603604166552364596e+00 -4.861400281236334890e+07 -1.140211569417663640e+01
1.005572755417956765e+00 -2.018205921002946129e-03 6.827072994516565529e+01 -4.954895779430924563e+02 1.464756566691449713e-02 9.013679113593346847e+04 2.596516639000757909e+00 -3.360956550357589871e+07 -1.137782279532062368e+01
