# r, g_tt, g_rr, gtt, grr, dgtt/dr, dgrr/dr, d2gtt/dr2, d2grr/dr2
1.000000000000000000e+00 -0.000000000000000000e+00 inf -inf 0.000000000000000000e+00 inf 9.912063779587942935e-01 nan -9.912043195772151094e-01
1.008873951977314665e+00 -8.795237844475887676e-03 1.136891024915242383e+02 -1.136978917094413646e+02 8.795917797614349887e-03 inf 9.824104784271592283e-01 -inf -1.447593421415441339e+00
1.017906808109863670e+00 -1.759047606594881658e-02 5.684455018884879962e+01 -5.684894463634067563e+01 1.759183592231450266e-02 4.196673485201853509e+03 9.652846003404069730e-01 -inf -1.896602951631989109e+00
1.026854083248568195e+00 -2.614984015001668369e-02 3.823819559412839908e+01 -3.824115154292298513e+01 2.615186162585436680e-02 1.553081302185773893e+03 9.483093083873691542e-01 -1.865864680267262156e+05 -1.846809968942979996e+00
1.035960044102193445e+00 -3.470920461613229147e-02 2.880857445105539938e+01 -2.881080137270606656e+01 3.471188766035471218e-02 8.281839449400708872e+02 9.319437041380921327e-01 -5.737988674084355443e+04 -1.799184457602345244e+00
1.044967158938615359e+00 -4.302890244034078548e-02 2.323839678710984558e+01 -2.324019306294162845e+01 4.303222847777055105e-02 5.137550705625407090e+02 9.157205441264614221e-01 -2.620906634924206446e+04 -1.753106773859651968e+00
1.054132271508651852e+00 -5.134860065049865613e-02 1.947322222090980759e+01 -1.947472739922249119e+01 5.135256962898659960e-02 3.519068311306874079e+02 9.000858491757118829e-01 -1.418739167039358108e+04 -1.707724442998510783e+00
1.063198888874736125e+00 -5.943775654787706447e-02 1.682302247334659029e+01 -1.682432275509087916e+01 5.944235059926605835e-02 2.550943771299556317e+02 8.845857732764003112e-01 -8.630762263531762073e+03 -1.664477100138074706e+00
1.072422823726352892e+00 -6.752691283508997777e-02 1.480776590008952986e+01 -1.480891037388511577e+01 6.753213190613405192e-02 1.940454232709961104e+02 8.696416438604688270e-01 -5.616723615947899816e+03 -1.621822049659935816e+00
1.081549207678164537e+00 -7.539472507369654464e-02 1.326250237375870711e+01 -1.326352737572189433e+01 7.540055200884321351e-02 1.520257081465664726e+02 8.548248216227107843e-01 -3.880188141744267341e+03 -1.581117650690900378e+00
1.090832257035634134e+00 -8.326253770605113180e-02 1.200927513053518680e+01 -1.201020323846464599e+01 8.326897245091557931e-02 1.226133584480911054e+02 8.405341639159472633e-01 -2.780272341822819271e+03 -1.541083845222055215e+00
1.100017285338309891e+00 -9.091657623833625246e-02 1.099824441112509277e+01 -1.099909434973130828e+01 9.092360222404827219e-02 1.006794226214284578e+02 8.263639654883544461e-01 -2.067696087826710482e+03 -1.502867645673091168e+00
1.109358306727603383e+00 -9.857061516819512481e-02 1.014422734381177982e+01 -1.014501125202128939e+01 9.857823233920559591e-02 8.430711797712305611e+01 8.126919632317547437e-01 -1.573067329733882389e+03 -1.465152877432948086e+00
1.118602350433989923e+00 -1.060193428204657812e-01 9.431512271932962932e+00 -9.432241074097300171e+00 1.060275352634464374e-01 7.144386389843668894e+01 7.991340038861401984e-01 -1.228033909908699115e+03 -1.429150412187379260e+00
1.128001745901403119e+00 -1.134680708741779426e-01 8.812370990708618734e+00 -8.813051921089558149e+00 1.134768385323718931e-01 6.141234247437675720e+01 7.860476844519285189e-01 -9.735897801163275744e+02 -1.393695454181505644e+00
1.137304145310314096e+00 -1.207187103013609847e-01 8.283080037149629149e+00 -8.283720042266935479e+00 1.207280378210759952e-01 5.323598753701557484e+01 7.730693973819722231e-01 -7.867373014288855302e+02 -1.359823097702387740e+00
1.146761250512224883e+00 -1.279693501338036998e-01 7.813767450643285706e+00 -7.814371167427264453e+00 1.279792374570442037e-01 4.665354044071610673e+01 7.605380767806786402e-01 -6.427923158771102408e+02 -1.326406554072150135e+00
1.156122090981379413e+00 -1.350293696791444731e-01 7.405224126236321425e+00 -7.405796252890691100e+00 1.350398020307113089e-01 4.113995665906185906e+01 7.481091509096975400e-01 -5.330164858911725787e+02 -1.294475961329351499e+00
1.165637011462312689e+00 -1.420893896335701512e-01 7.037279504861420065e+00 -7.037823180033839776e+00 1.421003669541888170e-01 3.659244867057848438e+01 7.361038579789906944e-01 -4.456443874927896900e+02 -1.263003092292853013e+00
1.175055915982904375e+00 -1.489655556219859622e-01 6.712442676934364805e+00 -6.712961233384673321e+00 1.489770636606329024e-01 3.270220381336159932e+01 7.241956713838397786e-01 -3.770430235305218503e+02 -1.232911247956036460e+00
1.184628279028034470e+00 -1.558417220232895528e-01 6.416271223641206944e+00 -6.416766877425522431e+00 1.558537607193768437e-01 2.943192372692161030e+01 7.126893105842696530e-01 -3.210217311873942663e+02 -1.203224699165380773e+00
1.194105209695954128e+00 -1.625407360425364933e-01 6.151828669617943390e+00 -6.152303873770465614e+00 1.625532916641035941e-01 2.658696656770122146e+01 7.012750906866425105e-01 -2.760089553232067487e+02 -1.174830337358390819e+00
1.203734992530549386e+00 -1.692397504784701745e-01 5.908320951404164134e+00 -5.908777324315512836e+00 1.692528229635766879e-01 2.415829969343266015e+01 6.902421639142999332e-01 -2.384907941934381768e+02 -1.146830215874901082e+00
1.213269665529221442e+00 -1.757678310303454339e-01 5.688883803665604866e+00 -5.689323206288840140e+00 1.757814071286980528e-01 2.201642027574023075e+01 6.792967136662515504e-01 -2.077738197198322894e+02 -1.120044251192674478e+00
1.222956591023064865e+00 -1.822959120026847457e-01 5.485162886269946192e+00 -5.485586533532757159e+00 1.823099916509546281e-01 2.016455475352174886e+01 6.687131230240241919e-01 -1.817306781787790726e+02 -1.093596894604051295e+00
1.232549243733306987e+00 -1.886593436456016626e-01 5.300149757720384436e+00 -5.300559095967752654e+00 1.886739140801380055e-01 1.851272945371095702e+01 6.582126268129876445e-01 -1.600685084202353039e+02 -1.068250001006832095e+00
1.242293572264978607e+00 -1.950227757127857564e-01 5.127210268808229721e+00 -5.127606231349724375e+00 1.950378368688281405e-01 1.706931300877854696e+01 6.480563927928807422e-01 -1.414551595819081911e+02 -1.043318624401676331e+00
1.251942651583499488e+00 -2.012263965266182231e-01 4.969143210404235234e+00 -4.969526947065913802e+00 2.012419360154948933e-01 1.576943185142494563e+01 6.379791232122641320e-01 -1.257705188487283579e+02 -1.019446064782366435e+00
1.261742795920729465e+00 -2.074300177683831847e-01 4.820530782738770448e+00 -4.820903024347239274e+00 2.074460355238832987e-01 1.462317405838980022e+01 6.282289582739534195e-01 -1.121138149804361888e+02 -9.958076303360778869e-01
1.271449683205575276e+00 -2.134803340334989752e-01 4.683910554590251074e+00 -4.684272228293785645e+00 2.134968181704486323e-01 1.358242411733002264e+01 6.185538722777939036e-01 -1.004778365678225072e+02 -9.731814965688804220e-01
1.281307083203533814e+00 -2.195306507303385057e-01 4.554820889049475241e+00 -4.555172576918904426e+00 2.195476011810171268e-01 1.265739679822225661e+01 6.091893558967703681e-01 -9.025187557918540904e+01 -9.508835683332172994e-01
1.291071018947761662e+00 -2.254325217974281481e-01 4.435574733029850947e+00 -4.435917196093791759e+00 2.254499270530654353e-01 1.181156176522879342e+01 5.998962665317996157e-01 -8.144937101535278146e+01 -9.294895154586274577e-01
1.300984905468586028e+00 -2.313343932999624986e-01 4.322413055302679830e+00 -4.322746763830045857e+00 2.313522532912982710e-01 1.105465055178184919e+01 5.908990264143459958e-01 -7.364271548207733531e+01 -9.083834413280064135e-01
1.310805526916036801e+00 -2.370927250001313435e-01 4.217433520117720214e+00 -4.217759106693155680e+00 2.371110285982853672e-01 1.035825900974231928e+01 5.819697662706628805e-01 -6.686664545361190903e+01 -8.881446414835411085e-01
1.320775540050988406e+00 -2.428510571394302264e-01 4.117432395480526530e+00 -4.117750244858358499e+00 2.428698042735670803e-01 9.731317205858358577e+00 5.733220803584264669e-01 -6.080861271949875402e+01 -8.681559980771771379e-01
1.330652929380565341e+00 -2.484708027442885381e-01 4.024307093828435100e+00 -4.024617737598493505e+00 2.484899826689598301e-01 9.151365999788778183e+00 5.647391247748306808e-01 -5.551170168296260243e+01 -8.490001557453679126e-01
1.340679167527902393e+00 -2.540905487919708494e-01 3.935301108597665021e+00 -3.935604865093666138e+00 2.541101614347237581e-01 8.626432974951091737e+00 5.564238975306287083e-01 -5.074201166466304613e+01 -8.300589902362313088e-01
1.350613900702247738e+00 -2.595767091279199135e-01 3.852128436164796721e+00 -3.852425756377079402e+00 2.595967441302674539e-01 8.138506160145965396e+00 5.481703410754206196e-01 -4.654127016463514366e+01 -8.118581240404446620e-01
1.360696970282438745e+00 -2.650628699104364272e-01 3.772398704095373478e+00 -3.772689854063285164e+00 2.650833271982584449e-01 7.694779008849837787e+00 5.401722817389191800e-01 -4.274083086453434532e+01 -7.939604064846514930e-01
1.370687121079455784e+00 -2.704188719027690313e-01 3.697681394328734772e+00 -3.697966761578522110e+00 2.704397413832720920e-01 7.280560043097191958e+00 5.322329988652765298e-01 -3.937460744522202560e+01 -7.767804253319503527e-01
1.380825050967403156e+00 -2.757748743452352880e-01 3.625866345316483663e+00 -3.626146154084096906e+00 2.757961559426193032e-01 6.902243733253608404e+00 5.245371826633367096e-01 -3.630548910884939318e+01 -7.597409075414391921e-01
1.390872408246651037e+00 -2.810059910160659369e-01 3.558368405670903289e+00 -3.558642989724824179e+00 2.810276750452030958e-01 6.547723319689587207e+00 5.168974104738870423e-01 -3.357335362486445973e+01 -7.433982701167954898e-01
1.401067053286360053e+00 -2.862371081407533713e-01 3.493337573531912099e+00 -3.493607123463052133e+00 2.862591945240945401e-01 6.222651831323942062e+00 5.094893131557239885e-01 -3.107406639343781052e+01 -7.272838888290353854e-01
1.411170844352768405e+00 -2.913470319767052508e-01 3.432068082506912976e+00 -3.432332889116080921e+00 2.913695113150441829e-01 5.916968368445140847e+00 5.021346849254822997e-01 -2.883655254444722260e+01 -7.117828364065147406e-01
1.421421420883161035e+00 -2.964569562701635519e-01 3.372910747799449549e+00 -3.373170974233075992e+00 2.964798284841716480e-01 5.635702040609796626e+00 4.950014236544121315e-01 -2.678009595745906068e+01 -6.964842789721394922e-01
1.431581201551689109e+00 -3.014494112070821297e-01 3.317050296250158681e+00 -3.317306197400548662e+00 3.014726671858050100e-01 5.370377044132029098e+00 4.879191920082281975e-01 -2.493129820324026014e+01 -6.817753023344611529e-01
1.441887264299020144e+00 -3.064418666051104134e-01 3.263009962130799746e+00 -3.263261678563745605e+00 3.064655062674045416e-01 5.125461995428191919e+00 4.810483170720350476e-01 -2.322474217431691201e+01 -6.672445497706490647e-01
1.452102956195489014e+00 -3.113206081950815607e-01 3.211874967558034921e+00 -3.212122723894250242e+00 3.113446227205701744e-01 4.893764583565185511e+00 4.742261630704222020e-01 -2.168464599952943317e+01 -6.532809237254109114e-01
