# r, g_tt, g_rr, gtt, grr, dgtt/dr, dgrr/dr, d2gtt/dr2, d2grr/dr2
1.000000000000000000e+00 -0.000000000000000000e+00 inf -inf 0.000000000000000000e+00 inf 1.407087903663402750e+00 nan -2.507410452073049800e+00
1.000749748049263088e+00 -5.117800077747944624e-04 9.479019703045423739e+02 -1.953964564477562817e+03 1.054961410913324293e-03 inf 1.405207977568259103e+00 -inf -3.852519673237566611e+00
1.001500621186333539e+00 -1.024057037510358844e-03 4.742292306724699529e+02 -9.765081078209810812e+02 2.108684862343834787e-03 8.450531559739372460e+05 1.401306731020975693e+00 -inf -4.991560536281141047e+00
1.002311627564464791e+00 -1.577054858834680716e-03 3.082962183774714049e+02 -6.340933509053205626e+02 3.243633688609248722e-03 3.124223789827049477e+05 1.397411761417752363e+00 -4.206753273137442470e+08 -4.838627903668173857e+00
1.003123948498749529e+00 -2.130631910209818992e-03 2.284595987025841453e+02 -4.693443270083768653e+02 4.377141541344609088e-03 1.621594074859999237e+05 1.393452054190333023e+00 -1.331823838304578960e+08 -4.959529062588744708e+00
1.003907120641307493e+00 -2.664044260235432990e-03 1.829197982110701162e+02 -3.753691389164930001e+02 5.466876793982167193e-03 9.993080762380194210e+04 1.389498867133991844e+00 -5.941062888486423343e+07 -4.918124845839332515e+00
1.004691516636310178e+00 -3.197994453081519362e-03 1.525488853386727612e+02 -3.126959770166021713e+02 6.555275692640472052e-03 6.902919861364641110e+04 1.385742558385449907e+00 -3.238984319198901951e+07 -4.928204002353828272e+00
1.005430333560318967e+00 -3.700647629407213899e-03 1.319668994688551322e+02 -2.702229717991778557e+02 7.577657761338896236e-03 5.059418002900842839e+04 1.381992163130082441e+00 -2.032609511122252792e+07 -5.006016530361185879e+00
1.006170237887045849e+00 -4.203777476835890772e-03 1.162945278441813883e+02 -2.378812878441611360e+02 8.598856872611082558e-03 3.897256982820723351e+04 1.378340055360470773e+00 -1.319012667323508486e+07 -4.898236432778852567e+00
1.006920376126365202e+00 -4.713597483971523373e-03 1.038266008666945908e+02 -2.121521838469398915e+02 9.631443114312521203e-03 3.094032983434633934e+04 1.374693582346683485e+00 -9.217494809105517343e+06 -4.862657142686251710e+00
1.007671633713464132e+00 -5.223906949130175011e-03 9.378385527056836679e+01 -1.914276057628684384e+02 1.066281607975039236e-02 2.513346159178401649e+04 1.371039282221138578e+00 -6.748003806724251248e+06 -4.868572910938200771e+00
1.008420387708335753e+00 -5.732245646858234907e-03 8.555770594320873101e+01 -1.744517003642518773e+02 1.168801791698081960e-02 2.081824596907859814e+04 1.367390666592608106e+00 -5.138872058079455979e+06 -4.950585530540898560e+00
1.009170255259282056e+00 -6.241070050441654797e-03 7.866572116121930947e+01 -1.602289338074700993e+02 1.271201719425640864e-02 1.743223720434444476e+04 1.363620228080655528e+00 -3.860384918293036055e+06 -4.838538125281419688e+00
1.009977630971357065e+00 -6.788614328538657323e-03 7.240339873669074677e+01 -1.473054664183970033e+02 1.381150633047900644e-02 1.480668756239768663e+04 1.359855885694141842e+00 -2.860984139135595411e+06 -4.536097893442254225e+00
1.010786299582156600e+00 -7.336721065515546154e-03 6.707085991120939639e+01 -1.363006704316802029e+02 1.490960457825996066e-02 1.280876002846025222e+04 1.356289692831954996e+00 -2.440201599211807828e+06 -4.808479924001599848e+00
1.011459783690724423e+00 -7.792961103722241892e-03 6.320419432287506822e+01 -1.283209279104907239e+02 1.582173478695980684e-02 1.118993612632133045e+04 1.352728984098759524e+00 -2.172126253158668056e+06 -5.257715050938187140e+00
1.012134165878868064e+00 -8.249590865802538392e-03 5.976249529344271849e+01 -1.212181326646576451e+02 1.673290238451141665e-02 9.881024259625530249e+03 1.349202995917082815e+00 -1.629638990176404361e+06 -4.780089808262867557e+00
1.012933934216387888e+00 -8.790837002246754128e-03 5.614614092691966363e+01 -1.137548108040703028e+02 1.781066309261769565e-02 8.787602952311106492e+03 1.345682412195190247e+00 -1.315019593052107142e+06 -4.616840046080348259e+00
1.013734967475570459e+00 -9.332630688380309097e-03 5.294626664758946077e+01 -1.071509238274113471e+02 1.888707293860780734e-02 7.775938795372783716e+03 1.341812350999597836e+00 -1.142004047488858690e+06 -4.749924444495007059e+00
1.014562075469081392e+00 -9.891736519263033545e-03 5.001169489813869973e+01 -1.010944840729040379e+02 1.999532313465379740e-02 6.928259051851543518e+03 1.337948864259930648e+00 -9.316562848541608546e+05 -4.576052814447866268e+00
1.015390534242185394e+00 -1.045142545233325101e-02 4.738856630045968643e+01 -9.568072839066682889e+01 2.110213661370674565e-02 6.233519612260297436e+03 1.334236390037723208e+00 -8.208890527861027513e+05 -4.718991851063205623e+00
1.016134202332836134e+00 -1.095355032212408548e-02 4.526338581926208349e+01 -9.129460043472758457e+01 2.209291200603125116e-02 5.637717319804327417e+03 1.330530010401034469e+00 -7.379795564240926178e+05 -4.922270482845068962e+00
1.016878960541137467e+00 -1.145614451372344716e-02 4.332280269425806551e+01 -8.728940166581247695e+01 2.308253247273261977e-02 5.135091432389693182e+03 1.326909953200501091e+00 -6.103262297046488384e+05 -4.689431130725185248e+00
1.017676877641978450e+00 -1.199431637250606211e-02 4.142518677656210002e+01 -8.337282167179175474e+01 2.413990322828885038e-02 4.696182114717043987e+03 1.323295740781741392e+00 -5.214728736267983331e+05 -4.570512248362451402e+00
1.018476047933603690e+00 -1.253302633892325497e-02 3.968891602686861830e+01 -7.978918841767251990e+01 2.519595141683939055e-02 4.302253680407201500e+03 1.319610445711528968e+00 -4.686957651909936103e+05 -4.659675404839351387e+00
1.019257348898497506e+00 -1.305939367722954922e-02 3.813081289800986440e+01 -7.657323339165485265e+01 2.622550960753822213e-02 3.955421929780473874e+03 1.315931257739684002e+00 -4.183409526349625085e+05 -4.707405087489079598e+00
1.020039849498546536e+00 -1.358627473185365468e-02 3.669212188155994880e+01 -7.360369341387256270e+01 2.725380677704991594e-02 3.648051443996966100e+03 1.312248998268893629e+00 -3.653427286643423722e+05 -4.629826628754656781e+00
1.020846689728349466e+00 -1.412923576844271438e-02 3.532180929801329938e+01 -7.077523628231007535e+01 2.831112051941930829e-02 3.374767814224708673e+03 1.308572885243468376e+00 -3.167773482692677644e+05 -4.487818328448418548e+00
1.021654807371954243e+00 -1.467274233282372421e-02 3.405171456794420237e+01 -6.815358556136744994e+01 2.936709686100169581e-02 3.136469371292296728e+03 1.305001360724942439e+00 -2.916480965073212283e+05 -4.600253987555577240e+00
1.022398174242683311e+00 -1.517242260663306114e-02 3.296434156789764103e+01 -6.590905262306766588e+01 3.033580992176865276e-02 2.922280308858657008e+03 1.301435662419773376e+00 -2.683406016706181690e+05 -4.686090613906537250e+00
1.023142623664322626e+00 -1.567256395246694259e-02 3.194541775967608288e+01 -6.380576930698023119e+01 3.130339404301907269e-02 2.737227852222816637e+03 1.298029318762057738e+00 -2.372849708479931287e+05 -4.572012182696604476e+00
