# r, g_tt, g_rr, gtt, grr, dgtt/dr, dgrr/dr, d2gtt/dr2, d2grr/dr2
1.000000000000000000e+00 -0.000000000000000000e+00 inf -inf 0.000000000000000000e+00 inf 1.420763137538717080e+00 nan -1.512552662122977454e+00
1.002153078210274328e+00 -1.132047349018860645e-03 3.269027045494277672e+02 -8.833552773801330886e+02 3.059014153395600566e-03 inf 1.417506493360007669e+00 -inf -2.259652526737238709e+00
1.004315447917426996e+00 -2.266139928131274007e-03 1.634741408087010370e+02 -4.412790170572695274e+02 6.117175444709688215e-03 1.359998230417619925e+05 1.411011724748100216e+00 -inf -2.994972447090813894e+00
1.006487169396972581e+00 -3.402290469563056495e-03 1.089981500723868066e+02 -2.939196429423106451e+02 9.174467633954241919e-03 5.078035014919746754e+04 1.404526009672667275e+00 -2.505017142557460815e+07 -2.978727438315440512e+00
1.008668303446911718e+00 -4.540511803720398941e-03 8.176030424142551567e+01 -2.202394891211649792e+02 1.223087425221847102e-02 2.696004583740936141e+04 1.398045754547400987e+00 -7.774203343527308665e+06 -2.960907230543273094e+00
1.010861330445272266e+00 -5.682074502137963654e-03 6.540331479779585777e+01 -1.759920605799405564e+02 1.528974491723622542e-02 1.677473270237913312e+04 1.391574524597195994e+00 -3.528730482056023553e+06 -2.943163421449535022e+00
1.013063914295207812e+00 -6.825738589776154594e-03 5.450276105990192832e+01 -1.465042920773200024e+02 1.834769432875038575e-02 1.144911984977079737e+04 1.385108753483769162e+00 -1.917310201288608136e+06 -2.927104962638011898e+00
1.015276117603919337e+00 -7.971517240270231675e-03 4.671869984033389045e+01 -1.254466332893611593e+02 2.140470525544602154e-02 8.310216246587155183e+03 1.378651979196129584e+00 -1.159969984456898877e+06 -2.907574179584635488e+00
1.017498003526660089e+00 -9.119423729292783914e-03 4.088180378932766956e+01 -1.096560517072881424e+02 2.446076022362431157e-02 6.305709432882597866e+03 1.372216310124424243e+00 -7.570165038350312971e+05 -2.893603307284871917e+00
1.019721237321730367e+00 -1.026514879812964569e-02 3.635785740425595236e+01 -9.741699995446771254e+01 2.750437103268199568e-02 4.945187258681688036e+03 1.365789566079394390e+00 -5.216579482408003532e+05 -2.879703474811355246e+00
1.021954207926292657e+00 -1.141301236383971199e-02 3.273644139828291344e+01 -8.761928648814388509e+01 3.054699769695956579e-02 3.981094988828644546e+03 1.359383762830332687e+00 -3.739066390450799372e+05 -2.860475970966782189e+00
1.024196979445290978e+00 -1.256302786040450550e-02 2.977198629893457849e+01 -7.959864541507128877e+01 3.358862220206604299e-02 3.271677564028650977e+03 1.352986813282705425e+00 -2.769261807642184431e+05 -2.838702492486732787e+00
1.026449616547643329e+00 -1.371520882579914738e-02 2.730060395767580061e+01 -7.291175896052992300e+01 3.662922628196441099e-02 2.736198648343462537e+03 1.346622635172158189e+00 -2.113853384713346313e+05 -2.827683650888361822e+00
1.028695221648671332e+00 -1.486092525444816445e-02 2.522318930015449823e+01 -6.729056117826044670e+01 3.964605697162471021e-02 2.320815113341052893e+03 1.340267207346470757e+00 -1.650370298091488075e+05 -2.816753792353888564e+00
1.030950673893849423e+00 -1.600880175563661190e-02 2.344014845761615717e+01 -6.246563704544004736e+01 4.266184584147036940e-02 1.993357512924959110e+03 1.333944264822629844e+00 -1.307607828057632141e+05 -2.795343901914229878e+00
1.033216038196182351e+00 -1.715885187486330954e-02 2.189306041045996309e+01 -5.827895754872388068e+01 4.567657427749227672e-02 1.729669602667264144e+03 1.327629970378712887e+00 -1.053589821558811382e+05 -2.773978850733402002e+00
1.035491380040479692e+00 -1.831108926201394441e-02 2.053800393585951767e+01 -5.461171564896926611e+01 4.869022340841955288e-02 1.514953335047040810e+03 1.321348442004482315e+00 -8.638289926514202671e+04 -2.763347920413898429e+00
1.037759262992392184e+00 -1.945669741081978987e-02 1.934993607867735932e+01 -5.139618399183738262e+01 5.167975728364027077e-02 1.337212672757374776e+03 1.315075459586133588e+00 -7.170529913947897148e+04 -2.752804852167817895e+00
1.040037101763346961e+00 -2.060448661750253346e-02 1.829217303509250669e+01 -4.853311895432266709e+01 5.466819049226989691e-02 1.189000999104015591e+03 1.308834957189168646e+00 -5.991676668283792242e+04 -2.731796275991800638e+00
1.042324962055393600e+00 -2.175447053142535309e-02 1.734439791037821976e+01 -4.596756324432043073e+01 5.765550382130235629e-02 1.063650747255467195e+03 1.302602899888527066e+00 -5.057622363227455207e+04 -2.711005876785907098e+00
1.044622910149977990e+00 -2.290666290662691021e-02 1.649030891559500844e+01 -4.365542043711218412e+01 6.064167779502860345e-02 9.570681286070044962e+02 1.296402803703197826e+00 -4.320901943200789538e+04 -2.700578886664502409e+00
1.046913550786299885e+00 -2.405235453998959966e-02 1.572224129667550585e+01 -4.157597121468476331e+01 6.360416311709016224e-02 8.653823276162451066e+02 1.290211054042254890e+00 -3.720471553060595761e+04 -2.690236663342085777e+00
1.049214259295752294e+00 -2.520024871974233319e-02 1.502279997976980042e+01 -3.968214802644315853e+01 6.656548721587407513e-02 7.862482897367808619e+02 1.284050987897031426e+00 -3.212856158672715173e+04 -2.669792001645921786e+00
1.051525102200324691e+00 -2.635035920170486143e-02 1.438318496609059061e+01 -3.795014680237452609e+01 6.952563026600666607e-02 7.172198140003904427e+02 1.277899170961912523e+00 -2.793432767965614767e+04 -2.649591293628949629e+00
1.053846146609345391e+00 -2.750269984666618706e-02 1.379603921232807728e+01 -3.636006666891714900e+01 7.248457217390369411e-02 6.568596317436290519e+02 1.271778379597864772e+00 -2.451344773221949436e+04 -2.639328780782967954e+00
1.056160154964733033e+00 -2.864872467194279695e-02 1.325901388043131668e+01 -3.490556775043297222e+01 7.542039016007651142e-02 6.035986903239870571e+02 1.265665742800361926e+00 -2.162794290187398656e+04 -2.629147679044884001e+00
1.058484347763323452e+00 -2.979697426916435785e-02 1.276242994114371676e+01 -3.356045452691678577e+01 7.835498448271083216e-02 5.565448820179855147e+02 1.259583863798940051e+00 -1.910021349307057608e+04 -2.609281583763240597e+00
1.060818792389254916e+00 -3.094746250530144155e-02 1.230188813495654188e+01 -3.231282693463786870e+01 8.128833468729412814e-02 5.146177209288106269e+02 1.253510045963126762e+00 -1.695074479124919162e+04 -2.589668516076484295e+00
1.063163556822432243e+00 -3.210020335260806851e-02 1.187360499342276121e+01 -3.115245062516877539e+01 8.422042004546537175e-02 4.772288034321311443e+02 1.247466263418426147e+00 -1.515789093959759703e+04 -2.579547487353070601e+00
1.065501627087014125e+00 -3.324684351495635348e-02 1.147710146807574105e+01 -3.007804333515577611e+01 8.713001298991396304e-02 4.436358232920130718e+02 1.241430451484832220e+00 -1.360836827949786311e+04 -2.569504462384859966e+00
1.067850003613335153e+00 -3.439573155506010088e-02 1.110638253160907674e+01 -2.907337494477235040e+01 9.003831780095561399e-02 4.134539095792534340e+02 1.235424417476471914e+00 -1.221473007034530383e+04 -2.550214850321862681e+00
1.070208754697240305e+00 -3.554688145695830692e-02 1.075901477632485026e+01 -2.813186302181931353e+01 9.294531337576505958e-02 3.861395301264307136e+02 1.229426264750873354e+00 -1.100454518833415386e+04 -2.531181609639990171e+00
1.072577949239339246e+00 -3.670030731032361548e-02 1.043286169221509319e+01 -2.724772824228381651e+01 9.585097833187905536e-02 3.614250182899045853e+02 1.223457128456552523e+00 -9.979026988476158294e+03 -2.521184930392957213e+00
1.074940846159308405e+00 -3.784786906771376441e-02 1.012813873930004327e+01 -2.642156677859184910e+01 9.873482440754066669e-02 3.389178617145155386e+02 1.217495787067466084e+00 -9.076462340813559422e+03 -2.511262872385595646e+00
1.077314177023076525e+00 -3.899770280444461029e-02 9.840842508587464010e+00 -2.564253604922669894e+01 1.016173157051710740e-01 3.184368251732983026e+02 1.211563215468091981e+00 -8.247949079255831748e+03 -2.492542012440641663e+00
1.079698011093978449e+00 -4.014982262849099703e-02 9.569521720773130014e+00 -2.490671027996977926e+01 1.044984304523015606e-01 2.996810075717356199e+02 1.205638353607691560e+00 -7.516924886338006218e+03 -2.474080470957191302e+00
1.082092418249759325e+00 -4.130424275385100041e-02 9.312881920102158873e+00 -2.421058790399359140e+01 1.073781465908493216e-01 2.825191447835201188e+02 1.199741462163633532e+00 -6.890145786562499779e+03 -2.464191647397499629e+00
