# r, g_tt, g_rr, gtt, grr, dgtt/dr, dgrr/dr, d2gtt/dr2, d2grr/dr2
1.000000000000000000e+00 -0.000000000000000000e+00 inf -inf 0.000000000000000000e+00 inf 9.902432577297055616e-01 nan -9.902423974278462548e-01
1.009853780258211264e+00 -9.756864166712399603e-03 1.024838029428558741e+02 -1.024919464812999053e+02 9.757639463843781336e-03 inf 9.804856267430872574e-01 -inf -1.456376333396213640e+00
1.019903687075189636e+00 -1.951372851171355449e-02 5.124190102839327210e+01 -5.124597277243697846e+01 1.951527909641559422e-02 3.365602137856328682e+03 9.612559989260752724e-01 -inf -1.884991971324488258e+00
1.030155634771810602e+00 -2.927059304208681420e-02 3.416126704914510270e+01 -3.416398152788181619e+01 2.927291890436556354e-02 1.237102864706620494e+03 9.422167939819546811e-01 -1.308672671447139874e+05 -1.801101307713810495e+00
1.040615777883691973e+00 -3.902745776526360399e-02 2.562095005348918519e+01 -2.562298589917507385e+01 3.903055889466577888e-02 6.550674168944782423e+02 9.239514250853945176e-01 -4.065906983290350036e+04 -1.775776537548824363e+00
1.050626703598514844e+00 -4.818336348463044677e-02 2.075240237101684926e+01 -2.075405135050359107e+01 4.818719211982014361e-02 4.047682477274787516e+02 9.058647502609461499e-01 -1.868641832694742698e+04 -1.752721931515242471e+00
1.060832114393544634e+00 -5.733926938743845458e-02 1.743866913238842642e+01 -1.744005479461295849e+01 5.734382551835470743e-02 2.772964958330310878e+02 8.885178087096834432e-01 -9.893348511487478390e+03 -1.675131997519125893e+00
1.071237733335439035e+00 -6.649517548079211804e-02 1.503749017044429870e+01 -1.503868502894411208e+01 6.650045909692214874e-02 2.008561473594556617e+02 8.713385548468062236e-01 -5.933517063799480638e+03 -1.601804439270712921e+00
1.081849510263699354e+00 -7.565108177214606433e-02 1.321753139282564860e+01 -1.321858163260514729e+01 7.565709286249855392e-02 1.525894188008393257e+02 8.548520507029596649e-01 -3.923667457673236186e+03 -1.580351292345905545e+00
1.092002497060711619e+00 -8.424456608245259326e-02 1.186925869827270397e+01 -1.187020180056801699e+01 8.425125994983384548e-02 1.193821196643299487e+02 8.385229336583143178e-01 -2.746604003978566652e+03 -1.560878859591573242e+00
1.102347857610261439e+00 -9.283805058084791673e-02 1.077058967791398914e+01 -1.077144547675687214e+01 9.284542721468491688e-02 9.628857590382847320e+01 8.228566136731458869e-01 -1.931676048760419690e+03 -1.492914740795565631e+00
1.112891111709046976e+00 -1.014315352744361298e-01 9.858083555197632464e+00 -9.858866843475954767e+00 1.014395946636863499e-01 7.903208305635448028e+01 8.073380129350162804e-01 -1.415871244246293827e+03 -1.429113828908539441e+00
