# r, g_tt, g_rr, gtt, grr, dgtt/dr, dgrr/dr, d2gtt/dr2, d2grr/dr2
1.000000000000000000e+00 -0.000000000000000000e+00 inf -inf 0.000000000000000000e+00 inf 1.927042253908406000e+00 nan -1.644389295341340818e+00
1.001444520246730363e+00 -3.732486514205238747e-04 3.592403651435319603e+02 -2.679179137537837050e+03 2.783651552075605551e-03 inf 1.924666900277778758e+00 -inf -2.460798997781707076e+00
1.002893219808052017e+00 -7.471388043726140361e-04 1.795820780315872582e+02 -1.338439382545145691e+03 5.568484399785744721e-03 6.159014308771651704e+05 1.919922621504389415e+00 -inf -3.267361145303843362e+00
1.004347470936012288e+00 -1.122022588490394516e-03 1.196588442654889946e+02 -8.912476542432468705e+02 8.357092249539732620e-03 2.302601043379911862e+05 1.915181911988885988e+00 -1.693955920197542310e+08 -3.251480678981898631e+00
1.005805945679009161e+00 -1.497555645668148527e-03 8.971116707315744065e+01 -6.677548195905873172e+02 1.114688430242494199e-02 1.224985075751253898e+05 1.910451949611801536e+00 -5.278743068404059112e+07 -3.243614218334844423e+00
1.007262862104353340e+00 -1.872250411441121623e-03 7.180396774708091812e+01 -5.341165871237667488e+02 1.392680699097792463e-02 7.636409512232376437e+04 1.905725507743247116e+00 -2.408063978692127764e+07 -3.239012590468621777e+00
1.008724005358038411e+00 -2.247595918476275306e-03 5.985190818703309645e+01 -4.449198326885801293e+02 1.670790506586805613e-02 5.222976356768290134e+04 1.901000317571686971e+00 -1.308325939296145551e+07 -3.220080316317260216e+00
1.010196607285184678e+00 -2.625445285633837885e-03 5.127190861678767675e+01 -3.808877699611168737e+02 1.950385751141270330e-02 3.798114592865676241e+04 1.896278612633361504e+00 -7.914558387644922361e+06 -3.192457145204195434e+00
1.011673515101463305e+00 -3.003958562171434987e-03 4.484104392712850284e+01 -3.328940727055642697e+02 2.230099731007839647e-02 2.888569648841898379e+04 1.891584134116440774e+00 -5.204075426459006965e+06 -3.196683728660540957e+00
1.013132632894049534e+00 -3.377481231032912739e-03 3.990805667348096364e+01 -2.960786253412210840e+02 2.505759697050102819e-02 2.270184720610882141e+04 1.886893067342572561e+00 -3.614767238756095991e+06 -3.204057118776646895e+00
1.014595965682459244e+00 -3.751654768418454834e-03 3.595137340056700026e+01 -2.665490461483905165e+02 2.781534905101090693e-02 1.832171787135114573e+04 1.882220435528127789e+00 -2.585418028779465239e+06 -3.173661394168289629e+00
1.016076208540223513e+00 -4.129718372027638834e-03 3.268181566743285060e+01 -2.421472628190412877e+02 3.059805520525260558e-02 1.509147366141445127e+04 1.877551154953496226e+00 -1.917821218993181130e+06 -3.151771030589422207e+00
1.017560776903689845e+00 -4.508450908118549760e-03 2.995632327596733546e+01 -2.218056756921228896e+02 3.338193378365150732e-02 1.263574000096601230e+04 1.872876029409886733e+00 -1.470119996914090589e+06 -3.150713524663379062e+00
1.019042814455739299e+00 -4.886104852278643114e-03 2.765934942275191233e+01 -2.046620017852560807e+02 3.615414031312769172e-02 1.073020698205106237e+04 1.868204229573134256e+00 -1.147262017745857360e+06 -3.136926804137823765e+00
