# r, g_tt, g_rr, gtt, grr, dgtt/dr, dgrr/dr, d2gtt/dr2, d2grr/dr2
1.000000000000000000e+00 -0.000000000000000000e+00 inf -inf 0.000000000000000000e+00 inf 1.243657233426044062e+00 nan -1.550369017553661077e+00
1.001632001875762290e+00 -1.196133639670670648e-03 4.926955573480489647e+02 -8.360269846397164883e+02 2.029650937756644069e-03 inf 1.241127028281272748e+00 -inf -2.331301574055279602e+00
1.003269339319426301e+00 -2.393617064622620416e-03 2.464471322568586515e+02 -4.177777702122376695e+02 4.057665393962683886e-03 1.690366728511777765e+05 1.236035417524544711e+00 -inf -3.075176416790176059e+00
1.004940559155219182e+00 -3.613245824396087592e-03 1.634215260000069350e+02 -2.767594701827790686e+02 6.119144916074015228e-03 6.299900618512380606e+04 1.230952630961887451e+00 -4.051557942510497570e+07 -3.029538238871503975e+00
1.006617356029717136e+00 -4.834279806029836112e-03 1.222656005738232352e+02 -2.068560447727274720e+02 8.178915371999551098e-03 3.338983590881073906e+04 1.225892472876337846e+00 -1.271107263341778331e+07 -3.044258693344518818e+00
1.008262063282277854e+00 -6.029363273725588460e-03 9.812626114459636995e+01 -1.658549924098523434e+02 1.019095182406293265e-02 2.077912597388409267e+04 1.220841113148109391e+00 -5.786452366708058864e+06 -3.022817390528584447e+00
1.009912153889201525e+00 -7.225797687836352061e-03 8.195821075521703847e+01 -1.383930249920177005e+02 1.220134005837048008e-02 1.432464503697265172e+04 1.215932900608412082e+00 -3.166114053682478610e+06 -3.014048223368856583e+00
1.011516181553764548e+00 -8.386383972610095619e-03 7.068266087862879488e+01 -1.192409032624784402e+02 1.414774129283458137e-02 1.047621638218513363e+04 1.211033043753302785e+00 -1.962364066164178774e+06 -3.032077312854408735e+00
1.013125312628052610e+00 -9.548245869914692707e-03 6.214043421910058385e+01 -1.047312787735046413e+02 1.609258146594383376e-02 8.019257788969871399e+03 1.206190354893741823e+00 -1.277850966365825618e+06 -2.984685025027760119e+00
1.014758455360474709e+00 -1.072497923285932291e-02 5.537546014182567689e+01 -9.324027378404498734e+01 1.805854068641299381e-02 6.333073665057950166e+03 1.201355877675375217e+00 -8.854843876209529117e+05 -2.956371024011293258e+00
1.016396871796962698e+00 -1.190302554280527059e-02 4.994284465275253382e+01 -8.401225355720129073e+01 2.002288830267673347e-02 5.122343221721808732e+03 1.196518412163437572e+00 -6.440216398918157211e+05 -2.955455960046447839e+00
1.018029239912659367e+00 -1.307425516494430291e-02 4.551227441226986059e+01 -7.648619270344950394e+01 2.197209462532168089e-02 4.226617634027168606e+03 1.191689217976593218e+00 -4.802750965049430961e+05 -2.934650187711834501e+00
1.019666859740758991e+00 -1.424678700582270724e-02 4.180654845445106105e+01 -7.019126485089563516e+01 2.391969767821222614e-02 3.551849446445043668e+03 1.186922141430360345e+00 -3.690104859407420154e+05 -2.926543814092024132e+00
1.021284289402107248e+00 -1.540244739600655881e-02 3.870630382416287318e+01 -6.492474697620282598e+01 2.583558493579896087e-02 3.025470240164841925e+03 1.182163173028686121e+00 -2.902782060507024289e+05 -2.918503862093627443e+00
1.022906858457736545e+00 -1.655937704023237311e-02 3.603615960813963426e+01 -6.038874515450777380e+01 2.774990484208328390e-02 2.611348431274221639e+03 1.177466192661682953e+00 -2.314368967198735045e+05 -2.898156186568757953e+00
1.024522905280309537e+00 -1.770927280631334061e-02 3.372801218726043970e+01 -5.646759248315949264e+01 2.964894564339948246e-02 2.275935031645996332e+03 1.172777158385354346e+00 -1.874749581216890656e+05 -2.870986155209297230e+00
1.026144066429385937e+00 -1.886042657386399757e-02 3.169930957194523558e+01 -5.302107012710724376e+01 3.154642840817667437e-02 2.004453002358053936e+03 1.168172213393544379e+00 -1.552422435201666376e+05 -2.870256156229807676e+00
