# r, g_tt, g_rr, gtt, grr, dgtt/dr, dgrr/dr, d2gtt/dr2, d2grr/dr2
1.000000000000000000e+00 -0.000000000000000000e+00 inf -inf 0.000000000000000000e+00 inf 3.968297371496085635e+00 nan -3.760198621680700182e+00
1.002774604165554528e+00 -3.846290006876520225e-04 9.082277280452923662e+01 -2.599907958609901925e+03 1.101045441711212547e-02 inf 3.957864308737057968e+00 -inf -5.603693648583942810e+00
1.005564648026703756e+00 -7.713603764885673328e-04 4.540476157795429657e+01 -1.296410900119422195e+03 2.202412181557489301e-02 3.110899565553206485e+05 3.937114788692240630e+00 -inf -7.430402459446044716e+00
1.008357022933374481e+00 -1.158381377345072067e-03 3.031306309599803228e+01 -8.632735466551862373e+02 3.298907790456917510e-02 1.161043428122104669e+05 3.916384690594990836e+00 -4.451349004988462478e+07 -7.377004268318890112e+00
1.011164949441996086e+00 -1.547528664261578089e-03 2.274947593599705442e+01 -6.461915847466140121e+02 4.395705654114323568e-02 6.180099522935072309e+04 3.895801341247756788e+00 -1.383448615239041112e+07 -7.334886890177731544e+00
1.013966958672443797e+00 -1.935831315940632867e-03 1.823344432918951341e+01 -5.165739348079993078e+02 5.484427308114914190e-02 3.849376451425594132e+04 3.875236446487751785e+00 -6.307236519140979275e+06 -7.287868773738620298e+00
1.016784540184288099e+00 -2.326271800108847213e-03 1.521275816624463850e+01 -4.298723820463325183e+02 6.573429940001840333e-02 2.635690727693997178e+04 3.854846501355816191e+00 -3.433227025280532427e+06 -7.241327826518339172e+00
1.019596097832157433e+00 -2.715861890883078215e-03 1.306442556600033100e+01 -3.682072359264352031e+02 7.654374047661627323e-02 1.916765182206213649e+04 3.834474004451173368e+00 -2.087972150910802884e+06 -7.195177235287770756e+00
1.022423247328218654e+00 -3.107601251602729736e-03 1.144744003306594848e+01 -3.217916067848972261e+02 8.735577536213323668e-02 1.458344379327118077e+04 3.814275004077352538e+00 -1.365068308925703401e+06 -7.149716743652987816e+00
1.025244089594210761e+00 -3.498459875392027300e-03 1.019505856079673300e+01 -2.858400655196718390e+02 9.808673427785108423e-02 1.145775725860969578e+04 3.794092463182006547e+00 -9.434857998990457272e+05 -7.104850506840775459e+00
1.028080540201356197e+00 -3.891478823433990129e-03 9.189481516828850616e+00 -2.569717183036246411e+02 1.088200676141176659e-01 9.245868301595835874e+03 3.774080783940294559e+00 -6.787381810467314208e+05 -7.060014498997040810e+00
1.030910914810656775e+00 -4.283657899579499176e-03 8.370036611161310702e+00 -2.334453458802496755e+02 1.194737904331882872e-01 7.611466618889377969e+03 3.754084594990615642e+00 -5.051893830321346177e+05 -7.015944058571577990e+00
1.033756916865234077e+00 -4.678008755649030320e-03 7.684642804748434308e+00 -2.137661668102755073e+02 1.301296658033458398e-01 6.378223076913363002e+03 3.734255642811146192e+00 -3.857700993583521340e+05 -6.972171709032249254e+00
1.036596856592564508e+00 -5.071530365629873909e-03 7.106989657661139326e+00 -1.971791407928998865e+02 1.407065506169729030e-01 5.418000292737026029e+03 3.714441232559594130e+00 -3.014717205652273842e+05 -6.928825239110779854e+00
1.039452443084539990e+00 -5.467235282785024540e-03 6.610024781160248608e+00 -1.829078040867846653e+02 1.512853632334599796e-01 4.661182988054844827e+03 3.694792336992802184e+00 -2.398386540406059066e+05 -6.886144675464789700e+00
1.042301671358822013e+00 -5.862078588776045013e-03 6.181055865481896561e+00 -1.705879552544163289e+02 1.617846564993045133e-01 4.049765197646852357e+03 3.675157052732417107e+00 -1.940507843934044649e+05 -6.844103188159036399e+00
1.045166562524445508e+00 -6.259116322969750235e-03 5.804313953955462679e+00 -1.597669620438579727e+02 1.722856495931841536e-01 3.552353628623578061e+03 3.655684313916623296e+00 -1.590620763513188867e+05 -6.801896333704258168e+00
1.048025483612166742e+00 -6.655354780806808576e-03 5.473180923988736346e+00 -1.502549500266870837e+02 1.827091071696606006e-01 3.139323735984718496e+03 3.636224275151580088e+00 -1.320702790628683870e+05 -6.760232063129346436e+00
1.050900088034560032e+00 -7.053799432430576943e-03 5.177751316383027991e+00 -1.417675693190815593e+02 1.931340342352634298e-01 2.795125314488678214e+03 3.616924350928377052e+00 -1.107714078552131832e+05 -6.719378514929913671e+00
1.053768282762892916e+00 -7.451392328078269671e-03 4.914478798710925744e+00 -1.342031067444682719e+02 2.034803772604129035e-01 2.503185789029057560e+03 3.597636233922632876e+00 -9.385648618530627573e+04 -6.679093318770786603e+00
1.056652176519189190e+00 -7.851202554077106946e-03 4.676656962101866100e+00 -1.273690231671201616e+02 2.138279561882944213e-01 2.255254501094422267e+03 3.578505615161712061e+00 -8.014928048763671541e+04 -6.638557759365745881e+00
1.059530122323556700e+00 -8.250233397776571276e-03 4.462310494818702900e+00 -1.212086921406973659e+02 2.240991524819091474e-01 2.041378493956654438e+03 3.559385929198967791e+00 -6.901090934539974842e+04 -6.598528453699474383e+00
1.062423787950655285e+00 -8.651493468051286648e-03 4.266733137476268922e+00 -1.155869797154508944e+02 2.343713487062587530e-01 1.856950347820642719e+03 3.540421472907485878e+00 -5.980685626868385589e+04 -6.559387098050793341e+00
1.065310972851373883e+00 -9.051908552660114723e-03 4.088879151241712862e+00 -1.104739397423681027e+02 2.445657998222616758e-01 1.695643997328746991e+03 3.521467092831043644e+00 -5.218577184994942945e+04 -6.520734932411252238e+00
1.068213892624539474e+00 -9.454563983726725976e-03 3.925247403499685372e+00 -1.057690234812740471e+02 2.547610117793891460e-01 1.554789266321996593e+03 3.502665735098171584e+00 -4.577258472291048383e+04 -6.481836503945332950e+00
1.071110791812329044e+00 -9.856446429090595998e-03 3.775285536930566899e+00 -1.014564434752642228e+02 2.648806269665719970e-01 1.430171292560884240e+03 3.483873614573650190e+00 -4.038078172181847185e+04 -6.443570261734466342e+00
1.074023445981886260e+00 -1.026058109875365061e-02 3.636353567849268220e+00 -9.746036704699596953e+01 2.750007614335073791e-01 1.320194960297718353e+03 3.465231469850812207e+00 -3.578310469264115090e+04 -6.405860515259840682e+00
1.076929818462503574e+00 -1.066391465803763310e-02 3.508219216181445610e+00 -9.377419381786569375e+01 2.850449012386573333e-01 1.221948452728420079e+03 3.446597741518052427e+00 -3.186528232681943337e+04 -6.368511979347711183e+00
1.079851963263821935e+00 -1.106951196231935330e-02 3.388804494108662801e+00 -9.033821937263381585e+01 2.950893159338258132e-01 1.134467611562091861e+03 3.428112487718969703e+00 -2.848276483211707455e+04 -6.331426277961612392e+00
1.082767823025461373e+00 -1.147431569281219879e-02 3.278062601812814059e+00 -8.715116672503836526e+01 3.050582375842932903e-01 1.055665941672866666e+03 3.409634846017281617e+00 -2.556897985092706585e+04 -6.294924063093205291e+00
1.085699472466956195e+00 -1.188139472851158784e-02 3.174329204041574481e+00 -8.416520306326633261e+01 3.150271870752391346e-01 9.849527665690413869e+02 3.391302861327000873e+00 -2.302642113319686905e+04 -6.258497881127595974e+00
1.088625002300517730e+00 -1.228771108394006301e-02 3.077664496536158367e+00 -8.138212179378075461e+01 3.249217064190971227e-01 9.207960650327862595e+02 3.372977701934956940e+00 -2.081469684842400238e+04 -6.222571337760874677e+00
1.091566341019886588e+00 -1.269631460853627887e-02 2.986715056622845310e+00 -7.876301358566342969e+01 3.348160038844567588e-01 8.628356761902432481e+02 3.354795853227125590e+00 -1.886826473695482491e+04 -6.187037011180606783e+00
1.094501424570736514e+00 -1.310414446559346816e-02 2.901612948313190721e+00 -7.631173501067712550e+01 3.446359034830386303e-01 8.099181739321611531e+02 3.336620059855787357e+00 -1.716028474720186568e+04 -6.151832843916767324e+00
1.097452334812932140e+00 -1.351427319080013983e-02 2.821229979118199616e+00 -7.399584024102394153e+01 3.544553288465192020e-01 7.618303466813188152e+02 3.318586203291977732e+00 -1.564526680183924145e+04 -6.117011697856664654e+00
1.100396854152614345e+00 -1.392361712667432305e-02 2.745741120544725522e+00 -7.182041784847983479e+01 3.642003947559377952e-01 7.176826052122269175e+02 3.300557648139550437e+00 -1.430631328157380813e+04 -6.082684778902783584e+00
1.103357216584541334e+00 -1.433527146092947527e-02 2.674191974530515825e+00 -6.975800930770526520e+01 3.739447315391637439e-01 6.773532581660231244e+02 3.282668668818589985e+00 -1.310955327151773054e+04 -6.048390553904916978e+00
1.106311385350497334e+00 -1.474617609021150640e-02 2.606774520486990543e+00 -6.781419087106920074e+01 3.836158410099783644e-01 6.401457433975263029e+02 3.264784253511499035e+00 -1.204497652569822640e+04 -6.014632782499679919e+00
1.109281415782985336e+00 -1.515940300054709894e-02 2.542679098805557203e+00 -6.596565840778229983e+01 3.932859637969091660e-01 6.059964178872048706e+02 3.247036786109570361e+00 -1.108793546929956392e+04 -5.981137177877301703e+00
1.112245222135937572e+00 -1.557188356676301143e-02 2.482108790218542360e+00 -6.421830703476508972e+01 4.028832273350729798e-01 5.743517440352089807e+02 3.229293161706646487e+00 -1.023134189462658469e+04 -5.948052390165290859e+00
