# r, g_tt, g_rr, gtt, grr, dgtt/dr, dgrr/dr
1.414938840765451067e+00 -1.573128514585287463e-01 3.396024889117202683e+00 -6.356759735320307136e+00 2.944619172858742306e-01 1.085158768246412642e+01 5.025702154129384480e-01
1.423444259075354879e+00 -1.595830332351580727e-01 3.347714029943833491e+00 -6.266330321760595901e+00 2.987112970389461664e-01 1.042474063207634138e+01 4.966922588182940412e-01
1.431869371539326918e+00 -1.618054028545439782e-01 3.301733750844164206e+00 -6.180263343239264628e+00 3.028711808589432675e-01 1.001794666436401648e+01 4.908494346109831818e-01
1.440394811295972799e+00 -1.640279868875004765e-01 3.256995164001771137e+00 -6.096520593682928535e+00 3.070314660127804185e-01 9.637851386149435484e+00 4.851608837343214797e-01
1.448848906530447511e+00 -1.662063551635533099e-01 3.214307659344814549e+00 -6.016617108388920165e+00 3.111089870606331687e-01 9.274873099565866141e+00 4.795060411231278907e-01
1.457402826744313984e+00 -1.683849393093515834e-01 3.172720571175541959e+00 -5.938773408724108194e+00 3.151869121677755015e-01 8.934991447845698431e+00 4.739993319294372731e-01
1.465876875031270954e+00 -1.705183244779031049e-01 3.133026100555196258e+00 -5.864472355459876773e+00 3.191802327541389817e-01 8.609802073385983689e+00 4.685249749817142484e-01
1.474450044124494097e+00 -1.726519265124344671e-01 3.094308719292802046e+00 -5.792000241178771880e+00 3.231739592643322334e-01 8.304786822721940354e+00 4.631943786612532366e-01
1.482947735607773820e+00 -1.747426151260391691e-01 3.057287208522593502e+00 -5.722702497491612306e+00 3.270873594120851102e-01 8.012440340085509760e+00 4.578948261694382738e-01
1.491543944291036095e+00 -1.768335217949621452e-01 3.021137378213695879e+00 -5.655036385914976371e+00 3.310011677096487137e-01 7.737561840523835777e+00 4.527303547376392845e-01
1.500070809927634752e+00 -1.788841035765860454e-01 2.986505520292993765e+00 -5.590211651041802732e+00 3.348394949231147111e-01 7.473672595928303686e+00 4.475957160792677914e-01
1.508695728969863259e+00 -1.809349048927741677e-01 2.952655064305791832e+00 -5.526849562789562853e+00 3.386782330550057729e-01 7.225106959555777308e+00 4.425906475506058424e-01
1.517246682395190671e+00 -1.829453200647070954e-01 2.920207871238806430e+00 -5.466114135340021996e+00 3.424413754407769073e-01 6.986117580879688482e+00 4.376142602816026073e-01
1.525895118151123331e+00 -1.849559559914858986e-01 2.888462613828697734e+00 -5.406692607649969951e+00 3.462049310288582982e-01 6.760737736522777652e+00 4.327645710259006018e-01
1.534467356963609586e+00 -1.869267306162942233e-01 2.858009460459284057e+00 -5.349689670936934149e+00 3.498938732831553544e-01 6.543730600427134725e+00 4.279424407973486111e-01
1.543136454894556309e+00 -1.888977270740162528e-01 2.828188423579316879e+00 -5.293869944809698858e+00 3.535832307574520161e-01 6.338751600266664177e+00 4.232417811992851275e-01
1.551733493178043322e+00 -1.908308114684752477e-01 2.799539347331282180e+00 -5.240243922377270103e+00 3.572016235289817709e-01 6.141123080979428828e+00 4.185676146747428494e-01
1.560426858823926510e+00 -1.927641189602303518e-01 2.771461663707675438e+00 -5.187687446159586102e+00 3.608204338869313021e-01 5.954140436131834413e+00 4.140093716584844485e-01
1.569048070638933812e+00 -1.946604446697025592e-01 2.744462888655101906e+00 -5.137150496582845172e+00 3.643700208640971994e-01 5.773637526191440550e+00 4.094766150886833822e-01
1.577765074466687567e+00 -1.965569947119558680e-01 2.717981965109702802e+00 -5.087582873687341412e+00 3.679200277400067609e-01 5.602596453428167145e+00 4.050546511217641421e-01
1.586413644932703537e+00 -1.984182812246979288e-01 2.692485611230476472e+00 -5.039858191632827555e+00 3.714040275011891712e-01 5.437289426424493755e+00 4.006572212572119818e-01
1.595157552833404102e+00 -2.002797934765389587e-01 2.667460148616616955e+00 -4.993014934964676854e+00 3.748884497931915805e-01 5.280486290333611166e+00 3.963675871613672741e-01
1.603825258740760429e+00 -2.021052739021630684e-01 2.643366785175991218e+00 -4.947916403626799742e+00 3.783054268548742272e-01 5.128771495207452347e+00 3.921015649339786857e-01
1.612587675781430363e+00 -2.039309810450822547e-01 2.619701851500087830e+00 -4.903619817230878475e+00 3.817228282781043314e-01 4.984675312219479792e+00 3.879390067698411659e-01
1.621283692695449696e+00 -2.057235679140567985e-01 2.596874896349925965e+00 -4.860891778902845850e+00 3.850782343830132515e-01 4.845109205222398963e+00 3.837991833821140508e-01
1.630074006140971754e+00 -2.075163829648326297e-01 2.574439482621209141e+00 -4.818896637040304576e+00 3.884340675904461859e-01 4.712393594083526871e+00 3.797589219208074574e-01
1.638788988501595156e+00 -2.092750739966139639e-01 2.552804592948401119e+00 -4.778399935083428751e+00 3.917260266462598839e-01 4.583723297632637639e+00 3.757405579232485082e-01
1.647597658831915668e+00 -2.110339941852326928e-01 2.531527551540091014e+00 -4.738573061941202091e+00 3.950184146293946874e-01 4.461250942069600711e+00 3.718186426183079929e-01
1.656338234962682732e+00 -2.127610529525184591e-01 2.510978225020115584e+00 -4.700108342776290193e+00 3.982511636443956116e-01 4.342400132528148937e+00 3.679178188788349568e-01
1.665172043959092685e+00 -2.144883422053625588e-01 2.490757148470212456e+00 -4.662258049635847890e+00 4.014843440735222924e-01 4.229112028087032016e+00 3.641084822134430521e-01
1.673937764899037450e+00 -2.161845266480425243e-01 2.471214662824201991e+00 -4.625677959033774655e+00 4.046593017771917822e-01 4.119077265965699119e+00 3.603194821206882059e-01
1.682796262427104672e+00 -2.178809428851888053e-01 2.451973842143951643e+00 -4.589662532013846885e+00 4.078346933446982403e-01 4.014108943089575554e+00 3.566194321915057697e-01
1.691583710879000835e+00 -2.195464289152354864e-01 2.433373094815778348e+00 -4.554845209466328093e+00 4.109521890130483079e-01 3.912069436686468560e+00 3.529389885019341699e-01
1.700463416013953122e+00 -2.212121478704341115e-01 2.415049891556554584e+00 -4.520547400433491347e+00 4.140701206613488505e-01 3.814649067108577096e+00 3.493448220747945587e-01
1.709273134263260774e+00 -2.228478667635241939e-01 2.397323259253154593e+00 -4.487366267055872271e+00 4.171318974778283062e-01 3.719870996816744046e+00 3.457695577355372474e-01
1.718174610223661691e+00 -2.244838197444234407e-01 2.379852478581545139e+00 -4.454664042773807786e+00 4.201941124502079905e-01 3.629285378067278245e+00 3.422769081863198393e-01
1.727008611177995867e+00 -2.260909314747288346e-01 2.362935885531557645e+00 -4.422999160016174436e+00 4.232023416814136851e-01 3.541089892158523877e+00 3.388024930560108450e-01
1.735933921696311444e+00 -2.276982785664331821e-01 2.346255664753949866e+00 -4.391776724426312839e+00 4.262110114520999415e-01 3.456720918881719395e+00 3.354077381039635153e-01
1.744790037226503943e+00 -2.292771445327665969e-01 2.330098700408115953e+00 -4.361533732626748261e+00 4.291663695726066763e-01 3.374518812143964652e+00 3.320305786972328477e-01
1.753736977596210389e+00 -2.308562470213369744e-01 2.314160365950400866e+00 -4.331699977378453248e+00 4.321221704051225743e-01 3.295815607017171356e+00 3.287302072471189884e-01
1.762617514118415940e+00 -2.324080117394205502e-01 2.298708954445846331e+00 -4.302777656052646726e+00 4.350267997459781322e-01 3.219081089948097496e+00 3.254468203386461367e-01
1.771588446534597461e+00 -2.339600142678023575e-01 2.283460188425625148e+00 -4.274234651291095588e+00 4.379318742094947536e-01 3.145557503953430256e+00 3.222377197496281709e-01
1.780489821151563845e+00 -2.354847613141539397e-01 2.268674948977213113e+00 -4.246559286551568668e+00 4.407859312110049554e-01 3.073825990222729398e+00 3.190450165503139202e-01
1.789481097681729915e+00 -2.370097472692253571e-01 2.254077672426251677e+00 -4.219235755161051316e+00 4.436404353908606213e-01 3.005045162519980551e+00 3.159241188676541467e-01
1.798406098093867422e+00 -2.385086493851853173e-01 2.239911975744403261e+00 -4.192720065195731038e+00 4.464461152173910818e-01 2.937898694055409710e+00 3.128190550693363270e-01
1.807420571263957720e+00 -2.400077916618073848e-01 2.225920987813027274e+00 -4.166531399151782722e+00 4.492522445652944452e-01 2.873461713859526423e+00 3.097831025404067518e-01
1.816367403122209678e+00 -2.414812104189546504e-01 2.212339338517656628e+00 -4.141108942865836973e+00 4.520102240147455541e-01 2.810518259414841680e+00 3.067624460226019423e-01
1.825403250236612207e+00 -2.429548704948877591e-01 2.198920239266705323e+00 -4.115990751545941961e+00 4.547686551529851462e-01 2.750077341144006038e+00 3.038088203426800304e-01
1.834371755658556147e+00 -2.444034314302142852e-01 2.185887405394445704e+00 -4.091595580913661934e+00 4.574801051198467139e-01 2.691003428368706984e+00 3.008699721614616629e-01
1.843428823677899731e+00 -2.458522348368712973e-01 2.173006007470167589e+00 -4.067483871617125324e+00 4.601920089324597063e-01 2.634232822023715226e+00 2.979955499066259117e-01
1.852420936567133580e+00 -2.472768735587875244e-01 2.160486648896634332e+00 -4.044049836153643440e+00 4.628586807100624201e-01 2.578715849403403926e+00 2.951354111835228777e-01
1.861501205230552403e+00 -2.487017560128716720e-01 2.148108614659697047e+00 -4.020880334870834183e+00 4.655258086930673667e-01 2.525324415925045418e+00 2.923373284117908866e-01
1.870516050886319448e+00 -2.501029297260202733e-01 2.136074078889341532e+00 -3.998353802154448466e+00 4.681485580874391594e-01 2.473084708157182732e+00 2.895530572330674013e-01
1.879618635317353625e+00 -2.515043483878587338e-01 2.124171567410157113e+00 -3.976074395572059217e+00 4.707717659639070185e-01 2.422823421955677237e+00 2.868293330058270252e-01
1.888653134283962753e+00 -2.528821706960349691e-01 2.112598073405532073e+00 -3.954410851692674811e+00 4.733508056210562476e-01 2.373621480480141877e+00 2.841189618747211321e-01
1.897774902430277244e+00 -2.542602390041038274e-01 2.101147978948950445e+00 -3.932978289947488548e+00 4.759303057275510174e-01 2.326249469553862248e+00 2.814668740346815690e-01
1.906833584064452136e+00 -2.556159730298885879e-01 2.090003929254059756e+00 -3.912118590034560750e+00 4.784679999893151070e-01 2.279853498901302622e+00 2.788277016869798453e-01
1.915979160396777736e+00 -2.569719543576579612e-01 2.078975466658371296e+00 -3.891475248727660485e+00 4.810061571372672429e-01 2.235155974979438742e+00 2.762448592995165320e-01
1.925057423998107975e+00 -2.583054591071051731e-01 2.068242735922301456e+00 -3.871385465319781005e+00 4.835022420876847749e-01 2.191359089810398508e+00 2.736745124660283079e-01
1.934222126144986786e+00 -2.596392122112469725e-01 2.057618283580841201e+00 -3.851498359910222824e+00 4.859987918943428076e-01 2.149143393303349914e+00 2.711587666355302351e-01
1.943323532510204510e+00 -2.609515508243014370e-01 2.047270419464885194e+00 -3.832128978889646653e+00 4.884552575430556320e-01 2.107759855966079954e+00 2.686551119313846381e-01
1.952510996437396784e+00 -2.622641390433981812e-01 2.037024175761185774e+00 -3.812949813296910406e+00 4.909121903898487904e-01 2.067843598405767924e+00 2.662039936275447660e-01
1.961633851150519359e+00 -2.635555790416644339e-01 2.027042623655750386e+00 -3.794266103704501791e+00 4.933295374897003205e-01 2.028697462992716360e+00 2.637645806327728604e-01
1.970842356770247994e+00 -2.648472698070361564e-01 2.017156505246289200e+00 -3.775761029096449839e+00 4.957473539604715373e-01 1.990922893265817839e+00 2.613762479265544503e-01
1.979986328907787030e+00 -2.661182689019773728e-01 2.007522430396226465e+00 -3.757727735589405871e+00 4.981264392660504914e-01 1.953861831224993129e+00 2.589992474462761152e-01
1.989215545777240690e+00 -2.673895199096410491e-01 1.997978061839708941e+00 -3.739862356377804176e+00 5.005059960864708390e-01 1.918081370931236984e+00 2.566717268851138045e-01
1.998380410168095311e+00 -2.686405376907035625e-01 1.988673787384884761e+00 -3.722446390988613185e+00 5.028476798675989290e-01 1.882962787862461296e+00 2.543551795419413675e-01
2.007630115558316497e+00 -2.698918085204065065e-01 1.979453912544357985e+00 -3.705188406725541839e+00 5.051898372893239841e-01 1.849038805018701215e+00 2.520864063654891796e-01
2.016816890516754945e+00 -2.711234574381451989e-01 1.970461730590657767e+00 -3.688356623395976808e+00 5.074952659447204972e-01 1.815729631363240282e+00 2.498282624166086596e-01
2.026088128049064352e+00 -2.723553605997949267e-01 1.961549046784767381e+00 -3.671673646510018152e+00 5.098011704775515796e-01 1.783536088798092001e+00 2.476162556787707136e-01
2.035296616293487126e+00 -2.735680693489344062e-01 1.952853635549401723e+00 -3.655397365562082612e+00 5.120711464475253827e-01 1.751914380481715661e+00 2.454145484651645559e-01
2.044589191118068250e+00 -2.747810335292399930e-01 1.944233169153155139e+00 -3.639261368065231039e+00 5.143416005167567029e-01 1.721340546402943872e+00 2.432577509285141770e-01
2.053817489226859028e+00 -2.759749989988794505e-01 1.935821731773505805e+00 -3.623516636027092730e+00 5.165764923425302246e-01 1.691299080929310250e+00 2.411109336278524085e-01
2.063129469287368511e+00 -2.771692209835626697e-01 1.927480978788301380e+00 -3.607904212637319752e+00 5.188118642958767790e-01 1.662239818888501919e+00 2.390076167046884248e-01
2.072379306108846020e+00 -2.783451034819509062e-01 1.919338244268877780e+00 -3.592662444894937135e+00 5.210129079572027866e-01 1.633676739574184245e+00 2.369139728302289971e-01
2.081712457921009118e+00 -2.795212436784857424e-01 1.911262257103937268e+00 -3.577545616354769642e+00 5.232144339601315641e-01 1.606034375993598218e+00 2.348624112982320988e-01
2.090982465038418781e+00 -2.806792896309147634e-01 1.903376642754130765e+00 -3.562785132151971013e+00 5.253820907211664837e-01 1.578855001389738444e+00 2.328202277362602102e-01
2.100335401389330947e+00 -2.818375943907168169e-01 1.895554090459420804e+00 -3.548142688919211363e+00 5.275502318995457518e-01 1.552540223461373881e+00 2.308188109158483270e-01
2.109626911608057043e+00 -2.829783796789542283e-01 1.887912449023482431e+00 -3.533838878908431180e+00 5.296855797085544548e-01 1.526657922039607485e+00 2.288264881280393237e-01
2.119000995093187623e+00 -2.841194249612522538e-01 1.880330451882434417e+00 -3.519646712421645951e+00 5.318214141556241170e-01 1.501587692570014454e+00 2.268736206011013057e-01
2.128313058134143176e+00 -2.852432276104274744e-01 1.872922320121774398e+00 -3.505779991263300310e+00 5.339249734260103075e-01 1.476921875820220720e+00 2.249295742128202269e-01
2.137707327150365266e+00 -2.863672913896861405e-01 1.865570631373006050e+00 -3.492018921390043218e+00 5.360290214603287140e-01 1.453021140123204491e+00 2.230238508188664426e-01
2.147040040292813590e+00 -2.874745093592473433e-01 1.858385325169276570e+00 -3.478569290296042116e+00 5.381015371012531912e-01 1.429498920814930019e+00 2.211266850622216895e-01
2.156454599491897106e+00 -2.885819896030356047e-01 1.851253473086982737e+00 -3.465219715809599865e+00 5.401745436471703243e-01 1.406698108146962944e+00 2.192667474453945664e-01
2.165807005548274322e+00 -2.896728862053077891e-01 1.844281729279997784e+00 -3.452169835775525719e+00 5.422165085322387945e-01 1.384251889571946892e+00 2.174151129911291724e-01
2.175240886533336138e+00 -2.907640461744586680e-01 1.837360634910967017e+00 -3.439214762474446907e+00 5.442589663669685773e-01 1.362484921698704721e+00 2.155995181662102855e-01
2.184614446963067724e+00 -2.918391574342868444e-01 1.830591954079632933e+00 -3.426544980432137955e+00 5.462713838392074805e-01 1.341050471887866857e+00 2.137919818746267242e-01
2.194069142219550628e+00 -2.929145332389147538e-01 1.823871313562537733e+00 -3.413965121301623551e+00 5.482842964653665829e-01 1.320257061625281114e+00 2.120194234107305731e-01
2.203462026937820895e+00 -2.939740035897328574e-01 1.817298159006730085e+00 -3.401661329875922846e+00 5.502674368781422798e-01 1.299775745586360109e+00 2.102546875161453444e-01
2.212935679946612666e+00 -2.950337395620810654e-01 1.810770582888213909e+00 -3.389442853160798297e+00 5.522510744596815790e-01 1.279899490476514412e+00 2.085238670932080818e-01
2.222349797131677906e+00 -2.960781299262824073e-01 1.804383247539962376e+00 -3.377486882428567760e+00 5.542059877597331763e-01 1.260316425535938478e+00 2.068006419365941984e-01
2.231844354285089871e+00 -2.971227870996949738e-01 1.798039200830904072e+00 -3.365611940306905581e+00 5.561614004510486708e-01 1.241304465694555992e+00 2.051102701452478250e-01
2.241278283230208945e+00 -2.981522727176691978e-01 1.791830781176273701e+00 -3.353990868105623857e+00 5.580884146568434456e-01 1.222568193273270154e+00 2.034272749253756840e-01
2.250792304505999208e+00 -2.991820262542774223e-01 1.785663488913416863e+00 -3.342446779039096594e+00 5.600159303299099278e-01 1.204373322797904766e+00 2.017762841864733925e-01
2.260245995150251819e+00 -3.001969296173973567e-01 1.779626535804351706e+00 -3.331146661874608395e+00 5.619156490875891752e-01 1.186437861849377162e+00 2.001324580535176756e-01
2.269779434803645746e+00 -3.012121020081606759e-01 1.773628680474404584e+00 -3.319919728766101308e+00 5.638158713877603478e-01 1.169014656402253660e+00 1.985196886847085118e-01
2.279252907404849982e+00 -3.022127440306188184e-01 1.767756107901679030e+00 -3.308927302876031540e+00 5.656888953912295737e-01 1.151835746067572996e+00 1.969138795284137711e-01
2.288805791098740716e+00 -3.032136561933196361e-01 1.761920726105708601e+00 -3.298004491467993127e+00 5.675624250191173559e-01 1.135141509569114415e+00 1.953381787432843797e-01
2.298299419193365001e+00 -3.042003852241598749e-01 1.756205620962422609e+00 -3.287306816732390669e+00 5.694094063154105934e-01 1.118677530108873386e+00 1.937692413294400395e-01
2.307872131650241521e+00 -3.051873855317103756e-01 1.750525915954267875e+00 -3.276675404711625550e+00 5.712568953627104040e-01 1.102673211636199690e+00 1.922295713183400923e-01
2.317385040307226252e+00 -3.061604115957498595e-01 1.744962472391362818e+00 -3.266261613602697622e+00 5.730782270804724021e-01 1.086886078516063669e+00 1.906964744369075426e-01
2.326976696820691970e+00 -3.071337100251781971e-01 1.739432737343243440e+00 -3.255910918791760089e+00 5.749000685863654425e-01 1.071534995586125083e+00 1.891918132981559586e-01
2.336509507075872794e+00 -3.080933904756444353e-01 1.734014580231218350e+00 -3.245769078188168955e+00 5.766964196267929665e-01 1.056388920074824656e+00 1.876935415559894682e-01
2.346120743800748087e+00 -3.090533444182742007e-01 1.728628542700098691e+00 -3.235687359676636898e+00 5.784932825637664200e-01 1.041656323099222625e+00 1.862228576565676252e-01
2.355673153818220289e+00 -3.099999334245809313e-01 1.723350155926154148e+00 -3.225807144385362868e+00 5.802651286862738900e-01 1.027117390002661557e+00 1.847583860420167201e-01
2.365303668580858609e+00 -3.109467970348545052e-01 1.718102389051061163e+00 -3.215984244043872398e+00 5.820374887857050483e-01 1.012971169249169412e+00 1.833207224246631295e-01
2.374875812823138421e+00 -3.118805852324129102e-01 1.712958296874189212e+00 -3.206355404440457857e+00 5.837853740075299447e-01 9.990080266221343930e-01 1.818891000070531894e-01
2.384525746868238816e+00 -3.128146491559035125e-01 1.707843410874082535e+00 -3.196781233546420520e+00 5.855337753056617522e-01 9.854183799396006860e-01 1.804835604212662592e-01
2.394116933654967028e+00 -3.137358397560737200e-01 1.702828848258695738e+00 -3.187394850322135209e+00 5.872580800017541680e-01 9.720019175052330151e-01 1.790838964983925419e-01
2.403785588566942355e+00 -3.146573071664682253e-01 1.697842153381592611e+00 -3.178060630484433435e+00 5.889829028030078018e-01 9.589410390825156005e-01 1.777096291521078342e-01
2.413395736047327045e+00 -3.155661575936241636e-01 1.692952265109258558e+00 -3.168907615523739008e+00 5.906841088253972361e-01 9.460440864892758484e-01 1.763410771451214554e-01
