# r, g_tt, g_rr, gtt, grr, dgtt/dr, dgrr/dr
1.125837972931538200e+00 -1.082678779275188380e-01 8.934515228499945394e+00 -9.236349867958633553e+00 1.119254905750375340e-01 6.544853631770575930e+01 7.902270893202287816e-01
1.132968240515869862e+00 -1.136836972234204629e-01 8.508892593240773294e+00 -8.796336013199136161e+00 1.175241065793182216e-01 5.853207964749227443e+01 7.802248879853884711e-01
1.140189399966917261e+00 -1.190996401020472661e-01 8.121970481457177371e+00 -8.396330997668652429e+00 1.231228311261466368e-01 5.269973586382280217e+01 7.704872126070662075e-01
1.147355368641425066e+00 -1.244069186113308800e-01 7.775493218789405248e+00 -8.038138161143400851e+00 1.286092048261979759e-01 4.763932310072221554e+01 7.608108431018267837e-01
1.154611981702669876e+00 -1.297143216358392637e-01 7.457361360234981973e+00 -7.709248966412558524e+00 1.340956876962295929e-01 4.330734461543024594e+01 7.513916412623338204e-01
1.161807273721754630e+00 -1.349115369928609587e-01 7.170090914868654686e+00 -7.412264527480081355e+00 1.394682455038742663e-01 3.949653897507793232e+01 7.420312659541761224e-01
1.169092807111222765e+00 -1.401088775750221616e-01 6.904126603010370289e+00 -7.137306481272350567e+00 1.448409129061994927e-01 3.619165221737056015e+01 7.329146260056408346e-01
1.176328578272877845e+00 -1.452071225834566937e-01 6.661731567184112635e+00 -6.886714523423309586e+00 1.501111219980747480e-01 3.325098037858743538e+01 7.238544908703086200e-01
1.183654474781600463e+00 -1.503054939184133298e-01 6.435775023754294999e+00 -6.653116755285110706e+00 1.553814414439633751e-01 3.067393555339163314e+01 7.150308062305290591e-01
1.190915380278519953e+00 -1.552968679293906251e-01 6.228933171972556693e+00 -6.439279898772159783e+00 1.605411347964941227e-01 2.835865847519492533e+01 7.062613837348576951e-01
1.198265916915921325e+00 -1.602883688296359854e-01 6.034968825993711761e+00 -6.238755857967832164e+00 1.657009387841106296e-01 2.631082583809959274e+01 6.977168428848221637e-01
1.205571106730042752e+00 -1.651888969106504179e-01 5.855943257593074769e+00 -6.053675632575314047e+00 1.707666819864341878e-01 2.445578676873158130e+01 6.892244551104119710e-01
1.212965914609656970e+00 -1.700895531179126008e-01 5.687229558617948655e+00 -5.879255848868987222e+00 1.758325366846998916e-01 2.280251691177393170e+01 6.809507415750539749e-01
1.220291300637061260e+00 -1.748857684003398971e-01 5.531266873301096787e+00 -5.718018162065932941e+00 1.807904089435470318e-01 2.129417057697605387e+01 6.727271372931704629e-01
1.227705703712546281e+00 -1.796821121964931045e-01 5.383626662175697852e+00 -5.565384265443409362e+00 1.857483928121916872e-01 1.994047243865767172e+01 6.647115510894625601e-01
1.235079388866688888e+00 -1.843951307149940544e-01 5.246033130505965758e+00 -5.423136696302605309e+00 1.906202220083106358e-01 1.869773012126773537e+01 6.567441521481297562e-01
1.242542182938610296e+00 -1.891082791277719222e-01 5.115294550185697453e+00 -5.287975780924669245e+00 1.954921637823764380e-01 1.757576718251250369e+01 6.489779902111543208e-01
1.249933254941062666e+00 -1.937207884342937447e-01 4.993507088540098060e+00 -5.162068604419190798e+00 2.002600541601233797e-01 1.654011184721884575e+01 6.412581652288523726e-01
1.257412782428615872e+00 -1.983334279209089113e-01 4.877381242410366191e+00 -5.042014402124781469e+00 2.050280571271905217e-01 1.560034287239608908e+01 6.337328277092623141e-01
1.264850419106599899e+00 -2.028662679317275175e-01 4.768409081062078059e+00 -4.929355728752989663e+00 2.097135507881525696e-01 1.472862346775219144e+01 6.262520510841490529e-01
1.272376567047454943e+00 -2.073992394431069530e-01 4.664197423271366993e+00 -4.821618452821359035e+00 2.143991579367199307e-01 1.393350180138471472e+01 6.189557022295413269e-01
1.279836463595412921e+00 -2.118398274859429886e-01 4.566434228841954379e+00 -4.720547650872481960e+00 2.189892484783689808e-01 1.319276320269780634e+01 6.117022487839995915e-01
1.287384350218615081e+00 -2.162805474856958343e-01 4.472682923852899783e+00 -4.623624323246810164e+00 2.235794526517812519e-01 1.251447595162266424e+01 6.046283433871260105e-01
1.294886646894443327e+00 -2.206432747309685360e-01 4.384253209947764240e+00 -4.532202493909252894e+00 2.280890158741343265e-01 1.188010715742031209e+01 5.975957190274435726e-01
1.302476896136302686e+00 -2.250061351061709847e-01 4.299250288264818920e+00 -4.444323260466394920e+00 2.325986934814164853e-01 1.129679052041775655e+01 5.907339539982782162e-01
1.310005342774241521e+00 -2.292836620479275778e-01 4.219050701299872586e+00 -4.361409753613269658e+00 2.370201428705049906e-01 1.074932839959073050e+01 5.839119496128273301e-01
1.317621325728862924e+00 -2.335613227123368163e-01 4.141786491151604466e+00 -4.281530813351484888e+00 2.414417068905825303e-01 1.024434673228183890e+01 5.772566289338684209e-01
1.325187359736291759e+00 -2.377623759906426770e-01 4.068612051562577214e+00 -4.205879907758642844e+00 2.457840628024349217e-01 9.768884514599792013e+00 5.706395909427499635e-01
1.332840786804096345e+00 -2.419635639923525816e-01 3.997976481248378455e+00 -4.132853655733082832e+00 2.501265339329228343e-01 9.328766544242721892e+00 5.641810007422659590e-01
1.340437533887734345e+00 -2.460863295546630858e-01 3.931004250610985906e+00 -4.063614593340790115e+00 2.543879213166896358e-01 8.913174161216669944e+00 5.577593036739443288e-01
1.348121375218958917e+00 -2.502092305942391071e-01 3.866237099722599879e+00 -3.996655109905542957e+00 2.586494242869247229e-01 8.527456535495828049e+00 5.514918840409821499e-01
1.355751762244728154e+00 -2.542573371894765177e-01 3.804688681195206090e+00 -3.933023176651867736e+00 2.628335939659219855e-01 8.162260940491648853e+00 5.452600099194022665e-01
1.363469017152006302e+00 -2.583055801198607671e-01 3.745067563265814581e+00 -3.871383651626778555e+00 2.670178796795775744e-01 7.822319649403708830e+00 5.391752372386449110e-01
1.371133858610622980e+00 -2.622813572051669873e-01 3.688305174084684168e+00 -3.812699501999907259e+00 2.711272394232310257e-01 7.499680683476485754e+00 5.331247383267084805e-01
1.378885364199119667e+00 -2.662572715118335376e-01 3.633236203912011408e+00 -3.755765971467772690e+00 2.752367156650236124e-01 7.198693204337327067e+00 5.272177334514056568e-01
1.386579341203433069e+00 -2.701598543736837832e-01 3.580759368569169876e+00 -3.701512211421334797e+00 2.792703717478755010e-01 6.912380338513752775e+00 5.213437658305875022e-01
1.394359662510512576e+00 -2.740625751504020546e-01 3.529775398592765789e+00 -3.648801736067803780e+00 2.833041446202710922e-01 6.644595622187936534e+00 5.156064954545884760e-01
1.402092420811898998e+00 -2.778986582466630439e-01 3.481057625623031448e+00 -3.598434070568269139e+00 2.872690163585046585e-01 6.389338473488131775e+00 5.099010971248998381e-01
1.409911425169477983e+00 -2.817348802980064182e-01 3.433664960973922931e+00 -3.549436260580320024e+00 2.912340054623036023e-01 6.150140791894391334e+00 5.043288109376593553e-01
1.417669597975250051e+00 -2.854995706335272110e-01 3.388394339313480330e+00 -3.502632237873378074e+00 2.951250355950627569e-01 5.921693213277277046e+00 4.987872662587317651e-01
1.425513623372647309e+00 -2.892644004800764557e-01 3.344300596460611175e+00 -3.457044829368405292e+00 2.990161832516893270e-01 5.707148033140955867e+00 4.933728214207170892e-01
1.433314345780608789e+00 -2.929677189304080165e-01 3.302033043356806363e+00 -3.413345346207038666e+00 3.028437289602081695e-01 5.501879301952246948e+00 4.879880497802013828e-01
1.441200912466411355e+00 -2.966711780663848219e-01 3.260819311069812265e+00 -3.370735258199683670e+00 3.066713928628934660e-01 5.308791700499482680e+00 4.827273610598243891e-01
1.449022519617236382e+00 -3.003044555658737624e-01 3.221374523372304566e+00 -3.329953923313146991e+00 3.104264942634323843e-01 5.123744029954739432e+00 4.774953053995744101e-01
1.456929488037328912e+00 -3.039378741388042426e-01 3.182871427233876727e+00 -3.290146063018502876e+00 3.141817138586290303e-01 4.949335439975053319e+00 4.723816230416064688e-01
1.464797974806770986e+00 -3.075148097786958856e-01 3.145855751625330043e+00 -3.251875903861844996e+00 3.178785293900848741e-01 4.781929609157926642e+00 4.672955922569270171e-01
1.472751914271420715e+00 -3.110918878218825179e-01 3.109689986551483543e+00 -3.214484334520982145e+00 3.215754638966304979e-01 4.623918515567654985e+00 4.623248875112901390e-01
1.480637631959701439e+00 -3.146004871866073804e-01 3.075015648486471243e+00 -3.178634619872166223e+00 3.252015971015308482e-01 4.472030838140621967e+00 4.573808811484768033e-01
1.488608250976996894e+00 -3.181092292047147385e-01 3.041104950759080161e+00 -3.143574307793704392e+00 3.288278491508138668e-01 4.328460482807721554e+00 4.525484658653673997e-01
1.496540243054818919e+00 -3.215640053956085320e-01 3.008438977990549823e+00 -3.109800796173490589e+00 3.323982993558798338e-01 4.190264774245152424e+00 4.477418328694787175e-01
1.504557218596034751e+00 -3.250189255455176451e-01 2.976466249819703869e+00 -3.076743910594073483e+00 3.359688691449378428e-01 4.059405162976473136e+00 4.430415878452809708e-01
1.512510691486416592e+00 -3.284104308319870658e-01 2.945734802963960952e+00 -3.044970275355213474e+00 3.394738721876160437e-01 3.933283950683373664e+00 4.383662603883416442e-01
1.520548699419824512e+00 -3.318020804771421584e-01 2.915630447302539174e+00 -3.013844875722200278e+00 3.429789947917344373e-01 3.813728215383365150e+00 4.337948250864764876e-01
1.528544814604555491e+00 -3.351408049352101459e-01 2.886591102283015076e+00 -2.983820487610636452e+00 3.464293918210641365e-01 3.698362269629201560e+00 4.292474660681746546e-01
1.536625472778025303e+00 -3.384796749223331624e-01 2.858123528172382688e+00 -2.954387143716850517e+00 3.498799090182944660e-01 3.588830887571510697e+00 4.247993573767055442e-01
1.544646847429111292e+00 -3.417596434908339864e-01 2.830699874128012272e+00 -2.926033014857180259e+00 3.532695250173940593e-01 3.483018697925661655e+00 4.203745289248715378e-01
1.552752406665825369e+00 -3.450397581209423414e-01 2.803796532530715702e+00 -2.898216731445431904e+00 3.566592612543809659e-01 3.382466281345274606e+00 4.160468721239828915e-01
1.560811975885802116e+00 -3.482676281758254055e-01 2.777816542598972482e+00 -2.871355012918808569e+00 3.599949761492826639e-01 3.285223636631230182e+00 4.117417183675713965e-01
1.568955648112454693e+00 -3.514956452963008404e-01 2.752312679556298214e+00 -2.844985459654922444e+00 3.633308117307407770e-01 3.192680713270533488e+00 4.075292992986502272e-01
1.577044842406492675e+00 -3.546692100169789308e-01 2.727691714100073384e+00 -2.819528653057104872e+00 3.666103448680682053e-01 3.103093784567259039e+00 4.033386490484819342e-01
1.585217881239781912e+00 -3.578429224906550798e-01 2.703506456115933432e+00 -2.794522225114329572e+00 3.698899988708284070e-01 3.017762450436786370e+00 3.992385693572605421e-01
1.593341806973153307e+00 -3.609654444153234665e-01 2.680126464126003860e+00 -2.770348285331737603e+00 3.731167216865277636e-01 2.935077396136732464e+00 3.951595438136448757e-01
1.601549428632298655e+00 -3.640881149654481841e-01 2.657146530913268023e+00 -2.746587869518617886e+00 3.763435656882262448e-01 2.856219531799437217e+00 3.911671873726863535e-01
1.609706638524316613e+00 -3.671602025293835281e-01 2.634920395205899268e+00 -2.723606733820697290e+00 3.795181068162241100e-01 2.779738166896302154e+00 3.871952076684657129e-01
1.617947368434115019e+00 -3.702324395355107711e-01 2.613062174079156641e+00 -2.701005890393040954e+00 3.826927693951255316e-01 2.706743647592593671e+00 3.833081026315018902e-01
1.626134993526956452e+00 -3.732541891533132095e-01 2.591914280166713436e+00 -2.679139388276905898e+00 3.858152284016427291e-01 2.635887678110929944e+00 3.794407125447870066e-01
1.634405907079378384e+00 -3.762760889217015570e-01 2.571105140186606519e+00 -2.657623031178278694e+00 3.889378090261301768e-01 2.568180336258922392e+00 3.756544282994645489e-01
1.642631170877798086e+00 -3.792512793206389565e-01 2.550941729353627174e+00 -2.636774229981034612e+00 3.920120904734997191e-01 2.502403103201223722e+00 3.718872330104175394e-01
1.650939641870733166e+00 -3.822266208422031020e-01 2.531091331687716384e+00 -2.616248961928886452e+00 3.950864939090151795e-01 2.439504429519364859e+00 3.681992966226440567e-01
1.659191857111367741e+00 -3.851524704683345068e-01 2.511870323632834356e+00 -2.596374362558361071e+00 3.981097234962883702e-01 2.378351105037606050e+00 3.645298392249511354e-01
1.667526984116316946e+00 -3.880784717916823667e-01 2.492938284192511400e+00 -2.576798438169465300e+00 4.011330751109670745e-01 2.319811821457018475e+00 3.609363416673966873e-01
1.675820410682740569e+00 -3.909610971278075775e-01 2.474564123707358565e+00 -2.557799247409759058e+00 4.041115727895600029e-01 2.262854919213883154e+00 3.573607440387320255e-01
1.684196744111675415e+00 -3.938438752599689452e-01 2.456458095351375270e+00 -2.539077189761853592e+00 4.070901929458554669e-01 2.208299227591549840e+00 3.538594934727314900e-01
1.692513200757987057e+00 -3.966779692574655680e-01 2.438914490197700236e+00 -2.520936571980244345e+00 4.100184750302333647e-01 2.155180609462277186e+00 3.503755773644939286e-01
1.700912197251168045e+00 -3.995122164738207360e-01 2.421618977321684074e+00 -2.503052369277243727e+00 4.129468794905143403e-01 2.104250250558771018e+00 3.469628666063662714e-01
1.709273865614794108e+00 -4.023063517086514218e-01 2.404806901053836210e+00 -2.485667938755776518e+00 4.158338033551797208e-01 2.054628176425751906e+00 3.435669540637105723e-01
1.717718151893370848e+00 -4.051006414039968750e-01 2.388225949753036481e+00 -2.468522381337640681e+00 4.187208501370688341e-01 2.007021934233376381e+00 3.402406224950054736e-01
1.726099594588713426e+00 -4.078472533275163681e-01 2.372149448127713001e+00 -2.451898331645654405e+00 4.215585998551982794e-01 1.960608673292171256e+00 3.369305665185480803e-01
1.734563231250030313e+00 -4.105940200062298540e-01 2.356287258130376649e+00 -2.435495772648679225e+00 4.243964722677580070e-01 1.916047151499196799e+00 3.336877571952163168e-01
1.742990930629545687e+00 -4.133027720977990316e-01 2.340851192872731801e+00 -2.419533735339602032e+00 4.271950318946943215e-01 1.872575530514666520e+00 3.304607220250617705e-01
1.751500924956960414e+00 -4.160116802194136487e-01 2.325615388492602520e+00 -2.403778661869729660e+00 4.299937147595894738e-01 1.830804834686527105e+00 3.272985904309950178e-01
1.759949506439719702e+00 -4.186752800309565536e-01 2.310826767229618550e+00 -2.388485892756937456e+00 4.327455498530814459e-01 1.790031862491332726e+00 3.241517521624606712e-01
1.768479988537040359e+00 -4.213390362005052792e-01 2.296224390957566808e+00 -2.373385597066120400e+00 4.354975079691502104e-01 1.750833421023345604e+00 3.210681995644005804e-01
1.776972989886388410e+00 -4.239658375898321951e-01 2.282004403595956354e+00 -2.358680608996272188e+00 4.382112490336177446e-01 1.712549607368297311e+00 3.179994735392291383e-01
1.785547958968955573e+00 -4.265927965376290487e-01 2.267958819307673846e+00 -2.344155851004370295e+00 4.409251135808823774e-01 1.675711125396833534e+00 3.149913832429179217e-01
1.794065629099856896e+00 -4.291774977113482770e-01 2.254307108509969737e+00 -2.330038283303868862e+00 4.435952831027403231e-01 1.639712908955633930e+00 3.119976762831072059e-01
1.802664953105669321e+00 -4.317623569044402587e-01 2.240818144693026426e+00 -2.316088894755882865e+00 4.462655759764886376e-01 1.605061054065309856e+00 3.090634810998424964e-01
1.811223112255053280e+00 -4.343106310012250226e-01 2.227677385466585669e+00 -2.302499475305681553e+00 4.488980345735972266e-01 1.571181960451142334e+00 3.061432352207916763e-01
1.819862918816140152e+00 -4.368590641645951900e-01 2.214689243006740860e+00 -2.289067761275133783e+00 4.515306168383084184e-01 1.538542246892821597e+00 3.032800105614011366e-01
1.828449712605714872e+00 -4.393681560457729507e-01 2.202048918785464160e+00 -2.275995622895850001e+00 4.541225181098829111e-01 1.506614655860736729e+00 3.004303231143122810e-01
1.837117921952606592e+00 -4.418774075942956125e-01 2.189551472169792401e+00 -2.263071120662810465e+00 4.567145430059355027e-01 1.475843290677630426e+00 2.976364762253769225e-01
1.845742114788752941e+00 -4.443506870114772300e-01 2.177371429918972368e+00 -2.250474747154314059e+00 4.592693677611143777e-01 1.445728865244569228e+00 2.948557641254383466e-01
1.854447660599639169e+00 -4.468241270203559545e-01 2.165325567809031071e+00 -2.238017017273651099e+00 4.618243163368004334e-01 1.416682620424812189e+00 2.921286546500891923e-01
1.863104028507010845e+00 -4.492608349312640081e-01 2.153588411189390595e+00 -2.225878425732342958e+00 4.643412802577799869e-01 1.388243524143834007e+00 2.894142970225368483e-01
1.871841589456790134e+00 -4.516977041587283970e-01 2.141977242950291682e+00 -2.213870008178292714e+00 4.668583680294527971e-01 1.360804784522615662e+00 2.867525703164602868e-01
1.880531452116412705e+00 -4.540989711643602100e-01 2.130657732798088677e+00 -2.202163104302766516e+00 4.693386387717697339e-01 1.333927676069443180e+00 2.841032201626373932e-01
1.889302374962339437e+00 -4.565004002566338537e-01 2.119456675487172426e+00 -2.190578583146528313e+00 4.718190334181484591e-01 1.307976191292447021e+00 2.815043149489784846e-01
1.898028640626339802e+00 -4.588677387035347000e-01 2.108529501645770132e+00 -2.179277198317226105e+00 4.742641728367898990e-01 1.282545165986211488e+00 2.789174299431038118e-01
1.906835889678418772e+00 -4.612352401119047540e-01 2.097713877455794851e+00 -2.168091058604672661e+00 4.767094362806268970e-01 1.257981883095921738e+00 2.763799641458135614e-01
1.915592597498125826e+00 -4.635677345503811386e-01 2.087166333395294782e+00 -2.157182058777041167e+00 4.791184986072727359e-01 1.233901349755970100e+00 2.738541703026906582e-01
1.924430102718249769e+00 -4.659003925971291205e-01 2.076723792565563276e+00 -2.146381535386931105e+00 4.815276848947785959e-01 1.210626756195944509e+00 2.713758746098020036e-01
1.933226707787049081e+00 -4.682012389498474425e-01 2.066525716937151369e+00 -2.135833733039560478e+00 4.839039707098949927e-01 1.187800649664276342e+00 2.689089190511554373e-01
1.942104101024181739e+00 -4.705022499081938925e-01 2.056426785330842666e+00 -2.125388348716979792e+00 4.862803806745387147e-01 1.165732608485525956e+00 2.664886004347887805e-01
1.950927413786381903e+00 -4.727686570522635079e-01 2.046575946415706060e+00 -2.115199442862922830e+00 4.886210070783648662e-01 1.144081548530365922e+00 2.640792966719078816e-01
1.959831264097577463e+00 -4.750352292990133729e-01 2.036818519700373642e+00 -2.105107028536918889e+00 4.909617574309492749e-01 1.123135549429062907e+00 2.617147657239340952e-01
1.968698516057665326e+00 -4.772722737649290892e-01 2.027279202974805905e+00 -2.095240086149504855e+00 4.932719669459498801e-01 1.102577843287048776e+00 2.593609402195309888e-01
1.977646372433652378e+00 -4.795094844740070417e-01 2.017828317576474628e+00 -2.085464484809804286e+00 4.955823006791064689e-01 1.082683780203158364e+00 2.570509793700851975e-01
1.986537416643237908e+00 -4.817126933731415983e-01 2.008606986136962647e+00 -2.075926197828848796e+00 4.978574738123568988e-01 1.063151590819926939e+00 2.547514214832540258e-01
1.995508766075116514e+00 -4.839160688926663623e-01 1.999469057585899989e+00 -2.066474052594029942e+00 5.001327708503628955e-01 1.044238966226188614e+00 2.524941114910564943e-01
2.004446896206724560e+00 -4.860918379131492495e-01 1.990527034301982523e+00 -2.057224421403824444e+00 5.023795119420066957e-01 1.025664053657624475e+00 2.502469155552664581e-01
2.013465456572031353e+00 -4.882677748039059851e-01 1.981664148093450040e+00 -2.048056520628688926e+00 5.046263772607963993e-01 1.007673328000247004e+00 2.480411062905307218e-01
2.022424572324131198e+00 -4.904103212284343649e-01 1.973014237399367321e+00 -2.039108796680886737e+00 5.068387146147010913e-01 9.899980105472130365e-01 2.458451286571976535e-01
2.031463773385445926e+00 -4.925530357839847384e-01 1.964439034014009211e+00 -2.030238222790210045e+00 5.090511757734033083e-01 9.728718746586072497e-01 2.436893722315227329e-01
2.040470248855535296e+00 -4.946692792397008875e-01 1.956042811487569200e+00 -2.021552665524296799e+00 5.112362542001320787e-01 9.560406021164375989e-01 2.415431745189607904e-01
2.049556940210012002e+00 -4.967856920771021034e-01 1.947717585428102360e+00 -2.012940420685058740e+00 5.134214567253101436e-01 9.397223596741682838e-01 2.394356407019462563e-01
2.058587932679652344e+00 -4.988707877807179170e-01 1.939584753401895290e+00 -2.004527072929267018e+00 5.155742734345948319e-01 9.236801658227269396e-01 2.373374053548296392e-01
2.067698864171947370e+00 -5.009560532489365503e-01 1.931519095728029267e+00 -1.996183085351554976e+00 5.177272138865804951e-01 9.081242834999961877e-01 2.352771736188837282e-01
2.076773917572988459e+00 -5.030150879227650584e-01 1.923620639778539587e+00 -1.988011938428264402e+00 5.198530205597746701e-01 8.928269694522553701e-01 2.332259850584532668e-01
2.085928982284304123e+00 -5.050742934771718096e-01 1.915786063430259034e+00 -1.979906744244542827e+00 5.219789511410668492e-01 8.779846073523885908e-01 2.312113181556822439e-01
2.095032339843790670e+00 -5.071041938706034591e-01 1.908125386673626966e+00 -1.971981324719960016e+00 5.240745744404499140e-01 8.633847721912534245e-01 2.292054511224501656e-01
2.104215502966021667e+00 -5.091342656593260685e-01 1.900525285061426484e+00 -1.964118440751587480e+00 5.261703213633799336e-01 8.492164816686189610e-01 2.272354310260906729e-01
2.113360168052134114e+00 -5.111384659759858895e-01 1.893081389279796189e+00 -1.956417030932243728e+00 5.282393063831449798e-01 8.352757953313912909e-01 2.252739725343197164e-01
2.122584663278622052e+00 -5.131428386890104498e-01 1.885695138084515055e+00 -1.948775125761910365e+00 5.303084150791191886e-01 8.217396156007863439e-01 2.233469882571499920e-01
2.131761355009936576e+00 -5.151197838853113220e-01 1.878466394840151876e+00 -1.941296046634940931e+00 5.323491560705269077e-01 8.084173108542055397e-01 2.214283383239361580e-01
2.141017739514507134e+00 -5.170969021219270489e-01 1.871292429874529040e+00 -1.933873507840525585e+00 5.343900205202296583e-01 7.954800071980191456e-01 2.195436378571757052e-01
2.150231970552795691e+00 -5.190482826972040442e-01 1.864265574434694317e+00 -1.926603041249955517e+00 5.364042622002674898e-01 7.827437578391011064e-01 2.176670481839010352e-01
2.159525854385812682e+00 -5.209998371597349687e-01 1.857290868825181684e+00 -1.919386396455642130e+00 5.384186272517152982e-01 7.703687728112448285e-01 2.158230898775639062e-01
2.168776165458455640e+00 -5.229258066286405215e-01 1.850458772878814218e+00 -1.912317172577709723e+00 5.404065276440987997e-01 7.581830276532720569e-01 2.139870293296496639e-01
2.178106064707786338e+00 -5.248519507704243470e-01 1.843676337956828393e+00 -1.905299196339293566e+00 5.423945512628345345e-01 7.463408332182250859e-01 2.121829887291471761e-01
2.187391383005631962e+00 -5.267527515067529365e-01 1.837031902675786421e+00 -1.898423875603011624e+00 5.443563601391019358e-01 7.346768485130330539e-01 2.103866372853498146e-01
2.196756207307866582e+00 -5.286537276548008979e-01 1.830434775026083205e+00 -1.891597368349547947e+00 5.463182920493576678e-01 7.233361967212000865e-01 2.086211453778916147e-01
2.206080959293531762e+00 -5.305307083600302454e-01 1.823967439747185670e+00 -1.884905028572591457e+00 5.482554009509110760e-01 7.121635549590503711e-01 2.068631431596077708e-01
2.215485211827095124e+00 -5.324078653775461412e-01 1.817545238518708084e+00 -1.878259253910290028e+00 5.501926327924557825e-01 7.012993861540053331e-01 2.051355201427699781e-01
2.224841449940127003e+00 -5.342598658841523074e-01 1.811253464260200730e+00 -1.871748307998186256e+00 5.521038439578339618e-01 6.905936704162864981e-01 2.034151906476486804e-01
2.234277048047679237e+00 -5.361120432955167603e-01 1.805004700556251285e+00 -1.865281730760855128e+00 5.540151777398852895e-01 6.801782083599767770e-01 2.017240702991238421e-01
2.243676980352542039e+00 -5.379419058354566463e-01 1.798873612129129995e+00 -1.858936790668759942e+00 5.559034238188692578e-01 6.699123590265446682e-01 2.000400565051961010e-01
2.253156340619260956e+00 -5.397719463298776832e-01 1.792783639807892015e+00 -1.852634259337474498e+00 5.577917924926826254e-01 6.599232981936589137e-01 1.983847222253627418e-01
2.262585161686404334e+00 -5.415771950306464966e-01 1.786816629941966772e+00 -1.846458841280073759e+00 5.596545181205743180e-01 6.500755659837508249e-01 1.967363112319646667e-01
2.272093228264369991e+00 -5.433826221662946265e-01 1.780888821438174618e+00 -1.840323851383609544e+00 5.615173659141955431e-01 6.404893421546313803e-01 1.951156037683144662e-01
2.281568667687081220e+00 -5.451670616129061786e-01 1.775068640074080939e+00 -1.834300108009911723e+00 5.633584963555358094e-01 6.310367496899184081e-01 1.935016438658391513e-01
2.291123470007673912e+00 -5.469516806422121125e-01 1.769285994578143617e+00 -1.828315069488101630e+00 5.651997489746891645e-01 6.218338248425351322e-01 1.919148880531768575e-01
2.300625218715292686e+00 -5.487118687103377246e-01 1.763619496230681705e+00 -1.822450099995732042e+00 5.670157322127946653e-01 6.127573069635665615e-01 1.903347075154169232e-01
2.310206106946925519e+00 -5.504722367294913044e-01 1.757988802291206909e+00 -1.816622044267442337e+00 5.688318370951445102e-01 6.039168626762103642e-01 1.887807930250980093e-01
2.319757680858313353e+00 -5.522129237597033224e-01 1.752456499273247648e+00 -1.810895683483047636e+00 5.706275735886767730e-01 5.951961042798017409e-01 1.872332887340029950e-01
