# r, g_tt, g_rr, gtt, grr, dgtt/dr, dgrr/dr
1.309876601396475770e+00 -1.581602133723555015e-01 4.205428581221570816e+00 -6.322702648647210211e+00 2.377878926455399000e-01 1.561010353968977071e+01 5.869072113130163748e-01
1.316719556154988924e+00 -1.608178165005517413e-01 4.135931770409278840e+00 -6.218216499641189721e+00 2.417834856838180224e-01 1.494898506007639938e+01 5.809301347027068241e-01
1.323507195371936618e+00 -1.634270227527193919e-01 4.069899457855327363e+00 -6.118939102948078634e+00 2.457063154397822746e-01 1.432277731824619416e+01 5.749841833580959793e-01
1.330365177246458641e+00 -1.660364667510949854e-01 4.005936766504685664e+00 -6.022773307378905372e+00 2.496295019835107487e-01 1.373966912688028508e+01 5.691763139229304436e-01
1.337169527348045728e+00 -1.685992870777167085e-01 3.945044096683129276e+00 -5.931223182094742974e+00 2.534825911935354448e-01 1.318600001811585720e+01 5.633984568728495068e-01
1.344043838994813278e+00 -1.711623462980662869e-01 3.885969506084788971e+00 -5.842406473317300453e+00 2.573360389046194241e-01 1.266915752815274310e+01 5.577538181663381778e-01
1.350863231094595829e+00 -1.736793920730047014e-01 3.829652363974024087e+00 -5.757735492185844350e+00 2.611203067430124536e-01 1.217730198677963394e+01 5.521381263625765312e-01
1.357752176377790665e+00 -1.761966777741029999e-01 3.774939117022856117e+00 -5.675475909268124397e+00 2.649049346228026236e-01 1.171711118447649191e+01 5.466510235255376271e-01
1.364587838642600470e+00 -1.786696094494565623e-01 3.722691117309516962e+00 -5.596922739582568695e+00 2.686228775066155094e-01 1.127825578808854701e+01 5.411918469673558940e-01
1.371492678059529347e+00 -1.811427821728895382e-01 3.671864799389924272e+00 -5.520507016644814691e+00 2.723411821062008409e-01 1.086677605562340787e+01 5.358567924986556985e-01
1.378342990081889541e+00 -1.835721776186705900e-01 3.623271520006663859e+00 -5.447448589280628362e+00 2.759936688372062186e-01 1.047361571896845511e+01 5.305486865730496548e-01
1.385262077302752637e+00 -1.860018151221519978e-01 3.575942959448759506e+00 -5.376291620290238882e+00 2.796465187895929017e-01 1.010425119332583499e+01 5.253604476426818604e-01
1.392128228999694795e+00 -1.883892299274949333e-01 3.530626032656579927e+00 -5.308159072495112873e+00 2.832358881259257055e-01 9.750697812464762748e+00 5.201982201433333897e-01
1.399062784902207701e+00 -1.907768878871617946e-01 3.486438874996723225e+00 -5.241725090889766570e+00 2.868256223195480015e-01 9.417926026290963648e+00 5.151517533744494060e-01
1.405943198949551887e+00 -1.931228673679967478e-01 3.444087209303406283e+00 -5.178050707451926193e+00 2.903526941184099153e-01 9.098866752373513833e+00 5.101303997724239148e-01
1.412891621468279402e+00 -1.954690909899332030e-01 3.402747890303160716e+00 -5.115898349634729669e+00 2.938801322453856724e-01 8.798042239456831837e+00 5.052208917821039424e-01
1.419787453354251605e+00 -1.977750945648815706e-01 3.363072980131847967e+00 -5.056248372425591775e+00 2.973471006748106271e-01 8.509163794536030778e+00 5.003356355282881918e-01
1.426750927686599502e+00 -2.000813433524782359e-01 3.324308533436195923e+00 -4.997967242944412192e+00 3.008144370301100157e-01 8.236350719045434587e+00 4.955584427521064761e-01
1.433660648130060444e+00 -2.023478880875793640e-01 3.287072397011109093e+00 -4.941983874658401277e+00 3.042220794739071144e-01 7.973989037493068643e+00 4.908046755469116507e-01
1.440637621497808496e+00 -2.046146789998806170e-01 3.250657293756290755e+00 -4.887234898726808829e+00 3.076300912805397525e-01 7.725840136119652257e+00 4.861553645550572567e-01
1.447562349649026636e+00 -2.068431340809402663e-01 3.215636056111774277e+00 -4.834581551102816732e+00 3.109804662437957168e-01 7.486871232152789268e+00 4.815286864171092751e-01
1.454553969658704871e+00 -2.090718363861262530e-01 3.181357629817089361e+00 -4.783044992024371389e+00 3.143312121301793383e-01 7.260521183487077757e+00 4.770029806040158582e-01
1.461492215517797399e+00 -2.112626901366113363e-01 3.148366251625768442e+00 -4.733443464879472984e+00 3.176250537826135201e-01 7.042264650966504114e+00 4.724991469460812499e-01
1.468496969711677202e+00 -2.134537920534245181e-01 3.116048490876193622e+00 -4.684854695622900245e+00 3.209192677610779310e-01 6.835252938312835980e+00 4.680929595086464334e-01
1.475449820869000339e+00 -2.156083311646333212e-01 3.084910521749041568e+00 -4.638039701890852129e+00 3.241585105791118249e-01 6.635401934618607278e+00 4.637079139297500263e-01
1.482468824171305766e+00 -2.177631194646707236e-01 3.054385217199971247e+00 -4.592145825511271262e+00 3.273981272462823666e-01 6.445602933170452964e+00 4.594172997484628485e-01
1.489434831994956188e+00 -2.198818064720173271e-01 3.024954666370663681e+00 -4.547897873156969695e+00 3.305834666275506706e-01 6.262160495544868866e+00 4.551471262568596021e-01
1.496466614366051218e+00 -2.220007435884279179e-01 2.996082491267487935e+00 -4.504489416728810980e+00 3.337691812273672065e-01 6.087733241285453900e+00 4.509683134221518230e-01
1.503446834876110527e+00 -2.240847882191859819e-01 2.968218372259931570e+00 -4.462596537440378874e+00 3.369024359345311748e-01 5.918966420231893899e+00 4.468092677807815605e-01
1.510492478579788633e+00 -2.261690839574431733e-01 2.940864502412923631e+00 -4.421470797432967004e+00 3.400360673466998884e-01 5.758307544739143857e+00 4.427386135798100919e-01
1.517485503072206532e+00 -2.282189245704969172e-01 2.914450136264817637e+00 -4.381757568448709783e+00 3.431178964281776933e-01 5.602704283397426543e+00 4.386870796023228936e-01
1.524543578990374293e+00 -2.302690171896150939e-01 2.888502891081984547e+00 -4.342746636976131391e+00 3.462001035510187119e-01 5.454414520972982849e+00 4.347210992700482612e-01
1.531550432869987821e+00 -2.322857919459437037e-01 2.863424243150104243e+00 -4.305041611123225920e+00 3.492322181710252327e-01 5.310652909545986233e+00 4.307736174076540747e-01
1.538621991610418238e+00 -2.343028196830524434e-01 2.838774265863572399e+00 -4.267981074033706079e+00 3.522647122827126109e-01 5.173504724769846241e+00 4.269089451286620096e-01
1.545641301011724922e+00 -2.362869432205532694e-01 2.814937011988718041e+00 -4.232142438215840130e+00 3.552477358253612882e-01 5.040423188019800271e+00 4.230621737414396177e-01
1.552724949167515911e+00 -2.382713206157387464e-01 2.791493781207803337e+00 -4.196896199743251898e+00 3.582311401630016157e-01 4.913337929768402113e+00 4.192955871137846735e-01
1.559757712338414759e+00 -2.402238652535172159e-01 2.768804660242420113e+00 -4.162783739012202666e+00 3.611666848005253838e-01 4.789914154231612820e+00 4.155463268024744972e-01
1.566854472414086707e+00 -2.421766647002253914e-01 2.746478514600445120e+00 -4.129216996351957825e+00 3.641026116475842844e-01 4.671939325932194187e+00 4.118747117920803502e-01
1.573899350261323216e+00 -2.440980231806459955e-01 2.724860473858153664e+00 -4.096714864667072575e+00 3.669912678442912579e-01 4.557269230054719067e+00 4.082198705888255286e-01
1.581007864470405089e+00 -2.460196373255184032e-01 2.703577291534137395e+00 -4.064716178232797184e+00 3.698803075212074853e-01 4.447562681262001050e+00 4.046402442384122722e-01
1.588065828889055009e+00 -2.479108206213324062e-01 2.682953300608472258e+00 -4.033708562997476932e+00 3.727235952162148980e-01 4.340845771996156621e+00 4.010768601949282752e-01
1.595187092478451252e+00 -2.498022605096869575e-01 2.662638855446376684e+00 -4.003166336283900506e+00 3.755672677706626272e-01 4.238659386165679166e+00 3.975863373061520045e-01
1.602256843574941580e+00 -2.516636423007792556e-01 2.642945359765112023e+00 -3.973557685399928818e+00 3.783657487678343534e-01 4.139183602144133722e+00 3.941115453998496054e-01
1.609389538862347813e+00 -2.535252815192215459e-01 2.623538383106812422e+00 -3.944379803101344617e+00 3.811646158634786064e-01 4.043852251626343097e+00 3.907073617890878814e-01
1.616472018939750344e+00 -2.553578144670746175e-01 2.604711197604992812e+00 -3.916073616493683573e+00 3.839197224319880197e-01 3.950983694154977410e+00 3.873184170471792864e-01
1.623617110641776939e+00 -2.571906057476308072e-01 2.586149712923444977e+00 -3.888166898993400622e+00 3.866752164435122152e-01 3.861913393112405224e+00 3.839979006637374570e-01
1.630711046621229121e+00 -2.589946427684644559e-01 2.568135991772739324e+00 -3.861083724785682403e+00 3.893874791691687154e-01 3.775085276544538182e+00 3.806921494706962394e-01
1.637867244532299926e+00 -2.607989389356432097e-01 2.550368954509707908e+00 -3.834371428354498956e+00 3.921001305445406260e-01 3.691745176592855060e+00 3.774527370434641593e-01
1.644973558073667741e+00 -2.625753804506302247e-01 2.533114755952230457e+00 -3.808430166925041771e+00 3.947709031540054259e-01 3.610450358539627036e+00 3.742276337084369242e-01
1.652141805514960371e+00 -2.643520819947635103e-01 2.516089982020627058e+00 -3.782833834536656781e+00 3.974420657233084242e-01 3.532364014495771976e+00 3.710668449391509860e-01
1.659259255958389856e+00 -2.661012630907116927e-01 2.499551005678825266e+00 -3.757967881795091003e+00 4.000718519958431640e-01 3.456146821062852759e+00 3.679199260556141882e-01
1.666438295886085941e+00 -2.678507050089026231e-01 2.483225628341692026e+00 -3.733423064788135459e+00 4.027020294035077441e-01 3.382886465232153750e+00 3.648353814100636083e-01
1.673567780590449416e+00 -2.695734762040130628e-01 2.467356210912774461e+00 -3.709563767479855834e+00 4.052921080373959040e-01 3.311337331792381100e+00 3.617642835526752587e-01
1.680758531228929265e+00 -2.712965090819565717e-01 2.451685978472369687e+00 -3.686003934897325696e+00 4.078825790826171582e-01 3.242517292843540400e+00 3.587536794191740208e-01
1.687898841968199948e+00 -2.729931889546327595e-01 2.436448713125445753e+00 -3.663095053137697565e+00 4.104334290366459248e-01 3.175266584214607946e+00 3.557561144629378669e-01
1.695100079431175244e+00 -2.746901312830583031e-01 2.421397370110804470e+00 -3.640465696124830952e+00 4.129846725464311197e-01 3.110539111870432638e+00 3.528172398979137481e-01
1.702252089175817273e+00 -2.763615235144467053e-01 2.406753337735592080e+00 -3.618448716316058800e+00 4.154975021000099078e-01 3.047253203262298982e+00 3.498910116751591803e-01
1.709464706523624367e+00 -2.780331790403123837e-01 2.392283108348617571e+00 -3.596693040203696956e+00 4.180107264521445432e-01 2.986303477489294700e+00 3.470217261634608863e-01
1.716627235013658881e+00 -2.796795858859192907e-01 2.378200519704517735e+00 -3.575520168311096647e+00 4.204859900225091929e-01 2.926680054239098716e+00 3.441647083646834915e-01
1.723850036955763221e+00 -2.813262567787899182e-01 2.364280546877471689e+00 -3.554591780554317459e+00 4.229616495050512182e-01 2.869223077477338180e+00 3.413629560869923529e-01
1.731023935445827000e+00 -2.829484385993891737e-01 2.350726016878784908e+00 -3.534212823191591912e+00 4.254004902399329824e-01 2.812988210078953166e+00 3.385731064568218707e-01
1.738257792618128184e+00 -2.845708852843525372e-01 2.337323848929506287e+00 -3.514062933742386541e+00 4.278397280967289884e-01 2.758764973399953746e+00 3.358368959944300070e-01
1.745441909666496150e+00 -2.861691293939860326e-01 2.324270193730488376e+00 -3.494437020924226367e+00 4.302425779487302204e-01 2.705669496958143405e+00 3.331122361637967044e-01
1.752685656225142274e+00 -2.877676391009550416e-01 2.311359407374240948e+00 -3.475025903274616024e+00 4.326458260059277139e-01 2.654444666085319149e+00 3.304396537976590498e-01
1.759880823092035529e+00 -2.893426655405534897e-01 2.298777819703738956e+00 -3.456109724197735655e+00 4.350137675022798245e-01 2.604261997310178600e+00 3.277782825157394275e-01
1.767135309017445977e+00 -2.909179583733888519e-01 2.286330375289592709e+00 -3.437395221633292586e+00 4.373821083811377797e-01 2.555820943821636160e+00 3.251674742113856986e-01
1.774340400005739671e+00 -2.924700399117177718e-01 2.274197481414597544e+00 -3.419153634682890797e+00 4.397155516054742641e-01 2.508344270414209376e+00 3.225675494411255340e-01
1.781604485760550416e+00 -2.940223885566688455e-01 2.262190630074680797e+00 -3.401101545052116037e+00 4.420493952655915049e-01 2.462491323556367906e+00 3.200167327380159521e-01
1.788820312379447941e+00 -2.955522073950856421e-01 2.250481438358522990e+00 -3.383496976096777686e+00 4.443493658536411539e-01 2.417531951286395309e+00 3.174764834872358943e-01
1.796094827554007400e+00 -2.970822941150682572e-01 2.238890823997668811e+00 -3.366070680781373170e+00 4.466497380227063552e-01 2.374088063454203201e+00 3.149839307578252146e-01
1.803320289783709285e+00 -2.985901095034999564e-01 2.227585129797011732e+00 -3.349072752820965171e+00 4.489166257323350395e-01 2.331473200764028864e+00 3.125016404396059877e-01
1.810604121065332306e+00 -3.000981934675476248e-01 2.216391064562422741e+00 -3.332242651797699740e+00 4.511839160466151188e-01 2.290274626517130763e+00 3.100656901147690880e-01
1.817840010542878693e+00 -3.015846519944681003e-01 2.205467078232267841e+00 -3.315818604782125423e+00 4.534186929698006407e-01 2.249846133100502410e+00 3.076397077184849227e-01
1.825133967025947213e+00 -3.030713798512217338e-01 2.194648301955237191e+00 -3.299552734048664338e+00 4.556538736111332977e-01 2.210742571953760116e+00 3.052587485177829518e-01
1.832379210155922866e+00 -3.045367283572741335e-01 2.184088470233225721e+00 -3.283676177235435034e+00 4.578569108481287397e-01 2.172355192355181597e+00 3.028874729342196370e-01
1.839682205498476053e+00 -3.060023468681835612e-01 2.173627859733605838e+00 -3.267948792663244895e+00 4.600603527977219498e-01 2.135208783491157725e+00 3.005599543847993216e-01
1.846937575369926199e+00 -3.074471986808762769e-01 2.163413094704512929e+00 -3.252591027957222991e+00 4.622325724327668306e-01 2.098729193063290754e+00 2.982418448737538252e-01
1.854250399531986115e+00 -3.088923212323154699e-01 2.153292005778817853e+00 -3.237374098554906876e+00 4.644051978627548039e-01 2.063413037410485540e+00 2.959662633047792646e-01
1.861514845749722813e+00 -3.103169110076588466e-01 2.143406991008490081e+00 -3.222512098205692954e+00 4.665469526762586749e-01 2.028718433849040270e+00 2.936998255716288808e-01
1.868836436071620977e+00 -3.117417721779246476e-01 2.133610467142433187e+00 -3.207783137350153968e+00 4.686891142502269680e-01 1.995115814581122082e+00 2.914747333778081040e-01
1.876110714009555203e+00 -3.131466820889489133e-01 2.124038407653372929e+00 -3.193391650612958710e+00 4.708012794857109329e-01 1.962093176837235831e+00 2.892585287941172867e-01
1.883441842178667835e+00 -3.145518641086892386e-01 2.114550027755454753e+00 -3.179125969682580433e+00 4.729138525331919585e-01 1.930096360895798613e+00 2.870825210736586697e-01
1.890724927375871056e+00 -3.159373179911148521e-01 2.105277497261451636e+00 -3.165184810577277741e+00 4.749967647024212480e-01 1.898641304747371139e+00 2.849151533935505576e-01
1.898064557180286105e+00 -3.173230446200363541e-01 2.096084137946198744e+00 -3.151362678992958966e+00 4.770800856209082008e-01 1.868150950202528193e+00 2.827868771451436669e-01
1.905357187306536915e+00 -3.186895952663907350e-01 2.087096299287696688e+00 -3.137849540284193939e+00 4.791345757937902627e-01 1.838167164085263705e+00 2.806670016571810033e-01
1.912706072186091788e+00 -3.200564193533828039e-01 2.078183440042495000e+00 -3.124449126876825300e+00 4.811894757373063047e-01 1.809091354521387141e+00 2.785851441132384809e-01
1.920007242764429023e+00 -3.214042794118064372e-01 2.069468482553515898e+00 -3.111346251612062463e+00 4.832158636047940714e-01 1.780489675899325164e+00 2.765114560409371869e-01
1.927364366900740977e+00 -3.227524135302681785e-01 2.060824568815213809e+00 -3.098350184471102775e+00 4.852426621519311256e-01 1.752743445709483927e+00 2.744747521459970918e-01
1.934674800110132820e+00 -3.240821085156269099e-01 2.052369332259999624e+00 -3.085637786609812139e+00 4.872417377718433196e-01 1.725441408354343897e+00 2.724459940928615209e-01
1.942040900957571425e+00 -3.254120782356937358e-01 2.043981473293609685e+00 -3.073026684878324755e+00 4.892412250628820347e-01 1.698945952991698816e+00 2.704532157515325275e-01
1.949359613492855026e+00 -3.267238105853444430e-01 2.035775527068778068e+00 -3.060689082342797906e+00 4.912132927739116806e-01 1.672867030280678957e+00 2.684681670092644024e-01
1.956733696823485191e+00 -3.280358182710034209e-01 2.027633509867042161e+00 -3.048447591091593356e+00 4.931857730372452009e-01 1.647549338485547743e+00 2.665181302284083120e-01
1.964061396238956370e+00 -3.293300879097991740e-01 2.019665138442954255e+00 -3.036467169904900398e+00 4.951315844224268847e-01 1.622622592264898023e+00 2.645756138882722763e-01
1.971444184413566836e+00 -3.306246335401396008e-01 2.011757477896665591e+00 -3.024578021584694465e+00 4.970778093219868632e-01 1.598414789601778851e+00 2.626671683978000216e-01
1.978779911875277353e+00 -3.319016339450563957e-01 2.004017432714646940e+00 -3.012940876830819903e+00 4.989976552476380611e-01 1.574574240118860713e+00 2.607660410289241448e-01
1.986170435595516759e+00 -3.331789109253220915e-01 1.996335066032092431e+00 -3.001390445820076192e+00 5.009179155419014595e-01 1.551413313008672690e+00 2.588980778524271331e-01
1.993514881302171693e+00 -3.344391173578513121e-01 1.988812885715092849e+00 -2.990080849095160254e+00 5.028125105094752856e-01 1.528597675298553060e+00 2.570372370368040893e-01
2.000913845074606456e+00 -3.356996010025213306e-01 1.981345549312822474e+00 -2.978853704364365029e+00 5.047075207789089024e-01 1.506424929008684188e+00 2.552086791775218244e-01
2.008266068177289920e+00 -3.369431974775976002e-01 1.974033011400268434e+00 -2.967859293454016445e+00 5.065771414281750040e-01 1.484577091928515058e+00 2.533870542464943809e-01
2.015672521040374310e+00 -3.381870717310396790e-01 1.966772642002849736e+00 -2.956943312118390121e+00 5.084471782064533540e-01 1.463337919394989139e+00 2.515968624929327824e-01
2.023033198533903398e+00 -3.394145109330996557e-01 1.959660371292230918e+00 -2.946249991642535093e+00 5.102925050939230989e-01 1.442404724368255620e+00 2.498134203098076322e-01
2.030447831366428701e+00 -3.406422285317937115e-01 1.952597764222898657e+00 -2.935631334700082196e+00 5.121382490151438205e-01 1.422048159112711652e+00 2.480605850247838973e-01
2.037816040473512835e+00 -3.418536856521058320e-01 1.945678426889273727e+00 -2.925228078475859306e+00 5.139595455137915270e-01 1.401979969838495155e+00 2.463143218168780679e-01
2.045237920731107106e+00 -3.430654217179397447e-01 1.938806385283138534e+00 -2.914895925658681719e+00 5.157812598466156029e-01 1.382458503554754303e+00 2.445978683435361400e-01
2.052614326248308085e+00 -3.442613282616265313e-01 1.932071553378584161e+00 -2.904770062468460257e+00 5.175791746694449191e-01 1.363209031253617365e+00 2.428878150862344709e-01
2.060044132212937029e+00 -3.454575143508941681e-01 1.925381796873795626e+00 -2.894711964448000163e+00 5.193775082031419910e-01 1.344478238929459613e+00 2.412067961594919485e-01
2.067427829433526210e+00 -3.466380372551304823e-01 1.918824909245683052e+00 -2.884853629793622254e+00 5.211522923126498119e-01 1.326004181066223309e+00 2.395320110273220504e-01
2.074864646969308168e+00 -3.478188402368212473e-01 1.912310994978682066e+00 -2.875059899915498374e+00 5.229274959071956719e-01 1.308022577368767703e+00 2.378855118718556649e-01
2.082256288807328826e+00 -3.489843910167986785e-01 1.905924453473915481e+00 -2.865457670145092894e+00 5.246797679610578635e-01 1.290283479964212443e+00 2.362450853161154607e-01
2.089700783929456129e+00 -3.501502224564274068e-01 1.899578911484377297e+00 -2.855917077489332989e+00 5.264324603491074006e-01 1.273012201040697677e+00 2.346322164309551650e-01
2.097099484842277928e+00 -3.513009604911851436e-01 1.893356828319245677e+00 -2.846562100490163782e+00 5.281624599456571367e-01 1.255970151608487129e+00 2.330252640016515220e-01
2.104550762924997098e+00 -3.524519797008955346e-01 1.887173873369627941e+00 -2.837265947118920550e+00 5.298928806249623147e-01 1.239372847447796078e+00 2.314451664852239798e-01
2.111957160589654769e+00 -3.535882970584511842e-01 1.881109382935651997e+00 -2.828147900592681285e+00 5.316011971825922444e-01 1.222992371814848545e+00 2.298708341323970616e-01
2.119415871988432176e+00 -3.547248961554729241e-01 1.875082261107447801e+00 -2.819086032128143682e+00 5.333099356448431916e-01 1.207034927668189761e+00 2.283226721759825384e-01
2.126829103250489794e+00 -3.558469456369308670e-01 1.869170062530497667e+00 -2.810196946358774817e+00 5.349967988713620892e-01 1.191282720753569224e+00 2.267801287842534930e-01
