# r, g_tt, g_rr, gtt, grr, dgtt/dr, dgrr/dr
4.154688612144407323e+00 -3.877175123961497105e-01 1.292017433226197554e+00 -2.579197400240853089e+00 7.739833645301339438e-01 2.170988140173243097e-01 6.514767434271893920e-02
4.165722436528750627e+00 -3.880768001370618059e-01 1.290821267592953570e+00 -2.576809537820394791e+00 7.747005918679511494e-01 2.157335692408430816e-01 6.485858861731176594e-02
4.176815023182993691e+00 -3.884364050545865976e-01 1.289626261802821583e+00 -2.574423990613008861e+00 7.754184523212631630e-01 2.143883783127344123e-01 6.457311256960907020e-02
4.187862633692589043e+00 -3.887929745695830053e-01 1.288443525726550742e+00 -2.572062936854915272e+00 7.761302533117250269e-01 2.130504313433051466e-01 6.428854364641006791e-02
4.198968840703579453e+00 -3.891498620472704228e-01 1.287261905374241122e+00 -2.569704110234347194e+00 7.768426889858699447e-01 2.117320436757172408e-01 6.400751678667614131e-02
4.210030203877450639e+00 -3.895037538146097211e-01 1.286092341764350611e+00 -2.567369351916349629e+00 7.775491444324523771e-01 2.104207101281888592e-01 6.372738184225823499e-02
4.221149998979894846e+00 -3.898579643297991892e-01 1.284923851010662199e+00 -2.565036735158379155e+00 7.782562361290482622e-01 2.091284461105914760e-01 6.345072069387386327e-02
4.232225199266027360e+00 -3.902092218586600825e-01 1.283767196745900563e+00 -2.562727747019304836e+00 7.789574328856547769e-01 2.078430525792928363e-01 6.317493659877325418e-02
4.243358669329874822e+00 -3.905607989264240354e-01 1.282611573700081387e+00 -2.560420817319112086e+00 7.796592674703513026e-01 2.065762503471765266e-01 6.290255887459020312e-02
4.254447734660471880e+00 -3.909094631390325203e-01 1.281467578125808027e+00 -2.558137098984313074e+00 7.803552872266464879e-01 2.053161409694819750e-01 6.263104368388772158e-02
4.265594909412920188e+00 -3.912584476842381198e-01 1.280324573309614244e+00 -2.555855358315590298e+00 7.810519463943579321e-01 2.040741639075566993e-01 6.236287000744265147e-02
4.276697843945329147e+00 -3.916045580298878614e-01 1.279192994349637402e+00 -2.553596426535154063e+00 7.817428678996294344e-01 2.028387077889412526e-01 6.209554467125016908e-02
4.287858729065492369e+00 -3.919509895030936497e-01 1.278062366818432549e+00 -2.551339393906816522e+00 7.824344304021468854e-01 2.016209718905442594e-01 6.183150465386635930e-02
4.298974953823651468e+00 -3.922945667545753579e-01 1.276943026796746317e+00 -2.549104893990574272e+00 7.831202951227456133e-01 2.004095901828398252e-01 6.156829905600269548e-02
4.310148965765749018e+00 -3.926384658959785612e-01 1.275824599872503962e+00 -2.546872216704639591e+00 7.838068023613373736e-01 1.992155245796287111e-01 6.130832293382731946e-02
4.321278546375892482e+00 -3.929795504699205022e-01 1.274717260068076730e+00 -2.544661672100269278e+00 7.844876909775229112e-01 1.980276514270527255e-01 6.104916758139389971e-02
4.332465752948361448e+00 -3.933209577009096902e-01 1.273610796105331788e+00 -2.542452875751469499e+00 7.851692236419269832e-01 1.968566336310261511e-01 6.079317212895387484e-02
4.343609401797055902e+00 -3.936596088898875467e-01 1.272515160274475310e+00 -2.540265695075957897e+00 7.858452545149284818e-01 1.956916520820038974e-01 6.053798415514720366e-02
4.354810524218251544e+00 -3.939985835454514751e-01 1.271420364164187244e+00 -2.538080190546270209e+00 7.865219310510139783e-01 1.945431411453750203e-01 6.028590175138650448e-02
4.365967115135533483e+00 -3.943348039769721813e-01 1.270336322850823318e+00 -2.535916155294262619e+00 7.871931094246376048e-01 1.934005149370835452e-01 6.003461379761226152e-02
4.377181017027774068e+00 -3.946713486200473242e-01 1.269253085958057969e+00 -2.533753725717512228e+00 7.878649349472959251e-01 1.922739875895022321e-01 5.978637866608850493e-02
4.388351224777347959e+00 -3.950051951306274844e-01 1.268180357329929731e+00 -2.531612273274790326e+00 7.885313742797863679e-01 1.911531979476294996e-01 5.953892520977764613e-02
4.399578589298457132e+00 -3.953393666379902971e-01 1.267108398881920728e+00 -2.529472358151708011e+00 7.891984623276007138e-01 1.900480997816498541e-01 5.929446275065694549e-02
4.410762205499920263e+00 -3.956708686448133228e-01 1.266046792813120492e+00 -2.527353108974222273e+00 7.898602213414466222e-01 1.889485971033337264e-01 5.905076950339270547e-02
4.422002823531014037e+00 -3.960026964224629409e-01 1.264985923581458227e+00 -2.525235330552349833e+00 7.905226306145575199e-01 1.878644363852302324e-01 5.881001700166419571e-02
4.433199591854791066e+00 -3.963318815304291975e-01 1.263935258430298747e+00 -2.523137922032706815e+00 7.911797644144494823e-01 1.867857330981771702e-01 5.857002148757147614e-02
4.444453205852253674e+00 -3.966613931692365980e-01 1.262885297638687510e+00 -2.521041919432142731e+00 7.918375499895167202e-01 1.857220181902084211e-01 5.833291443709492236e-02
4.455663200566192472e+00 -3.969882982502771496e-01 1.261845364875376685e+00 -2.518965935286990199e+00 7.924901321793600406e-01 1.846636268109486112e-01 5.809655240292656286e-02
4.466929886950538275e+00 -3.973155306274451792e-01 1.260806104874438782e+00 -2.516891293981860400e+00 7.931433676707870806e-01 1.836198471063022197e-01 5.786302025454968800e-02
4.478153564500817474e+00 -3.976402029273812810e-01 1.259776665999390088e+00 -2.514836258099949262e+00 7.937914925632414409e-01 1.825812613638171100e-01 5.763022144421776211e-02
4.489433785697321433e+00 -3.979652033164149394e-01 1.258747869183275858e+00 -2.512782503763069109e+00 7.944402723389224485e-01 1.815569909501828505e-01 5.740021085850962462e-02
4.500669702443349074e+00 -3.982876346681089030e-01 1.257728863936621311e+00 -2.510748295847283984e+00 7.950839236288620437e-01 1.805377884200588257e-01 5.717092211970865173e-02
4.511962001613229134e+00 -3.986103948181585754e-01 1.256710470698209292e+00 -2.508715309484561562e+00 7.957282312165467886e-01 1.795325691376311317e-01 5.694437090460464229e-02
4.523211582996283120e+00 -3.989306593275958601e-01 1.255701580778975313e+00 -2.506701294118422130e+00 7.963675568359556145e-01 1.785322954623146385e-01 5.671853029061072610e-02
4.534517401290065308e+00 -3.992512534291796644e-01 1.254693273765018269e+00 -2.504688442205186050e+00 7.970075403363342526e-01 1.775456274367805676e-01 5.649536519932323725e-02
4.545780448200944512e+00 -3.995693775632054301e-01 1.253694334565557345e+00 -2.502694290785124398e+00 7.976425931178272588e-01 1.765637869462962917e-01 5.627289977974544305e-02
4.557099585800418851e+00 -3.998878320724498781e-01 1.252695949906168726e+00 -2.500701246190518034e+00 7.982783053420930974e-01 1.755953127352974374e-01 5.605307816327739084e-02
4.568374592546717849e+00 -4.002038053978800303e-01 1.251706914453193153e+00 -2.498726864942741877e+00 7.989090644568732635e-01 1.746315507931228972e-01 5.583394541607097916e-02
4.579705530081795040e+00 -4.005201097939165567e-01 1.250718405771481967e+00 -2.496753535083518383e+00 7.995404844011781975e-01 1.736808596685650852e-01 5.561741116557473302e-02
4.590993739545540464e+00 -4.008339989400289682e-01 1.249738987551316960e+00 -2.494798352047016721e+00 8.001670828557213566e-01 1.727347688707252527e-01 5.540155519545957030e-02
4.602337733612092308e+00 -4.011482199261535708e-01 1.248760069172984988e+00 -2.492844166637677272e+00 8.007943436742568366e-01 1.718014036107106124e-01 5.518824014455152999e-02
4.613639028987373436e+00 -4.014600524751574806e-01 1.247790106747508787e+00 -2.490907859535739011e+00 8.014168365275801120e-01 1.708725305020251384e-01 5.497559307579113347e-02
4.624995962900434243e+00 -4.017722176276151691e-01 1.246820617917193896e+00 -2.488972497662483185e+00 8.020399932674306953e-01 1.699561052311556464e-01 5.476544384952305999e-02
4.636310200437595341e+00 -4.020820200176386527e-01 1.245859955517242490e+00 -2.487054755535031525e+00 8.026584332946401501e-01 1.690440670109212562e-01 5.455595250778606103e-02
4.647679930303277196e+00 -4.023921557669767890e-01 1.244899741126540782e+00 -2.485137907556763448e+00 8.032775387157483626e-01 1.681442082397812121e-01 5.434891724312823635e-02
4.659006941642323874e+00 -4.026999533902607675e-01 1.243948228248735299e+00 -2.483238429955539228e+00 8.038919766040646397e-01 1.672486343715507418e-01 5.414252995850085681e-02
4.670389298718897741e+00 -4.030080851196587433e-01 1.242997138434406956e+00 -2.481339796701810485e+00 8.045070813755297312e-01 1.663649770153932117e-01 5.393855744307227834e-02
4.681728978098918859e+00 -4.033139047012417322e-01 1.242054622423502730e+00 -2.479458278882694877e+00 8.051175704727022708e-01 1.654855052832167051e-01 5.373522319414484466e-02
4.693123856860361265e+00 -4.036200591303440999e-01 1.241112505156995116e+00 -2.477577556860379726e+00 8.057287279314815365e-01 1.646176883697276494e-01 5.353426191631267123e-02
4.704476182016687602e+00 -4.039239292286560534e-01 1.240178829689784878e+00 -2.475713686756876974e+00 8.063353252450998765e-01 1.637539606307723550e-01 5.333392938619619522e-02
4.715883561241982491e+00 -4.042281349154287495e-01 1.239245529261890022e+00 -2.473850565125103707e+00 8.069425923978216231e-01 1.629016337611858545e-01 5.313592906517158876e-02
4.727248404921678748e+00 -4.045300808481153698e-01 1.238320549922725000e+00 -2.472004054441280019e+00 8.075453484660357617e-01 1.620533023413511797e-01 5.293854816192627988e-02
4.738668157372973866e+00 -4.048323631035055659e-01 1.237395922506645096e+00 -2.470158246079562581e+00 8.081487758374521491e-01 1.612161251742040557e-01 5.274345967708850280e-02
4.750045480459034408e+00 -4.051324121429056846e-01 1.236479490741408727e+00 -2.468328798257843903e+00 8.087477451003958206e-01 1.603828523626563973e-01 5.254898146376824758e-02
4.761477567884814022e+00 -4.054327982377665118e-01 1.235563388360324311e+00 -2.466500007760962898e+00 8.093473871276383180e-01 1.595604884342468333e-01 5.235675545823693239e-02
4.772867387526691374e+00 -4.057309786994026668e-01 1.234655354300206787e+00 -2.464687323619127568e+00 8.099426261078277456e-01 1.587419403568603449e-01 5.216513076469268817e-02
4.784311828471734529e+00 -4.060294969511056284e-01 1.233747627648357215e+00 -2.462875252928780956e+00 8.105385393170700947e-01 1.579340627748953008e-01 5.197571900762277403e-02
4.795714093880444118e+00 -4.063258349265966296e-01 1.232847850030189374e+00 -2.461079050463654383e+00 8.111301000975200681e-01 1.571299150390333965e-01 5.178689978482154538e-02
4.807170838283461478e+00 -4.066225114245695105e-01 1.231948358386714570e+00 -2.459283418659187870e+00 8.117223365673702506e-01 1.563362047016456646e-01 5.160025479679117288e-02
4.818585597651614982e+00 -4.069170351539088681e-01 1.231056691188871177e+00 -2.457503406368250154e+00 8.123102755196982550e-01 1.555461406307362404e-01 5.141419374414668564e-02
4.830054695367818951e+00 -4.072118981418423322e-01 1.230165289063089640e+00 -2.455723923006970733e+00 8.128988916291187694e-01 1.547662841886465468e-01 5.123026835641350529e-02
4.841481982511698590e+00 -4.075046350312503951e-01 1.229281590559227144e+00 -2.453959817962101830e+00 8.134832634604720614e-01 1.539899928043885480e-01 5.104691848394902337e-02
4.852963468862284024e+00 -4.077977119182141230e-01 1.228398136738556579e+00 -2.452196201141400689e+00 8.140683139222579801e-01 1.532236842992468484e-01 5.086566625654574680e-02
4.864403367734231765e+00 -4.080886902012839657e-01 1.227522264428281495e+00 -2.450447718869062985e+00 8.146491749913391534e-01 1.524608619424372702e-01 5.068498130015717390e-02
4.875897328632054162e+00 -4.083800092267163007e-01 1.226646616912211218e+00 -2.448699685113234548e+00 8.152307161758292064e-01 1.517078346778653331e-01 5.050636412844652229e-02
4.887348926682301808e+00 -4.086692315415623722e-01 1.225778506774186871e+00 -2.446966697805577962e+00 8.158080717467011134e-01 1.509582165962924938e-01 5.032830610906310204e-02
4.898854442118074637e+00 -4.089587952898781076e-01 1.224910601990453207e+00 -2.445234120203186201e+00 8.163861088107341457e-01 1.502182053877851864e-01 5.015228536722107777e-02
4.910317964942070290e+00 -4.092462930090597917e-01 1.224050104868033673e+00 -2.443516330098712164e+00 8.169600215081156414e-01 1.494815283258612848e-01 4.997681578928005186e-02
4.921835263843178154e+00 -4.095341328670479841e-01 1.223189794141572362e+00 -2.441798911849533571e+00 8.175346171047759292e-01 1.487542200097546063e-01 4.980334054215971445e-02
4.933311508397473233e+00 -4.098199510037139337e-01 1.222336721950764149e+00 -2.440095943476743301e+00 8.181051767830960220e-01 1.480301731635565443e-01 4.963040867944684686e-02
4.944841396356863150e+00 -4.101061120330140031e-01 1.221483817678749029e+00 -2.438393310069709052e+00 8.186764208635636253e-01 1.473152796254087737e-01 4.945943301855136587e-02
4.956330090772747887e+00 -4.103902682683918668e-01 1.220638065801273431e+00 -2.436704954577549209e+00 8.192436628162679257e-01 1.466035770142419536e-01 4.928899314205474613e-02
4.967872294478272721e+00 -4.106747681347908685e-01 1.219792463797103377e+00 -2.435016898023259824e+00 8.198115906431251432e-01 1.459008908383817860e-01 4.912048962619582071e-02
4.979371856615042446e+00 -4.109572478255527628e-01 1.218954024722456619e+00 -2.433343140414669037e+00 8.203754856362935888e-01 1.452013264577878549e-01 4.895251435986831129e-02
4.990924780327498311e+00 -4.112400717915862258e-01 1.218115717868235581e+00 -2.431669646499802884e+00 8.209400677876900199e-01 1.445105713204878073e-01 4.878643827057349558e-02
5.002437354454920992e+00 -4.115209517344169399e-01 1.217284313766077819e+00 -2.430009932144036711e+00 8.215007691228388698e-01 1.438228708734364814e-01 4.862088307119467878e-02
5.014003163525569740e+00 -4.118021767262248223e-01 1.216453024700078878e+00 -2.428350447173138971e+00 8.220621591586356747e-01 1.431437761934992725e-01 4.845719025094414462e-02
5.025527221292171554e+00 -4.120814430749573654e-01 1.215628648230381526e+00 -2.426704761413147615e+00 8.226196391930404861e-01 1.424676710708308036e-01 4.829401113383777200e-02
5.037104374295994447e+00 -4.123610551553463788e-01 1.214804369986581367e+00 -2.425059271475760170e+00 8.231778092887876985e-01 1.418000246562176880e-01 4.813267070443752460e-02
5.048640323916323780e+00 -4.126387412381712916e-01 1.213986875169751123e+00 -2.423427322891161140e+00 8.237321345506066761e-01 1.411353041243949558e-01 4.797183688305620836e-02
5.060229233967180384e+00 -4.129167737606107003e-01 1.213169462172528190e+00 -2.421795537373233387e+00 8.242871512848773952e-01 1.404788445587927814e-01 4.781280536994944597e-02
5.071777420984941109e+00 -4.131929107854230288e-01 1.212358710886145108e+00 -2.420177050228517146e+00 8.248383840695741043e-01 1.398252490924146441e-01 4.765427354171768853e-02
5.083378437889201074e+00 -4.134693949793849521e-01 1.211548025400867923e+00 -2.418558694168545742e+00 8.253903097808503730e-01 1.391797616587368280e-01 4.749751804145377343e-02
5.094937864288554330e+00 -4.137439817226467587e-01 1.210743975962662144e+00 -2.416953585249609571e+00 8.259384476432355404e-01 1.385370780210971320e-01 4.734125540992069336e-02
5.106549981976133523e+00 -4.140189163051842258e-01 1.209939976669761164e+00 -2.415348576157505089e+00 8.264872797677120797e-01 1.379023362074748016e-01 4.718673947743946828e-02
5.118121605988533496e+00 -4.142919979109955242e-01 1.209142452575295845e+00 -2.413756493107151790e+00 8.270324128229447069e-01 1.372703394721800085e-01 4.703270972852500315e-02
5.129745792533242366e+00 -4.145654280847407280e-01 1.208344963342239620e+00 -2.412164479367998382e+00 8.275782415925624358e-01 1.366461132250089971e-01 4.688039538488962543e-02
5.141328950585167590e+00 -4.148370108027293890e-01 1.207553903221609382e+00 -2.410585299669748327e+00 8.281203823134682951e-01 1.360245749537405957e-01 4.672856068155015891e-02
5.152964537432330516e+00 -4.151089427779920404e-01 1.206762863026715094e+00 -2.409006159462140584e+00 8.286632201225289096e-01 1.354106705424579504e-01 4.657841815289538723e-02
5.164559051581808724e+00 -4.153790442239972958e-01 1.205978173208788418e+00 -2.407439696117024130e+00 8.292024036714238377e-01 1.347993983066083923e-01 4.642874881298278411e-02
5.176205860258916935e+00 -4.156494956065606150e-01 1.205193488725249340e+00 -2.405873243129267092e+00 8.297422856621259335e-01 1.341955714494138252e-01 4.628073533709101822e-02
5.187813171564026327e+00 -4.159181705879002044e-01 1.204414968870382685e+00 -2.404319096197457206e+00 8.302786214438178103e-01 1.335943227036274217e-01 4.613318877369187304e-02
5.199472657176375634e+00 -4.161871962730402941e-01 1.203636440091200299e+00 -2.402764931153596351e+00 8.308156571964782078e-01 1.330004111915255305e-01 4.598728108645062929e-02
5.211089644471390336e+00 -4.164543936623061327e-01 1.202864197949464087e+00 -2.401223315729689389e+00 8.313490431461099117e-01 1.324090247608825377e-01 4.584183408864386799e-02
5.222758658808971610e+00 -4.167219423342700124e-01 1.202091932956557141e+00 -2.399681654386843999e+00 8.318831302199075628e-01 1.318248359740184228e-01 4.569800090671734261e-02
5.234388095644620265e+00 -4.169877470189765067e-01 1.201325683378128062e+00 -2.398152001225329677e+00 8.324137357889492828e-01 1.312431205358906283e-01 4.555462229682719771e-02
5.246069438236305338e+00 -4.172539037340566304e-01 1.200559397329721500e+00 -2.396622274952676879e+00 8.329450439721644006e-01 1.306683943392780989e-01 4.541281512734351988e-02
5.257711102605004960e+00 -4.175183307600458527e-01 1.199799058816587438e+00 -2.395104421354652402e+00 8.334728991922549790e-01 1.300960916230755049e-01 4.527145662781650870e-02
5.269404550417928768e+00 -4.177831105514186461e-01 1.199038670518765670e+00 -2.393586468060261652e+00 8.340014584911999984e-01 1.295307022904144401e-01 4.513165953222495613e-02
5.281056038774630146e+00 -4.180461256259977998e-01 1.198284303862536149e+00 -2.392080535377675954e+00 8.345264949032640267e-01 1.289676873035942584e-01 4.499230521586123493e-02
5.292759167890895178e+00 -4.183094940556385533e-01 1.197529874429212216e+00 -2.390574477056913061e+00 8.350522365687433890e-01 1.284114576013985487e-01 4.485448906566080751e-02
5.304422458272701313e+00 -4.185711620722141202e-01 1.196781256268677485e+00 -2.389080019391002896e+00 8.355745837111439034e-01 1.278575542773834894e-01 4.471710989964008259e-02
5.316137265364531572e+00 -4.188331841544004064e-01 1.196032562611840211e+00 -2.387585410690275634e+00 8.360976375227164858e-01 1.273102554512799967e-01 4.458123227465449201e-02
5.327812310014028441e+00 -4.190935235139671700e-01 1.195289604460637589e+00 -2.386102251390846973e+00 8.366173321244937400e-01 1.267652366343618442e-01 4.444578601995321371e-02
5.339538747872476954e+00 -4.193542176475245631e-01 1.194546558375808143e+00 -2.384618916222561058e+00 8.371377348068143043e-01 1.262266968145630275e-01 4.431181805163237480e-02
5.351225382516197726e+00 -4.196132439138771653e-01 1.193809180737967157e+00 -2.383146896586618269e+00 8.376548079332395425e-01 1.256903917585245056e-01 4.417827593697874755e-02
5.362963286386738915e+00 -4.198726256533143464e-01 1.193071703005821549e+00 -2.381674676799940826e+00 8.381725905329937554e-01 1.251604660204299335e-01 4.404619499730534626e-02
5.374660442433212282e+00 -4.201303343036885685e-01 1.192339884213547530e+00 -2.380213753566188029e+00 8.386870331521179001e-01 1.246327307025233561e-01 4.391453445300411845e-02
5.386408735334497599e+00 -4.203883990617479083e-01 1.191607953454468793e+00 -2.378752606475035059e+00 8.392021865085762533e-01 1.241112673274377826e-01 4.378431578952387410e-02
5.398116664999010439e+00 -4.206448147384134195e-01 1.190881589524686701e+00 -2.377302572056832375e+00 8.397140478081681625e-01 1.235919509876974715e-01 4.365451213621804327e-02
5.409875602383578119e+00 -4.209015871733591818e-01 1.190155102015298505e+00 -2.375852290592870286e+00 8.402266211409693542e-01 1.230787665019970750e-01 4.352612262029287304e-02
5.421594822316389894e+00 -4.211567398555797759e-01 1.189434074944544673e+00 -2.374412909414469475e+00 8.407359609624629471e-01 1.225676868879825715e-01 4.339814285675522298e-02
5.433364926331136324e+00 -4.214122499788763299e-01 1.188712912925963483e+00 -2.372973258490055581e+00 8.412460141772540867e-01 1.220626108124212017e-01 4.327155213803764860e-02
5.445095320465768829e+00 -4.216661554347504448e-01 1.187997145926950493e+00 -2.371544377254963809e+00 8.417528639934036550e-01 1.215595985610034430e-01 4.314536602521548692e-02
5.456876474992207626e+00 -4.219204190080739214e-01 1.187281232862253511e+00 -2.370115204073268256e+00 8.422604285500556731e-01 1.210624782499902102e-01 4.302054778178232564e-02
5.468617927503057530e+00 -4.221730928052637166e-01 1.186570650483852463e+00 -2.368696672152128979e+00 8.427648194334034226e-01 1.205673816839959028e-01 4.289612908463562302e-02
5.480410016667200956e+00 -4.224261253898435875e-01 1.185859911166402769e+00 -2.367277826571763111e+00 8.432699263915648391e-01 1.200780677004646690e-01 4.277305739107453014e-02
5.492162422027792701e+00 -4.226775831132417172e-01 1.185154438663600152e+00 -2.365869494744614610e+00 8.437718894489537602e-01 1.195907383279814357e-01 4.265038026967325757e-02
5.503965340344755930e+00 -4.229294002881491266e-01 1.184448798586884344e+00 -2.364460828021609728e+00 8.442745699037877971e-01 1.191090839785370614e-01 4.252902949311197084e-02
5.515728612560224953e+00 -4.231796577326389364e-01 1.183748361369538094e+00 -2.363062547377432931e+00 8.447741366611478675e-01 1.186293760295301508e-01 4.240806839929048971e-02
5.527542274244794385e+00 -4.234302752881201615e-01 1.183047746175705184e+00 -2.361663911064358690e+00 8.452744221292661786e-01 1.181552370804619112e-01 4.228841313984915695e-02
5.539316349837516640e+00 -4.236793485129554671e-01 1.182352269651340881e+00 -2.360275532687242883e+00 8.457716246401641991e-01 1.176830072257647047e-01 4.216914275822445518e-02
5.551140691812392447e+00 -4.239287825049936620e-01 1.181656604973924107e+00 -2.358886778319234434e+00 8.462695471685424131e-01 1.172162423854423846e-01 4.205115798250483317e-02
5.562925501387687710e+00 -4.241766872264749466e-01 1.180966016234983096e+00 -2.357508156656623388e+00 8.467644168018333417e-01 1.167513502146670240e-01 4.193355336275387396e-02
5.574760454604147597e+00 -4.244249533677247332e-01 1.180275229387110159e+00 -2.356129139121546867e+00 8.472600077519860662e-01 1.162918207389197350e-01 4.181721431579542986e-02
5.586555968713335929e+00 -4.246717059243117487e-01 1.179589454507042001e+00 -2.354760126586412206e+00 8.477525771183723746e-01 1.158341283701476293e-01 4.170125078561194576e-02
5.598401504404364459e+00 -4.249188205520308959e-01 1.178903471776095113e+00 -2.353390698724183494e+00 8.482458690985400507e-01 1.153816981115184104e-01 4.158653301515683604e-02
5.610207683090856712e+00 -4.251644368366305771e-01 1.178222438776472147e+00 -2.352031151618285243e+00 8.487361699191982023e-01 1.149310702400157536e-01 4.147218620385943744e-02
5.622063761885359057e+00 -4.254104158418764436e-01 1.177541188392951632e+00 -2.350671170147597966e+00 8.492271946467955246e-01 1.144856055719117444e-01 4.135906555173206323e-02
5.633880607407670382e+00 -4.256549124011523300e-01 1.176864824178172952e+00 -2.349320942542216795e+00 8.497152599478184909e-01 1.140419093939617629e-01 4.124631138214943787e-02
5.645747232499465973e+00 -4.258997723313320827e-01 1.176188233248592230e+00 -2.347970261937689429e+00 8.502040504503549645e-01 1.136032788014702116e-01 4.113476389123107285e-02
5.657574756540831196e+00 -4.261431656720232608e-01 1.175516465528774646e+00 -2.346629209512278713e+00 8.506899131780146783e-01 1.131663836096471337e-01 4.102357848702067877e-02
5.669451940617194374e+00 -4.263869230351997608e-01 1.174844461959747344e+00 -2.345287685845483860e+00 8.511765024043345118e-01 1.127344583485577756e-01 4.091358057921174601e-02
5.681290160480536144e+00 -4.266292295454648942e-01 1.174177219454571208e+00 -2.343955666294618823e+00 8.516601952680703524e-01 1.123042361856047833e-01 4.080394044174229240e-02
5.693177921884336357e+00 -4.268719007314720759e-01 1.173509732156908791e+00 -2.342623157641523512e+00 8.521446159308808666e-01 1.118788899858101926e-01 4.069546885292513183e-02
5.705026877572158206e+00 -4.271131370294781182e-01 1.172846943623635729e+00 -2.341300028734500938e+00 8.526261720991431536e-01 1.114552153485219715e-01 4.058735079660125838e-02
5.716925257523815418e+00 -4.273547386595595299e-01 1.172183901539750384e+00 -2.339976393233871743e+00 8.531084573729650344e-01 1.110363436108955798e-01 4.048038749198790143e-02
5.728783898238062555e+00 -4.275948990647407411e-01 1.171525557492140379e+00 -2.338662136024670435e+00 8.535878655013541261e-01 1.106191124991677682e-01 4.037377352740369879e-02
5.740691838064500452e+00 -4.278354253939536389e-01 1.170866951364671227e+00 -2.337347355187321174e+00 8.540680039132354517e-01 1.102066098153874768e-01 4.026829998982131564e-02
5.752560352014004508e+00 -4.280745293822433295e-01 1.170212973655101907e+00 -2.336041813660591604e+00 8.545453028746978763e-01 1.097957174277990056e-01 4.016317164920573529e-02
5.764478042422756410e+00 -4.283139998986709718e-01 1.169558725508703434e+00 -2.334735731814922222e+00 8.550233333217591714e-01 1.093894482562280390e-01 4.005916137505829283e-02
5.776357250368352680e+00 -4.285520793080213608e-01 1.168909002990905055e+00 -2.333438684079399916e+00 8.554985866661005689e-01 1.089847598940017759e-01 3.995549225735750554e-02
5.788285519820056457e+00 -4.287905259009775483e-01 1.168259001816144949e+00 -2.332141079607095602e+00 8.559745728005742071e-01 1.085845936567553516e-01 3.985291971429266028e-02
5.800175535983072450e+00 -4.290275979480565605e-01 1.167613464140752511e+00 -2.330852385214325029e+00 8.564478148904360877e-01 1.081859795468297081e-01 3.975068438479618244e-02
5.812114500485677127e+00 -4.292650378418961798e-01 1.166967639751281149e+00 -2.329563117992182963e+00 8.569217910902247048e-01 1.077918005309649180e-01 3.964952756579216697e-02
5.824015464092481054e+00 -4.295011199883806419e-01 1.166326216541644811e+00 -2.328282636438883113e+00 8.573930567771765876e-01 1.073991456501740965e-01 3.954870409327995023e-02
5.835965264844316991e+00 -4.297375706540368379e-01 1.165684498717858730e+00 -2.327001566276961420e+00 8.578650579122431008e-01 1.070108888699487920e-01 3.944895376491484168e-02
5.847874328463089633e+00 -4.299726212324711527e-01 1.165047280441517508e+00 -2.325729478155156738e+00 8.583342640146160996e-01 1.066241285328993205e-01 3.934953290831805922e-02
5.859832095525468354e+00 -4.302080408262785594e-01 1.164409759956126500e+00 -2.324456786254741392e+00 8.588042065515483214e-01 1.062416886950208889e-01 3.925116925740851359e-02
5.871751920896648436e+00 -4.304421271512116620e-01 1.163776541664527597e+00 -2.323192682413043997e+00 8.592714874366851330e-01 1.058607182201229124e-01 3.915313126635457802e-02
5.883720338733076538e+00 -4.306765831534937750e-01 1.163143013593721964e+00 -2.321927959671767017e+00 8.597395060735784078e-01 1.054839412324390935e-01 3.905612167316605682e-02
5.895651300718103727e+00 -4.309097266593225894e-01 1.162513715908919831e+00 -2.320671681636465866e+00 8.602049045229051005e-01 1.051086075145551274e-01 3.895943407642781658e-02
5.907630748043747992e+00 -4.311432405284071345e-01 1.161884101006801950e+00 -2.319414769844019286e+00 8.606710420888579183e-01 1.047374174016818399e-01 3.886376576855660875e-02
5.919570811188166637e+00 -4.313754155053951544e-01 1.161258772157359287e+00 -2.318166413884318988e+00 8.611345067751121629e-01 1.043676448557705055e-01 3.876841581240882129e-02
5.931559236811390079e+00 -4.316079614054669777e-01 1.160633118911214012e+00 -2.316917409826382723e+00 8.615987116911644206e-01 1.040019661776085541e-01 3.867407594912445484e-02
5.943508794775219428e+00 -4.318391896761603621e-01 1.160011679046659028e+00 -2.315676816524938175e+00 8.620602861704267372e-01 1.036376797501705749e-01 3.858005081226063143e-02
5.955506596438682188e+00 -4.320707894547336503e-01 1.159389907733497704e+00 -2.314435561038467259e+00 8.625226020424048290e-01 1.032773769909653139e-01 3.848701083709595711e-02
5.967467657088743493e+00 -4.323011235469675917e-01 1.158772195399338623e+00 -2.313202408069509719e+00 8.629823911639318279e-01 1.029184420131563082e-01 3.839428208828823269e-02
5.979476859700910474e+00 -4.325318298575656084e-01 1.158154144594977675e+00 -2.311968578888873527e+00 8.634429230918253539e-01 1.025634399936419944e-01 3.830252879427385737e-02
5.991446014923012875e+00 -4.327612176998986149e-01 1.157540279492936586e+00 -2.310743105204628556e+00 8.639008229053183330e-01 1.022097816741290160e-01 3.821108325023572089e-02
6.003463183715919804e+00 -4.329909782590619649e-01 1.156926069232698362e+00 -2.309516941948134505e+00 8.643594665156300039e-01 1.018600007498175058e-01 3.812060207744859958e-02
6.015442833351573704e+00 -4.332194794937841431e-01 1.156315871894873615e+00 -2.308298789261502115e+00 8.648155960717582857e-01 1.015115398681809139e-01 3.803042521191832281e-02
