# r, g_tt, g_rr, gtt, grr, dgtt/dr, dgrr/dr
1.065426457979094854e+00 -5.686176833574219797e-02 1.623100075845090373e+01 -1.758650898958095610e+01 6.161049554996389510e-02 2.535142799671590126e+02 8.840093615414984507e-01
1.070182391080976458e+00 -6.072501323391714390e-02 1.519843557455068250e+01 -1.646767858490088088e+01 6.579624561323071941e-02 2.201943559980084899e+02 8.761957121861518871e-01
1.074980974372788056e+00 -6.458839133538397947e-02 1.428936382064410537e+01 -1.548265840539926685e+01 6.998212184613017417e-02 1.931571645468748386e+02 8.685279275022749212e-01
1.079684336237165532e+00 -6.834191003404040121e-02 1.350458035278334279e+01 -1.463230980085148758e+01 7.404895034697589473e-02 1.706358962555550818e+02 8.608940385650615257e-01
1.084429036185360795e+00 -7.209555880394977190e-02 1.280149080032412456e+01 -1.387047991013303339e+01 7.811590193656825498e-02 1.519500652129530636e+02 8.534030810533160816e-01
1.089215621606634876e+00 -7.584933985535174950e-02 1.216796977251245693e+01 -1.318403036739735512e+01 8.218297864767942773e-02 1.360474419181229848e+02 8.459450551344558367e-01
1.094044649597629704e+00 -7.960325544578314427e-02 1.159417835858008949e+01 -1.256230030292025468e+01 8.625018255476168960e-02 1.225784585835054514e+02 8.386249614907901329e-01
1.098778601449334147e+00 -8.325136515744452348e-02 1.108613869066030055e+01 -1.201181503881414514e+01 9.020273225000030592e-02 1.109225792242171877e+02 8.313368709305484217e-01
1.103553699137906907e+00 -8.689960626059992088e-02 1.062073907387762794e+01 -1.150753200194185055e+01 9.415540604509931022e-02 1.009131140943240297e+02 8.241839679177597189e-01
1.108370481442400912e+00 -9.054798096204334790e-02 1.019282729909937402e+01 -1.104386855869473472e+01 9.810820596247704639e-02 9.212939359089084235e+01 8.170621656466920957e-01
1.113229496589740686e+00 -9.419649151523232233e-02 9.798049072810465887e+00 -1.061610665019611766e+01 1.020611340654533628e-01 8.447984647632121380e+01 8.100702955013640016e-01
1.117994371908401341e+00 -9.774364876621888243e-02 9.442493133018837526e+00 -1.023084376962208708e+01 1.059042337561427738e-01 7.769066418165300547e+01 8.031086617941743944e-01
1.122800212065031111e+00 -1.012909387503073688e-01 9.111828311029995575e+00 -9.872551408227179692e+00 1.097474585632266519e-01 7.172258865776298364e+01 7.962744048499412752e-01
1.127647547617907309e+00 -1.048383636714329409e-01 8.803529049628160408e+00 -9.538493018968081216e+00 1.135908104991415479e-01 6.637370333151949353e+01 7.894695440472189185e-01
1.132536918327105235e+00 -1.083859257795855568e-01 8.515400282448403857e+00 -9.226290155362123713e+00 1.174342916164680117e-01 6.162414143743804829e+01 7.827880483056224303e-01
1.137331787315084108e+00 -1.118354311478280821e-01 8.252764510016527666e+00 -8.941710062155205918e+00 1.211715175910184072e-01 5.733237878790714603e+01 7.761351358064607631e-01
1.142167429401175882e+00 -1.152850705411319343e-01 8.005836598373678115e+00 -8.674150046542370873e+00 1.249088696368274576e-01 5.349584719192872484e+01 7.696031849264295399e-01
1.147044366876189381e+00 -1.187348461593812493e-01 7.773248148149533243e+00 -8.422127390114868106e+00 1.286463497550963675e-01 5.000390286998694478e+01 7.630990268555818412e-01
1.151963130989698492e+00 -1.221847602478866868e-01 7.553785217655946127e+00 -8.184326735766509486e+00 1.323839599863967376e-01 4.685786461858269547e+01 7.567111043266365744e-01
1.156788483496646203e+00 -1.255407843050302397e-01 7.351869154823220676e+00 -7.965538892685820827e+00 1.360198310036497826e-01 4.397664759938187728e+01 7.503502178211325369e-01
1.161654430999685461e+00 -1.288969437087555125e-01 7.160460159320467532e+00 -7.758135850447426485e+00 1.396558290598604035e-01 4.136778029264875300e+01 7.441033289334326728e-01
1.166561487942572972e+00 -1.322532406556810591e-01 6.978758800558739317e+00 -7.561251391967642732e+00 1.432919561455451296e-01 3.896517133558448620e+01 7.378827398764172818e-01
1.171510177498391814e+00 -1.356096773872633443e-01 6.806044739829518520e+00 -7.374104999485246559e+00 1.469282142898532539e-01 3.677642969688525199e+01 7.317725058469078947e-01
1.176365307091990164e+00 -1.388753499646185607e-01 6.646014334350356378e+00 -7.200701926258123997e+00 1.504661214513840495e-01 3.475095633334017720e+01 7.256878600268885648e-01
1.181260846716666313e+00 -1.421411591720073697e-01 6.493331233913508527e+00 -7.035259919260145267e+00 1.540041565686929292e-01 3.289860974940418714e+01 7.197114647884859107e-01
1.186197302989610458e+00 -1.454071072019074706e-01 6.347500720523177264e+00 -6.877242930164571000e+00 1.575423216206547350e-01 3.117684152354105365e+01 7.137599653779139741e-01
1.191175191032113334e+00 -1.486731962910355087e-01 6.208071514388963763e+00 -6.726161977727633356e+00 1.610806186240311133e-01 2.959429423911249657e+01 7.079126679754853546e-01
1.196060419652895668e+00 -1.518521954347769876e-01 6.078120372503749813e+00 -6.585350953516615036e+00 1.645245468523144350e-01 2.811758376787151548e+01 7.020896021036704404e-01
1.200985883729484893e+00 -1.550313325116155494e-01 5.953493548474253494e+00 -6.450309003988443202e+00 1.679686039562900968e-01 2.675610184989434970e+01 6.963687734621187841e-01
1.205952082394973646e+00 -1.582106097104282461e-01 5.833870324933940310e+00 -6.320688617724771419e+00 1.714127919035162151e-01 2.548110597230993335e+01 6.906715297636329964e-01
1.210959523072601796e+00 -1.613900292637547584e-01 5.718955234741042837e+00 -6.196169642956881773e+00 1.748571126987114033e-01 2.430066560731287595e+01 6.850727528373536934e-01
1.215875176120000400e+00 -1.644858357281738515e-01 5.611331157318692142e+00 -6.079550835322871549e+00 1.782108330383833650e-01 2.319168607421387307e+01 6.794969401330958059e-01
1.220830900089332705e+00 -1.675817814484466262e-01 5.507679040356122435e+00 -5.967235766064648672e+00 1.815646831764802238e-01 2.216239531447465083e+01 6.740177580611025343e-01
1.225827186954928427e+00 -1.706778686103679610e-01 5.407782927829029695e+00 -5.858990437025261677e+00 1.849186650695413547e-01 2.119254089154383536e+01 6.685609358104582789e-01
1.230864536777891427e+00 -1.737740994428471075e-01 5.311442239424488676e+00 -5.754597510251473480e+00 1.882727807105651907e-01 2.028930716060281370e+01 6.631980235327872286e-01
1.235809456140960716e+00 -1.767891067349274259e-01 5.220871957150355236e+00 -5.656457111350031930e+00 1.915388862640902135e-01 1.943596007068063258e+01 6.578568840054768163e-01
1.240794267560835218e+00 -1.798042545405633963e-01 5.133335239645856696e+00 -5.561603659241569630e+00 1.948051224624458566e-01 1.863960454363466823e+01 6.526079179001866848e-01
1.245819455723241598e+00 -1.828195450409893785e-01 5.048682138407916575e+00 -5.469874677654368078e+00 1.980714912496642777e-01 1.788534753680120204e+01 6.473801528719157483e-01
1.250885513197705246e+00 -1.858349804599766231e-01 4.966772426433162302e+00 -5.381118223946920409e+00 2.013379946055108283e-01 1.717929012183448378e+01 6.422411311354145891e-01
1.255860169623015832e+00 -1.887724796353095758e-01 4.889496147528170411e+00 -5.297382340539810386e+00 2.045200507020623615e-01 1.650904853799308469e+01 6.371227619872482650e-01
1.260874551533364585e+00 -1.917101206092669818e-01 4.814584610099015727e+00 -5.216208705215646724e+00 2.077022382995226124e-01 1.588056755149670352e+01 6.320915134815506820e-01
1.265929136682498068e+00 -1.946479055592320040e-01 4.741930861024783006e+00 -5.137481428977907605e+00 2.108845593298863674e-01 1.528269493509674071e+01 6.270803832480973394e-01
1.271024410515859238e+00 -1.975858367045753572e-01 4.671434300370242987e+00 -5.061091506751929536e+00 2.140670157601795021e-01 1.472059141643342706e+01 6.221534044353022042e-01
1.276028813216458779e+00 -2.004486756046422180e-01 4.604727699908206517e+00 -4.988808217283331459e+00 2.171681074691853564e-01 1.418482881642428595e+01 6.172460291250622122e-01
1.281072779346127843e+00 -2.033116575892218447e-01 4.539896648798324996e+00 -4.918557115010275815e+00 2.202693315198468449e-01 1.368039450609848728e+01 6.124212822134219580e-01
1.286156779933130379e+00 -2.061747848319250564e-01 4.476863104787850212e+00 -4.850253637054628975e+00 2.233706898320242384e-01 1.319871488191840569e+01 6.076156371879070095e-01
1.291281293512723360e+00 -2.090380595478192327e-01 4.415553295546149393e+00 -4.783817847157356695e+00 2.264721843599245554e-01 1.274415469001201373e+01 6.028899315256621705e-01
1.296315246360811413e+00 -2.118288370608656102e-01 4.357390996671901995e+00 -4.720792569486968127e+00 2.294951269610145950e-01 1.230937113837024377e+01 5.981828435155590595e-01
1.301388601710230963e+00 -2.146197589330595956e-01 4.300738558579338289e+00 -4.659403239344343639e+00 2.325182027177977728e-01 1.189856328800516039e+01 5.935542621131709717e-01
1.306501824004303591e+00 -2.174108273340403519e-01 4.245537907668748723e+00 -4.599586930707697974e+00 2.355414135376561191e-01 1.150499944822598231e+01 5.889438263853398192e-01
1.311655385014430131e+00 -2.202020444743808814e-01 4.191733910290686538e+00 -4.541283903094476493e+00 2.385647613616419527e-01 1.113236694622660217e+01 5.844092511472278595e-01
1.316718952796476438e+00 -2.229233854323099118e-01 4.140574180737153220e+00 -4.485846103856372835e+00 2.415123981239646334e-01 1.077485224337111802e+01 5.798923667138323745e-01
1.321821767294052874e+00 -2.256448720274810971e-01 4.090645951584447104e+00 -4.431742636181914996e+00 2.444601688426899511e-01 1.043599443220910850e+01 5.754499967986901332e-01
1.326964286572679841e+00 -2.283665064257076049e-01 4.041905254434306372e+00 -4.378925857611790207e+00 2.474080754126823933e-01 1.011042723339855165e+01 5.710248742023551483e-01
1.332146975854095139e+00 -2.310882908332166641e-01 3.994310188827978614e+00 -4.327350366365943835e+00 2.503561197618011658e-01 9.801282706954589585e+00 5.666718710379524682e-01
1.337240016267103870e+00 -2.337425879246092519e-01 3.948962933541286358e+00 -4.278210525856492197e+00 2.532310423849019054e-01 9.503878995254956052e+00 5.623356869108345757e-01
1.342372149380048896e+00 -2.363970319225833228e-01 3.904631717143908443e+00 -4.230171554469794870e+00 2.561060997403008521e-01 9.221218976166023040e+00 5.580703548620754573e-01
1.347543827023317542e+00 -2.390516249889874656e-01 3.861282742372754040e+00 -4.183196830584471115e+00 2.589812937100537393e-01 8.948955659150565012e+00 5.538214241847897457e-01
1.352755508017183583e+00 -2.417063693255699919e-01 3.818883694024260311e+00 -4.137251338433018510e+00 2.618566262085402219e-01 8.689780978456264293e+00 5.496414238522796536e-01
1.357877048997749192e+00 -2.442954929055504987e-01 3.778420420478543207e+00 -4.093403394824888686e+00 2.646608605490620159e-01 8.439851457914397059e+00 5.454774188239627231e-01
1.363037517732669457e+00 -2.468847646042144073e-01 3.738803727018755740e+00 -4.050472703745485070e+00 2.674652303284663635e-01 8.201747052921993131e+00 5.413811425725083559e-01
1.368237359737576764e+00 -2.494741865782517665e-01 3.700007294805823577e+00 -4.008430746747151829e+00 2.702697374147960963e-01 7.971881046632026901e+00 5.373004655900893711e-01
1.373477027352510094e+00 -2.520637610237247417e-01 3.662005884339051054e+00 -3.967250174870944779e+00 2.730743837077389546e-01 7.752517768363497375e+00 5.332845761161926212e-01
1.378628966973239445e+00 -2.545909347711771131e-01 3.625665664527629062e+00 -3.927869627010822207e+00 2.758114212746324290e-01 7.540527672470641818e+00 5.292839093404041462e-01
1.383819702172731425e+00 -2.571182579585974404e-01 3.590037852282304431e+00 -3.889260949181700511e+00 2.785485950696222623e-01 7.338081659575372839e+00 5.253469155196243134e-01
1.389049672819858250e+00 -2.596457327399698811e-01 3.555101678742863314e+00 -3.851401636557918895e+00 2.812859069486909336e-01 7.142246624854944770e+00 5.214247768949249462e-01
1.394319325458435177e+00 -2.621733613081996817e-01 3.520837174199508368e+00 -3.814270050207134499e+00 2.840233587988510999e-01 6.955012913251865214e+00 5.175651738615857367e-01
1.399499286207774640e+00 -2.646395670667024969e-01 3.488036313736582628e+00 -3.778724440506470827e+00 2.866942629185942337e-01 6.773725458472228844e+00 5.137200643339928652e-01
1.404717878060723901e+00 -2.671059234465874566e-01 3.455839336939573236e+00 -3.743833109713748719e+00 2.893653039106792724e-01 6.600293176342498569e+00 5.099364200987763773e-01
1.409975534789259966e+00 -2.695724325961657009e-01 3.424229697662950045e+00 -3.709578128480425452e+00 2.920364836163017452e-01 6.432217930674751116e+00 5.061669164629922779e-01
1.415272696683934184e+00 -2.720390967021488748e-01 3.393191448420257217e+00 -3.675942216110515748e+00 2.947078039070157862e-01 6.271196318850592810e+00 5.024563656601690464e-01
1.420482205533117881e+00 -2.744471531779931750e-01 3.363428990841711652e+00 -3.643688733588168471e+00 2.973156272134486189e-01 6.115018403603603048e+00 4.987596187537772230e-01
1.425730207667829541e+00 -2.768553615440800253e-01 3.334182570767747933e+00 -3.611994343988108813e+00 2.999235880984568725e-01 5.965312642343875815e+00 4.951208281392436295e-01
1.431017131312971369e+00 -2.792637239449998754e-01 3.305438862692053448e+00 -3.580844607647454048e+00 3.025316883899551446e-01 5.819992722717374001e+00 4.914955127132055179e-01
1.436343411068905285e+00 -2.816722425632861015e-01 3.277184995678163126e+00 -3.550225577429128698e+00 3.051399299455981318e-01 5.680534738891396707e+00 4.879264040514397216e-01
1.441582287905265547e+00 -2.840240288068170971e-01 3.250059155703453051e+00 -3.520828868603099515e+00 3.076867072542736059e-01 5.545059960779131991e+00 4.843704524243320764e-01
1.446859520892205486e+00 -2.863759681970602933e-01 3.223377243623883892e+00 -3.491913117904790642e+00 3.102336228184540134e-01 5.414986333545850350e+00 4.808697659151313086e-01
1.452175532811104341e+00 -2.887280628746842770e-01 3.197128431806571136e+00 -3.463466592210078243e+00 3.127806784524259642e-01 5.288534866938370271e+00 4.773819257758013523e-01
1.457530752679740083e+00 -2.910803150178337129e-01 3.171302241611233530e+00 -3.435477936523232856e+00 3.153278759995872260e-01 5.166997277146120560e+00 4.739477464061810918e-01
1.462798662744632772e+00 -2.933775668747389265e-01 3.146479769173639696e+00 -3.408576908768767399e+00 3.178154869442018082e-01 5.048762583135143700e+00 4.705261122629735282e-01
1.468104790239092461e+00 -2.956749731130259851e-01 3.122041506800348198e+00 -3.382092131340908914e+00 3.203032367833119620e-01 4.935072688009928932e+00 4.671572476028880150e-01
1.473449552564686016e+00 -2.979725358690399339e-01 3.097978585445307242e+00 -3.356013993314819643e+00 3.227911273170595008e-01 4.824398006415607121e+00 4.638006340614025946e-01
1.478833373223526371e+00 -3.002702573161385446e-01 3.074282406687211644e+00 -3.330333176979141552e+00 3.252791603740727844e-01 4.717871823433572587e+00 4.604952107943091622e-01
1.484130169108476061e+00 -3.025147250332764770e-01 3.051483096291897734e+00 -3.305624213465974126e+00 3.277095000838052830e-01 4.614105341218864176e+00 4.572017539121969731e-01
1.489465044871564059e+00 -3.047593483553350246e-01 3.029018182301433271e+00 -3.281277524041845695e+00 3.301399792985741932e-01 4.514189126964703647e+00 4.539586445887824895e-01
1.494838412641671388e+00 -3.070041294141693244e-01 3.006880345373777796e+00 -3.257285176939533677e+00 3.325705998040612288e-01 4.416801341915919998e+00 4.507272235101634217e-01
1.500250690516374608e+00 -3.092490703781964889e-01 2.985062477983736251e+00 -3.233639469884416862e+00 3.350013634138241381e-01 4.322938568650644520e+00 4.475445951492936225e-01
1.505576432727574243e+00 -3.114425187519861971e-01 2.964048967177589144e+00 -3.210865375759238916e+00 3.373763426561116052e-01 4.231397988866261173e+00 4.443733861231297655e-01
1.510940121365625721e+00 -3.136361239550857216e-01 2.943328026095942462e+00 -3.188408233686770732e+00 3.397514619960348980e-01 4.143139500877845549e+00 4.412501739255165756e-01
1.516342163438438195e+00 -3.158298881149483317e-01 2.922893571811512992e+00 -3.166261451595244747e+00 3.421267232047155993e-01 4.057015760256582837e+00 4.381381183148374547e-01
1.521782971795491157e+00 -3.180238133951458490e-01 2.902739688639014215e+00 -3.144418618606701799e+00 3.445021280805453667e-01 3.973904906184825947e+00 4.350725283592624670e-01
1.527137949932270811e+00 -3.201680218540864931e-01 2.883309522668858982e+00 -3.123360022681279435e+00 3.468236733302141328e-01 3.892761030859725579e+00 4.320178413324721745e-01
1.532530748250380936e+00 -3.223123883809120294e-01 2.864136593735150171e+00 -3.102580093254715177e+00 3.491453592637108194e-01 3.814430722535634644e+00 4.290088691991194580e-01
1.537961768834116505e+00 -3.244569150990262441e-01 2.845215812950340872e+00 -3.082073315326917307e+00 3.514671876377110094e-01 3.737914319825445641e+00 4.260105520791943601e-01
1.543431419487709233e+00 -3.266016041675153803e-01 2.826542224567262007e+00 -3.061834318140996380e+00 3.537891602355588416e-01 3.663986919081561044e+00 4.230564416366937031e-01
1.548816174307162230e+00 -3.286983669025274613e-01 2.808521620172838240e+00 -3.042302915659270468e+00 3.560592137932195866e-01 3.591735959136396872e+00 4.201127472456764322e-01
1.554238633554094529e+00 -3.307952889729273704e-01 2.790728240340367705e+00 -3.023017658760675630e+00 3.583294086270600864e-01 3.521909358796230904e+00 4.172125522447082679e-01
1.559699194633371588e+00 -3.328923724987042365e-01 2.773157801031449488e+00 -3.003973904520424121e+00 3.605997464796484309e-01 3.453633323134896127e+00 4.143225396677613359e-01
1.565198260554405474e+00 -3.349896196351188626e-01 2.755806125032909559e+00 -2.985167125743272809e+00 3.628702291196402863e-01 3.387611748439079751e+00 4.114753640430037773e-01
1.570610434443680870e+00 -3.370395482416193578e-01 2.739054749969207059e+00 -2.967010860348984203e+00 3.650894528527559579e-01 3.323026535570805962e+00 4.086381402234733340e-01
1.576060166850058453e+00 -3.390896373074240855e-01 2.722504743032383878e+00 -2.949072722895934362e+00 3.673088183075775559e-01 3.260557473352679647e+00 4.058430709241771517e-01
1.581547850098496077e+00 -3.411398889462995965e-01 2.706152482408989091e+00 -2.931348787996511884e+00 3.695283272100803318e-01 3.199419889504353964e+00 4.030577280088676329e-01
1.587073881997187019e+00 -3.431903053068275922e-01 2.689994432441814798e+00 -2.913835223596875856e+00 3.717479813117160470e-01 3.140227396272377014e+00 4.003126031178023680e-01
1.592516194053075429e+00 -3.451959109797025360e-01 2.674375332263208893e+00 -2.896905693818603300e+00 3.739190935304294028e-01 3.082272092313275369e+00 3.975769911435792503e-01
1.597995959535003729e+00 -3.472016783939120832e-01 2.658935559557740191e+00 -2.880170408811981719e+00 3.760903480362380868e-01 3.026147094604682231e+00 3.948809653836320432e-01
1.603513566403804491e+00 -3.492076096602107493e-01 2.643672031720216697e+00 -2.863626027431158683e+00 3.782617465409685575e-01 2.971172393127063938e+00 3.921942437330147579e-01
1.609069407997124390e+00 -3.512137069237760700e-01 2.628581736225402032e+00 -2.847269284444613469e+00 3.804332907813560150e-01 2.917906229014812336e+00 3.895463995319350947e-01
1.614540087779126942e+00 -3.531757260347508365e-01 2.613988946316912365e+00 -2.831451672025740329e+00 3.825570882420873398e-01 2.865711092886200184e+00 3.869076540860408309e-01
1.620048094027844998e+00 -3.551379080595234994e-01 2.599556323480102460e+00 -2.815807542101062655e+00 3.846810284384493128e-01 2.815127011248987010e+00 3.843071784117721990e-01
1.625593810068911571e+00 -3.571002551037316119e-01 2.585281233934459522e+00 -2.800334039832922617e+00 3.868051130662217840e-01 2.765540718168559842e+00 3.817156006439891835e-01
1.631177624494749567e+00 -3.590627693070150839e-01 2.571161101172197316e+00 -2.785028372420740528e+00 3.889293438455093677e-01 2.717444541141453840e+00 3.791606984820947157e-01
1.636678788953397357e+00 -3.609833037874783934e-01 2.557491766570943792e+00 -2.770211224474608436e+00 3.910081014027226853e-01 2.670279820715560692e+00 3.766145029487286688e-01
1.642217184449271894e+00 -3.629040024766027051e-01 2.543966079584278006e+00 -2.755549658244599964e+00 3.930870022305544831e-01 2.624523202749426520e+00 3.741044169241534156e-01
1.647793190226630067e+00 -3.648248674773427735e-01 2.530581777039237146e+00 -2.741041220448341420e+00 3.951660480105064766e-01 2.579636573623311779e+00 3.716028503349532164e-01
1.653407190698038320e+00 -3.667459009262917236e-01 2.517336642907491040e+00 -2.726683508866208694e+00 3.972452404478620247e-01 2.536077191500809569e+00 3.691371557633886247e-01
1.658935339128389419e+00 -3.686250168252261372e-01 2.504514204241538256e+00 -2.712783870754283733e+00 3.992790291651940882e-01 2.493331141739022705e+00 3.666797937651128381e-01
1.664500578175566403e+00 -3.705042980133933517e-01 2.491820838059680909e+00 -2.699024020401110224e+00 4.013129614802785072e-01 2.451841444133096903e+00 3.642577509529292268e-01
1.670103282380303256e+00 -3.723837465870026286e-01 2.479254595095503166e+00 -2.685401844643514835e+00 4.033470390569061648e-01 2.411112471924225620e+00 3.618438579228583363e-01
1.675743831343175616e+00 -3.742633646754571219e-01 2.466813564997433428e+00 -2.671915272463686097e+00 4.053812635820496224e-01 2.371546320049433554e+00 3.594636163594477352e-01
1.681302017656311820e+00 -3.761033661884387591e-01 2.454755318869950020e+00 -2.658843525210488945e+00 4.073725769378723216e-01 2.332693150220201961e+00 3.570913518194713254e-01
1.686897197982878627e+00 -3.779435342497346473e-01 2.442813525572876010e+00 -2.645897890501356375e+00 4.093640343527593650e-01 2.294942828946661351e+00 3.547522275472544395e-01
1.692529742891590194e+00 -3.797838709522924905e-01 2.430986496592892898e+00 -2.633076537696403374e+00 4.113556374753758460e-01 2.257861036214020345e+00 3.524209111749694867e-01
1.698200027917052823e+00 -3.816243784218817381e-01 2.419272575772518863e+00 -2.620377671194030977e+00 4.133473879770167558e-01 2.221813458158580001e+00 3.501219098139335406e-01
1.703787818461028003e+00 -3.834262921026296289e-01 2.407913348738391246e+00 -2.608063193883260134e+00 4.152973363945769991e-01 2.186393552894542402e+00 3.478305516212839010e-01
1.709412502751215257e+00 -3.852283735597830105e-01 2.396659463467303297e+00 -2.595862788504625929e+00 4.172474292836232390e-01 2.151956131346534740e+00 3.455710210513950331e-01
1.715074447387864742e+00 -3.870306248824743056e-01 2.385509452163959487e+00 -2.583774863561920654e+00 4.191976682770521823e-01 2.118108261356802746e+00 3.433189723658014447e-01
1.720774023844405365e+00 -3.888330481922927517e-01 2.374461874053112265e+00 -2.571797856815560390e+00 4.211480550298496439e-01 2.085182920715418664e+00 3.410979386596865170e-01
1.726391102253761245e+00 -3.905979071349792719e-01 2.363743451092428227e+00 -2.560177568115922231e+00 4.230577559243325902e-01 2.052812032477916659e+00 3.388842298801847952e-01
1.732044972129860749e+00 -3.923629350578640151e-01 2.353120558119713213e+00 -2.548660718557741234e+00 4.249676016595855810e-01 2.021318888108484479e+00 3.367010717474178683e-01
1.737735996132658833e+00 -3.941281340458565596e-01 2.342591914876170911e+00 -2.537245919834920205e+00 4.268775938522181290e-01 1.990347380147320377e+00 3.345250848482358430e-01
1.743464541704239146e+00 -3.958935062159538165e-01 2.332156263762434456e+00 -2.525931808172967141e+00 4.287877341403848463e-01 1.960201024340436859e+00 3.323788482840480119e-01
1.749110721261406098e+00 -3.976223500415073664e-01 2.322026470617120086e+00 -2.514949171985958909e+00 4.306583118900587648e-01 1.930546039648342926e+00 3.302396335215412870e-01
1.754793589743361526e+00 -3.993513640342450932e-01 2.311983519054170433e+00 -2.504060559348053605e+00 4.325290348129725571e-01 1.901677302417143833e+00 3.281297270772638996e-01
1.760513505923200217e+00 -4.010805502745988793e-01 2.302026288726215064e+00 -2.493264755210274686e+00 4.343999045090540800e-01 1.873271585339784107e+00 3.260266960880427445e-01
1.766270833267126417e+00 -4.028099108747096868e-01 2.292153678366140479e+00 -2.482560565176959777e+00 4.362709225992235096e-01 1.845605797918520530e+00 3.239521851237773253e-01
1.771946069880679930e+00 -4.045037857816353721e-01 2.282565604714365648e+00 -2.472164748885275820e+00 4.381035085846469723e-01 1.818376842387091852e+00 3.218844074659158450e-01
1.777657894465580979e+00 -4.061978320342524151e-01 2.273056659064376372e+00 -2.461854596790845395e+00 4.399362400458661781e-01 1.791853912865569054e+00 3.198447294080696834e-01
1.783406661987323893e+00 -4.078920517084143604e-01 2.263625857883350356e+00 -2.451629042075229581e+00 4.417691185658527697e-01 1.765743238391387804e+00 3.178116454180753281e-01
1.789192732018000775e+00 -4.095864469113192907e-01 2.254272233768695344e+00 -2.441487035376717074e+00 4.436021457480309182e-01 1.740297642283918922e+00 3.158058844956991851e-01
1.794897137361928463e+00 -4.112464056483694508e-01 2.245183573406371202e+00 -2.431632194872083819e+00 4.453978783048058165e-01 1.715241566060452749e+00 3.138065825376264995e-01
1.800638033261850568e+00 -4.129065369103120386e-01 2.236167176312761296e+00 -2.421855578947182508e+00 4.471937566174770673e-01 1.690820935008558124e+00 3.118342041065392811e-01
1.806415770981366853e+00 -4.145668427684955915e-01 2.227222176381114416e+00 -2.412156248005643988e+00 4.489897822519182125e-01 1.666768450132945611e+00 3.098681522753515272e-01
1.812230706306998451e+00 -4.162273253252449234e-01 2.218347721193942856e+00 -2.402533277262823397e+00 4.507859567939093148e-01 1.643315078237632898e+00 3.079282589217861577e-01
1.817964561514221478e+00 -4.178544272102536206e-01 2.209720208582629297e+00 -2.393177946387595956e+00 4.525459812133525439e-01 1.620210053639758119e+00 3.059945638778258648e-01
1.823734815451414581e+00 -4.194817028101041623e-01 2.201158836081122061e+00 -2.383894203968871306e+00 4.543061516543578371e-01 1.597678169665883496e+00 3.040866479636585296e-01
1.829541815812940175e+00 -4.211091541918773884e-01 2.192662838671448178e+00 -2.374681219929862586e+00 4.560664696656727690e-01 1.575475988351866086e+00 3.021848046403321497e-01
1.835385914735716550e+00 -4.227367834532873014e-01 2.184231462997434203e+00 -2.365538176808549942e+00 4.578269368154297414e-01 1.553814598653363799e+00 3.003079866650118501e-01
1.841149684183585933e+00 -4.243320943018503710e-01 2.176030390844567286e+00 -2.356644744596306573e+00 4.595524052455338682e-01 1.532465618954949038e+00 2.984371195761757467e-01
