# r, g_tt, g_rr, gtt, grr, dgtt/dr, dgrr/dr, d2gtt/dr2, d2grr/dr2
1.000000000000000000e+00 -0.000000000000000000e+00 inf -inf 0.000000000000000000e+00 inf 1.092181609359515360e+00 nan -1.122474277383814334e+00
1.002326395968109241e+00 -1.922753886258550407e-03 3.935695625614751521e+02 -5.200873638309896023e+02 2.540846892457038209e-03 inf 1.089570289726303320e+00 -inf -1.676009064312487418e+00
1.004663641412798070e+00 -3.846625595564538876e-03 1.967975092001748862e+02 -2.599681136508524446e+02 5.081365125321979370e-03 7.402241063720914826e+04 1.084365304078962700e+00 -inf -2.219419838397562739e+00
1.007011812408560525e+00 -5.771621194824666165e-03 1.312069081837876752e+02 -1.732615440695737732e+02 7.621549915643566209e-03 2.762915995401469263e+04 1.079171383527211647e+00 -1.260961820525370352e+07 -2.204789202143131011e+00
1.009370985742784832e+00 -7.697746789977718759e-03 9.841167087668678448e+01 -1.299081441990240648e+02 1.016139641865276833e-02 1.466459587541026667e+04 1.073986602129438195e+00 -3.911821623645826243e+06 -2.189406657648325982e+00
1.011743000183598751e+00 -9.626437678357368383e-03 7.872291159508630187e+01 -1.038805873379567259e+02 1.270278219819320764e-02 9.121597310091377949e+03 1.068812889513958586e+00 -1.774998881880867062e+06 -2.174095114116563643e+00
1.014126189318067528e+00 -1.155627259144027981e-02 6.560035781276552314e+01 -8.653309205778852231e+01 1.524381929217777376e-02 6.224114846167580254e+03 1.063648337269786470e+00 -9.639074122083572438e+05 -2.159653909941665617e+00
1.016520632299555915e+00 -1.348725776757168926e-02 5.622873011585701875e+01 -7.414405635550070883e+01 1.778450265441777756e-02 4.516402300715569254e+03 1.058494857634468822e+00 -5.831236507172556594e+05 -2.144168721154697366e+00
1.018926409030750824e+00 -1.541939948519985455e-02 4.920091036741737156e+01 -6.485336870348545801e+01 2.032482717356864921e-02 3.424993203062761040e+03 1.053355856307180760e+00 -3.800722280812425888e+05 -2.130178049146470798e+00
1.021340393227203824e+00 -1.735014439270940803e-02 4.374180323035640328e+01 -5.763640793791915229e+01 2.286142605355623303e-02 2.684545026125511868e+03 1.048227908704259415e+00 -2.615044645831781963e+05 -2.116253162222768935e+00
1.023765842742836663e+00 -1.928205541838053094e-02 3.937371127055400422e+01 -5.186169100244129737e+01 2.539765665290127927e-02 2.159459681297971201e+03 1.043114389410611631e+00 -1.873897504922074731e+05 -2.101000833186572603e+00
1.026202839454610549e+00 -2.121513893696297046e-02 3.579929153977587220e+01 -4.713615135735490469e+01 2.793351368109953103e-02 1.773372440789990151e+03 1.038011905129152979e+00 -1.386926446469480288e+05 -2.083848646852335396e+00
1.028651466020953142e+00 -2.314940136406136093e-02 3.282025238100494846e+01 -4.319766132494748234e+01 3.046899177956230442e-02 1.481859668107304969e+03 1.032933489953478334e+00 -1.056829955218431278e+05 -2.072124220497580271e+00
1.031099194386424944e+00 -2.507494873141483116e-02 3.031118431576147287e+01 -3.988044046316085911e+01 3.299112266886949918e-02 1.255910984457694894e+03 1.027866049482787592e+00 -8.235840162121673347e+04 -2.060468080094254972e+00
1.033558599525097543e+00 -2.700167577038481426e-02 2.815880734276941055e+01 -3.703473845489214966e+01 3.551286770875183851e-02 1.077715996164051830e+03 1.022822498003427727e+00 -6.521673655995107401e+04 -2.043614924219122386e+00
1.036029765191992524e+00 -2.892958892045994351e-02 2.629211175486863539e+01 -3.456668543578120278e+01 3.803422141680290469e-02 9.343552471408082738e+02 1.017789861399610585e+00 -5.250602874913708365e+04 -2.026852128288807009e+00
1.038512775945061195e+00 -3.085869466210293399e-02 2.465776365395159431e+01 -3.240577772163784687e+01 4.055517824057586207e-02 8.175918666291432828e+02 1.012781114982706177e+00 -4.296591763654768147e+04 -2.015417678274644686e+00
1.040994809353343209e+00 -3.277903363345661958e-02 2.322193995928122945e+01 -3.050730571200636732e+01 4.306272437847402657e-02 7.210275686423927937e+02 1.007783223623410107e+00 -3.559386181300467433e+04 -2.004050167514195735e+00
1.043488735246252963e+00 -3.470056583399354355e-02 2.194432584076259474e+01 -2.881797388503604651e+01 4.556986654574979312e-02 6.404782588753881782e+02 1.002809042911608994e+00 -2.972207249623148527e+04 -1.987580735983711877e+00
1.045994639302028961e+00 -3.662329776643744039e-02 2.080014018188004954e+01 -2.730502333179909513e+01 4.807659906403638495e-02 5.724222604387255160e+02 9.978456579342078747e-01 -2.506759343911491669e+04 -1.971345724871137683e+00
1.048512608023904447e+00 -3.854723597455825268e-02 1.976952053106825247e+01 -2.594219727349620541e+01 5.058291618294319392e-02 5.145418585953838146e+02 9.929052527890892543e-01 -2.137166615793099118e+04 -1.960048268384760206e+00
1.051030265633917660e+00 -4.046292368578506549e-02 1.884073028032799257e+01 -2.471398279979722901e+01 5.307649890005172733e-02 4.648025355775136518e+02 9.879755872621567292e-01 -1.836256038732457091e+04 -1.948815638706389075e+00
1.053560042996208646e+00 -4.237981889599937851e-02 1.799543173639016302e+01 -2.359613670020659626e+01 5.556965871387298250e-02 4.218580291153540429e+02 9.830687325797092813e-01 -1.584550947756086316e+04 -1.932863765637514053e+00
1.056102027836844703e+00 -4.429792817536162136e-02 1.722285294256171539e+01 -2.257441919272867992e+01 5.806238974082889026e-02 3.844378795230982178e+02 9.781725618721891502e-01 -1.376500661330964067e+04 -1.917174918981261689e+00
1.058656308730588025e+00 -4.621725813517266190e-02 1.651399859650847546e+01 -2.163693910779556262e+01 6.055468602325231320e-02 3.517078975784385761e+02 9.732982997332935149e-01 -1.205266940363306276e+04 -1.905974818389125414e+00
1.061211167717722503e+00 -4.812899877671949350e-02 1.586417552343691106e+01 -2.077749434679099494e+01 6.303510689998681471e-02 3.228591056019608914e+02 9.684346699156084481e-01 -1.060987429116939529e+04 -1.894837420137070572e+00
1.063778387836348260e+00 -5.004196211463269456e-02 1.526366026735983361e+01 -1.998322922888732123e+01 6.551508501132086160e-02 2.973632821568971281e+02 9.635927925747967970e-01 -9.362544903034018716e+03 -1.879420607470424054e+00
1.066358059013996051e+00 -5.195615479236845996e-02 1.470704718195371186e+01 -1.924699785802632590e+01 6.799461425724195873e-02 2.746711047295648314e+02 9.587614963489817788e-01 -8.301528899627664941e+03 -1.864279481219717205e+00
1.068950272052617168e+00 -5.387158349463681134e-02 1.418969294543095394e+01 -1.856266207767134091e+01 7.047368846145452004e-02 2.544287358700126163e+02 9.539509549511625552e-01 -7.406120530526602124e+03 -1.853152896185418452e+00
1.071544111638145225e+00 -5.578017287648599776e-02 1.370955005456021425e+01 -1.792751704470869001e+01 7.294185411047604539e-02 2.362625739174622765e+02 9.491509479087697487e-01 -6.633108837937969838e+03 -1.842087012376891542e+00
1.074150569900863550e+00 -5.769000123638227950e-02 1.326091879867010270e+01 -1.733402632290721002e+01 7.540955609352550937e-02 2.199345942528997284e+02 9.443715538244163987e-01 -5.948947610004138369e+03 -1.827206423193762586e+00
1.076769739147527272e+00 -5.960107529807640719e-02 1.284079665634240186e+01 -1.677822077871595852e+01 7.787678808121878404e-02 2.051755896347520718e+02 9.396026477584088488e-01 -5.354676702608900086e+03 -1.812609532023742309e+00
1.079401712587401585e+00 -6.151340182672095785e-02 1.244655082880960606e+01 -1.625662002594055267e+01 8.034354366555385152e-02 1.918164228472193997e+02 9.348532825367807941e-01 -4.843632047916029478e+03 -1.801537454442899033e+00
1.082036509437102501e+00 -6.341971371163569737e-02 1.207722969433394056e+01 -1.576796774181162419e+01 8.280044557479537826e-02 1.796652922711535041e+02 9.301143638177920003e-01 -4.394383398161948207e+03 -1.790524261403507289e+00
1.084684200729115089e+00 -6.532728208879552689e-02 1.172926119168556625e+01 -1.530754025004069341e+01 8.525686176285873774e-02 1.686031446562862186e+02 9.253948593584664373e-01 -3.989870854090124340e+03 -1.776176139445291069e+00
1.087344881351867798e+00 -6.723611377030588865e-02 1.140084643895219152e+01 -1.487295954397708364e+01 8.771278565628204404e-02 1.584855738857608571e+02 9.206857602834843668e-01 -3.632868012467740755e+03 -1.762119708162960707e+00
