# r, g_tt, g_rr, gtt, grr, dgtt/dr, dgrr/dr, d2gtt/dr2, d2grr/dr2
1.000000000000000000e+00 -0.000000000000000000e+00 inf -inf 0.000000000000000000e+00 inf 9.972882180008063591e-01 nan -9.967286980740928115e-01
1.003637359310708410e+00 -3.599041908309384610e-03 2.756722858819078397e+02 -2.778517242856281086e+02 3.627495585205031681e-03 inf 9.936627575906162857e-01 -inf -1.484256219207160887e+00
1.007301275985603040e+00 -7.198111038024204537e-03 1.378358606312156383e+02 -1.389253367609188956e+02 7.255006029784460964e-03 2.518602032094739843e+04 9.864512537110271539e-01 -inf -1.957491830369725516e+00
1.010992041944345221e+00 -1.079720772737313185e-02 9.189038423063846039e+01 -9.261653802073246311e+01 1.088253148980278251e-02 9.375924529831505424e+03 9.792660264203101317e-01 -2.727023884101046249e+06 -1.927325448062446878e+00
1.014709953400720233e+00 -1.439633231993481255e-02 6.891764503409243048e+01 -6.946213645091293643e+01 1.451007212311616890e-02 4.982380060322812824e+03 9.721723211923862795e-01 -8.488367171851325547e+05 -1.915056931398786633e+00
1.018386919851905770e+00 -1.793000084386707840e-02 5.533536044684326072e+01 -5.577244578558109822e+01 1.807162711013021728e-02 3.098880642792947583e+03 9.651044142265885473e-01 -3.876884118308282341e+05 -1.903038363881517814e+00
1.022090631389468429e+00 -2.146369693684110208e-02 4.622525272669118834e+01 -4.659029630089316498e+01 2.163319703004207284e-02 2.120976732630273091e+03 9.581266078283425802e-01 -2.095374195415174181e+05 -1.873744997606023421e+00
1.025821380881421385e+00 -2.499742093963206596e-02 3.969075813065880709e+01 -4.000412692233197021e+01 2.519478203737202104e-02 1.541082862986272630e+03 9.511741300626367357e-01 -1.267641103138901526e+05 -1.843545000976449133e+00
1.029579465487451717e+00 -2.853117319837645410e-02 3.477488892628427664e+01 -3.504938240874385968e+01 2.875638228837473775e-02 1.171661340911097568e+03 9.443206051638635135e-01 -8.326151988450318458e+04 -1.833298633100159059e+00
1.033284572414203017e+00 -3.198997416443049441e-02 3.101503438147882008e+01 -3.125979392355669262e+01 3.224242758206219417e-02 9.196861927777189294e+02 9.374918712270234877e-01 -5.777824078037401341e+04 -1.823336345791223945e+00
1.037016442496157431e+00 -3.544880287173111238e-02 2.798887000598727681e+01 -2.820969733783187294e+01 3.572848778053860919e-02 7.419658926239931134e+02 9.307604946810766888e-01 -4.127859715105940268e+04 -1.794000445132793109e+00
1.040775366762471954e+00 -3.890765966030659828e-02 2.550073040727468054e+01 -2.570188000848056831e+01 3.921456303521120290e-02 6.104767105340929447e+02 9.240533828318308052e-01 -3.056385496131495893e+04 -1.765321911371965591e+00
1.044561640477284392e+00 -4.236654487548251885e-02 2.341884533500781629e+01 -2.360352969398500633e+01 4.270065349913487740e-02 5.113555558744222367e+02 9.174407913593537467e-01 -2.345386619063588296e+04 -1.755540462001360158e+00
1.048295232037963043e+00 -4.575286427755582280e-02 2.168557922419983086e+01 -2.185655512043105730e+01 4.611359418447347203e-02 4.341067965911157103e+02 9.108519550719071933e-01 -1.841143701555523148e+04 -1.746025958427601443e+00
