# r, g_tt, g_rr, gtt, grr, dgtt/dr, dgrr/dr, d2gtt/dr2, d2grr/dr2
1.000000000000000000e+00 -0.000000000000000000e+00 inf -inf 0.000000000000000000e+00 inf 1.664334376022038153e+00 nan -1.643128182411477178e+00
1.001135495376543671e+00 -4.341332539405763158e-04 5.291442075763135335e+02 -2.303440224684743498e+03 1.889843988995720814e-03 inf 1.662468611567841315e+00 -inf -2.459543338932338230e+00
1.002273572384017264e+00 -8.687887637807073038e-04 2.645682716718302459e+02 -1.151027777624909504e+03 3.779742724556167666e-03 6.742969797838793602e+05 1.658742426209347975e+00 -inf -3.269409677833400973e+00
1.003414239836728727e+00 -1.303968454920039323e-03 1.763763585351226482e+02 -7.668897174827139906e+02 5.669694103594191681e-03 2.522872694440137129e+05 1.655018462376403043e+00 -2.364630928464705646e+08 -3.260540772960579758e+00
1.004557506589155880e+00 -1.739674261735018723e-03 1.322804514730691494e+02 -5.748202534207042618e+02 7.559696000913551650e-03 1.342308337789569341e+05 1.651295565610734206e+00 -7.362526339757838845e+07 -3.250687869828964960e+00
1.005704088561882648e+00 -2.176177148223862497e-03 1.058099038490793191e+02 -4.595214138776216828e+02 9.450911149360252672e-03 8.369655391394723847e+04 1.647574878901801876e+00 -3.353103644117278606e+07 -3.240859102981857198e+00
1.006853290897190556e+00 -2.613210700983530695e-03 8.816653028514862456e+01 -3.826710183084859409e+02 1.134217255420844062e-02 5.725080648517354712e+04 1.643855252137557121e+00 -1.827507656134244427e+07 -3.232049132580391060e+00
1.008005122588097713e+00 -3.050776885253821472e-03 7.556592443700989747e+01 -3.277853601269832211e+02 1.323347801870111695e-02 4.164498091461286094e+04 1.640137823873335510e+00 -1.109707597726239078e+07 -3.221990344925972583e+00
1.009159592668821492e+00 -3.488877675468906540e-03 6.611646605074921013e+01 -2.866251250455777608e+02 1.512482532312642292e-02 3.165760049889019137e+04 1.636424370096876579e+00 -7.258743415584263392e+06 -3.213502460942306183e+00
1.010315599779739282e+00 -3.927094338215964681e-03 5.877374735057637878e+01 -2.546411962321966769e+02 1.701439920165637165e-02 2.487381981292700220e+04 1.632713099732044260e+00 -5.011964824450048618e+06 -3.205036550781614313e+00
