# r, g_tt, g_rr, gtt, grr, dgtt/dr, dgrr/dr, d2gtt/dr2, d2grr/dr2
1.000000000000000000e+00 -0.000000000000000000e+00 inf -inf 0.000000000000000000e+00 inf 2.169205220290192582e+00 nan -1.506932384407884351e+00
1.003123059499008818e+00 -4.871244632120868721e-04 1.476111286163500154e+02 -2.052863437418076501e+03 6.774556968526801448e-03 inf 2.164498980792703531e+00 -inf -2.247529391923868580e+00
1.006265687111669971e+00 -9.761424721410081945e-04 7.373503836222462837e+01 -1.024440620646968000e+03 1.356207336717563106e-02 2.174279893415127299e+05 2.155122904346115753e+00 -inf -2.969657286920602157e+00
1.009430477267788673e+00 -1.467449890816131374e-03 4.909706214262212143e+01 -6.814542740153422073e+02 2.036781746930393933e-02 8.101649515192941180e+04 2.145768111653993948e+00 -2.747845873954778910e+07 -2.941493904068440912e+00
1.012615237292866066e+00 -1.960698507503080661e-03 3.678264327732480865e+01 -5.100223191751620107e+02 2.718673566933305086e-02 4.295213667282765527e+04 2.136445741194550774e+00 -8.516806080571476370e+06 -2.919340893517838875e+00
1.015809955875669468e+00 -2.454336836449138356e-03 2.941416336848421409e+01 -4.074420369482659794e+02 3.399722737215260526e-02 2.668371295345459657e+04 2.127144238874685289e+00 -3.858645951621502638e+06 -2.890924072679013523e+00
1.019024896410839043e+00 -2.949949837082549865e-03 2.449719198941876286e+01 -3.389888151416781170e+02 4.082100513527986418e-02 1.821953146598737658e+04 2.117915903352736162e+00 -2.095698466905352660e+06 -2.869982879537083864e+00
1.022233830346076733e+00 -3.443501816073472107e-03 2.100732065720283970e+01 -2.904020539011278288e+02 4.760245327416978700e-02 1.322120907422965684e+04 2.108707829124321087e+00 -1.270026117287291680e+06 -2.845483783502473774e+00
1.025463038144654115e+00 -3.939042572043385988e-03 1.838331096364131767e+01 -2.538687972293856205e+02 5.439716501438773832e-02 1.004292331724494761e+04 2.099596275453274874e+00 -8.280645171568472870e+05 -2.821770162347499333e+00
1.028684943136416674e+00 -4.432348607706696614e-03 1.635398243083746905e+01 -2.256140228368457201e+02 6.114718566129651034e-02 7.879271476372451616e+03 2.090504271538601522e+00 -5.710975502087306231e+05 -2.798112582025537698e+00
