# r, g_tt, g_rr, gtt, grr, dgtt/dr, dgrr/dr, d2gtt/dr2, d2grr/dr2
1.000000000000000000e+00 -0.000000000000000000e+00 inf -inf 0.000000000000000000e+00 inf 5.168985611906653510e+00 nan -8.612169568228180694e+00
1.001712943582735660e+00 -3.119605427840950289e-04 1.129409970426649465e+02 -3.205533594330519463e+03 8.854180733168459660e-03 inf 5.154233451311325709e+00 -inf -1.284433969077246473e+01
1.003431765586309865e+00 -6.253113354469853240e-04 5.653511760896775940e+01 -1.599203378082342851e+03 1.768812098201733018e-02 6.235235178224511910e+05 5.124906848976986673e+00 -inf -1.708662153685724405e+01
1.005143618018570439e+00 -9.377103387479579803e-04 3.782710853184504884e+01 -1.066427401595264428e+03 2.643606764598838144e-02 2.333131834660311870e+05 5.095614815610045589e+00 -1.454767464651230276e+08 -1.700770728414600796e+01
1.006861321265437592e+00 -1.251497377955461702e-03 2.843832444702005446e+01 -7.990428247110462507e+02 3.516381571154014729e-02 1.246029158019640017e+05 5.066577969871701725e+00 -4.535646879325973243e+07 -1.693059023437037780e+01
1.008571716249698325e+00 -1.564268683548221449e-03 2.282855127208298285e+01 -6.392763663411748212e+02 4.380479462237707455e-02 7.782675302565036691e+04 5.037575089175649445e+00 -2.077272307999186218e+07 -1.685382271841519142e+01
1.010287932152839518e+00 -1.878425218707198375e-03 1.907464132601554141e+01 -5.323608254622118920e+02 5.242562535821415626e-02 5.342287673507860018e+04 5.008826477450438297e+00 -1.135182399597899057e+07 -1.677676915484699549e+01
1.011996919947119489e+00 -2.191578445337400219e-03 1.640391811324270677e+01 -4.562921314213085111e+02 6.096104559268133993e-02 3.894444350214883161e+04 4.980111237435686178e+00 -6.929418763760353439e+06 -1.670109218564228826e+01
1.013711699334208793e+00 -2.506114179903862031e-03 1.439338362747554001e+01 -3.990241179028648162e+02 6.947636677251478599e-02 2.969816018575145063e+04 4.951645826132213379e+00 -4.546182959903881885e+06 -1.662511353915296297e+01
1.015419334208703006e+00 -2.819659715080427564e-03 1.283571345058929758e+01 -3.546527244588009466e+02 7.790762888634672478e-02 2.338552210440581985e+04 4.923213211758843855e+00 -3.152864909784956835e+06 -1.655049859960163872e+01
1.017132731939231149e+00 -3.134585127392860212e-03 1.158495646575998705e+01 -3.190214842982214805e+02 8.631883969141862512e-02 1.891210653014624404e+04 4.895026030793599325e+00 -2.275826655330344569e+06 -1.647557401464936078e+01
1.018839070698749127e+00 -3.448533864082199175e-03 1.056553862514633124e+01 -2.899783036540202943e+02 9.464732802357722630e-02 1.560279464615302277e+04 4.866871090106491771e+00 -1.699509551277766470e+06 -1.640200185366289176e+01
