# r, g_tt, g_rr, gtt, grr, dgtt/dr, dgrr/dr, d2gtt/dr2, d2grr/dr2
1.000000000000000000e+00 -0.000000000000000000e+00 inf -inf 0.000000000000000000e+00 inf 3.733810650914919815e+00 nan -7.337133001528544973e+00
1.000555864369093939e+00 -1.428333084351748406e-04 4.818133987483232090e+02 -7.001168081560274004e+03 2.075492301787051908e-03 inf 3.729732200108066831e+00 -inf -1.099349074022058659e+01
1.001112347052280249e+00 -2.858728915761429411e-04 2.410360722343556859e+02 -3.498058156149610113e+03 4.148756618584936717e-03 4.194394112155865878e+06 3.721582073895765230e+00 -inf -1.463360938839586822e+01
1.001669449081802998e+00 -4.291191834199399309e-04 1.607771528616978856e+02 -2.330354919186614097e+03 6.219789206369452650e-03 1.571148549275296973e+06 3.713436436401393426e+00 -3.011577909126720905e+09 -1.460928148024621720e+01
1.002227171492204860e+00 -5.725726190726819313e-04 1.206478357246426896e+02 -1.746503354665411962e+03 8.288586313991763710e-03 8.370134563243385637e+05 3.705295289851848750e+00 -9.395478224015376568e+08 -1.458497654561227996e+01
1.002785515320334220e+00 -7.162336347520966264e-04 9.657035984357084146e+01 -1.396192459386692690e+03 1.035514418316185736e-02 5.225509452074128203e+05 3.697158636489065842e+00 -4.287905354875447750e+08 -1.456069454586927669e+01
1.003344481605351168e+00 -8.601026677909711336e-04 8.051880489311879785e+01 -1.162651898951007297e+03 1.241945904844721227e-02 3.579214546026838361e+05 3.689026478581314716e+00 -2.341031294212777913e+08 -1.453643543667472393e+01
1.003904071388733943e+00 -1.004180156640349696e-03 6.905349073487114708e+01 -9.958372443304047010e+02 1.448152713726624796e-02 2.606934691618767974e+05 3.680898818418472551e+00 -1.424529501672745645e+08 -1.451219918252247609e+01
1.004464285714285809e+00 -1.148466540872950708e-03 6.045457730051394662e+01 -8.707262810111114959e+02 1.654134466988488317e-02 1.984020556755081052e+05 3.672775658307048108e+00 -9.332841988961544633e+07 -1.448798574796039418e+01
1.005025125628140614e+00 -1.292962261185692796e-03 5.376659788625925529e+01 -7.734177787083779094e+02 1.859890785940099267e-02 1.560672483874975005e+05 3.664657000575258117e+00 -6.453490265652441233e+07 -1.446379508756287535e+01
1.005586592178770999e+00 -1.437667759403752667e-03 4.841627247054478289e+01 -6.955709992514072155e+02 2.065421291175140173e-02 1.259741172391683067e+05 3.656542847579287159e+00 -4.650814296208717674e+07 -1.443962716067382424e+01
1.006148686416992621e+00 -1.582583478483361476e-03 4.403878649486649977e+01 -6.318782001682027385e+02 2.270725602569834134e-02 1.038125225929729058e+05 3.648433201691882566e+00 -3.463327942057687044e+07 -1.441548193440634584e+01
1.006711409395973256e+00 -1.727709862515290976e-03 4.039093025416683247e+01 -5.788008864776330711e+02 2.475803339282678373e-02 8.701800825872685527e+04 3.640328065305198812e+00 -2.648709976906814799e+07 -1.439135936447968156e+01
1.007274762171236793e+00 -1.873047356727554694e-03 3.730432779936657539e+01 -5.338893308854313773e+02 2.680654119753311804e-02 7.398604174277887796e+04 3.632227440840927191e+00 -2.071035347122836486e+07 -1.436725940858352324e+01
1.007838745800671898e+00 -2.018596407489712218e-03 3.465871059592921455e+01 -4.953937281814450557e+02 2.885277561703214477e-02 6.367047283643422270e+04 3.624131330738153522e+00 -1.649894803745108657e+07 -1.434318203175216233e+01
1.008403361344537785e+00 -2.164357462315083785e-03 3.236588171903286337e+01 -4.620308878785484126e+02 3.089673282133842402e-02 5.536534262737554673e+04 3.616039737457386050e+00 -1.335587329041298293e+07 -1.431912719558022218e+01
1.008968609865470878e+00 -2.310330969864952001e-03 3.035969347552588005e+01 -4.328384171114902870e+02 3.293840897327038331e-02 4.858015155158808193e+04 3.607952663480581634e+00 -1.096238865422496945e+07 -1.429509485743361807e+01
1.009534492428491248e+00 -2.456517379950755395e-03 2.858956233580076400e+01 -4.070803683953770928e+02 3.497780022843399728e-02 4.296544406620291556e+04 3.599870111316079591e+00 -9.107547073632236570e+06 -1.427108497533667375e+01
1.010101010101010166e+00 -2.602917143538920064e-03 2.701614555501914339e+01 -3.841843381308719927e+02 3.701490273523555530e-02 3.826676310022178222e+04 3.591792083493109189e+00 -7.647892963619782589e+06 -1.424709751394653523e+01
1.010668163952835652e+00 -2.749530712752587015e-03 2.560838307187437479e+01 -3.636984287398224751e+02 3.904971263485579325e-02 3.429524559211323503e+04 3.583718582559960453e+00 -6.483524208877222613e+06 -1.422313243340194511e+01
1.011235955056179803e+00 -2.896358540876096000e-03 2.434142683769989546e+01 -3.452611221597993563e+02 4.108222606125966347e-02 3.090832000763636825e+04 3.575649611091110014e+00 -5.543397631999321282e+06 -1.419918969181248336e+01
1.011804384485666120e+00 -3.043401082357813977e-03 2.319516176584664890e+01 -3.285797609118512810e+02 4.311243914118478848e-02 2.799672338099181434e+04 3.567585171682568390e+00 -4.776044136341489851e+06 -1.417526924982842118e+01
1.012373453318335281e+00 -3.190658792813686525e-03 2.215313005849693440e+01 -3.134148979678735145e+02 4.514034799414023968e-02 2.547557810257005985e+04 3.559525266953844191e+00 -4.143550004617995117e+06 -1.415137106790100319e+01
1.012943162633652250e+00 -3.338132129030210293e-03 2.120173614387919159e+01 -2.995687292613305317e+02 4.716594873239632335e-02 2.327813918064501195e+04 3.551469899546399578e+00 -3.617565402284732088e+06 -1.412749510612056980e+01
1.013513513513513598e+00 -3.485821548968509598e-03 2.032965037917329454e+01 -2.868764180701993496e+02 4.918923746098702310e-02 2.135133578397100428e+04 3.543419072125779667e+00 -3.176602531281327829e+06 -1.410364132493902645e+01
1.014084507042253502e+00 -3.633727511767015708e-03 1.952735586472482865e+01 -2.751995015481273867e+02 5.121021027769812051e-02 1.965254164321848293e+04 3.535372787379262860e+00 -2.804172622101141606e+06 -1.407980968591715154e+01
1.014656144306651520e+00 -3.781850477745265452e-03 1.878679983958925348e+01 -2.644208188252325726e+02 5.322886327306841636e-02 1.814720179668393030e+04 3.527331048017129156e+00 -2.487479591166489758e+06 -1.405600014859985336e+01
