# r, g_tt, g_rr, gtt, grr, dgtt/dr, dgrr/dr, d2gtt/dr2, d2grr/dr2
1.000000000000000000e+00 -0.000000000000000000e+00 inf -inf 0.000000000000000000e+00 inf 1.373549292921367382e+01 nan -1.096452466102087620e+01
1.003681546682526626e+00 -1.651322218456749316e-04 1.977540736583065950e+01 -6.055753315876500892e+03 5.056785842641453588e-02 inf 1.369512651982241103e+01 -inf -1.628950266843931161e+01
1.007390301103564090e+00 -3.316951832860373498e-04 9.880338369053315972e+00 -3.014816163723577574e+03 1.012111086328933984e-01 5.461044174006136600e+05 1.361510859966659659e+01 -inf -2.156020649462002226e+01
1.011096007449092449e+00 -4.983346804608786325e-04 6.599939214495432971e+00 -2.006683538611365520e+03 1.515165469711754476e-01 2.035640674618131306e+05 1.353526921464899324e+01 -5.883060694825487584e+07 -2.132006851953487470e+01
1.014829077489532327e+00 -6.664229399557644378e-04 4.953021834953750258e+00 -1.500548585656996693e+03 2.018969496445471856e-01 1.084766876617563394e+05 1.345651337741625575e+01 -1.828331934768778458e+07 -2.115243666267462785e+01
1.018534489029062406e+00 -8.334849612069478077e-04 3.974364176877667187e+00 -1.199781695583236569e+03 2.516125738597055905e-01 6.756393327332918125e+04 1.337792720416220682e+01 -8.352944076359928586e+06 -2.095350084131907664e+01
1.022267058620845770e+00 -1.001994645879405923e-03 3.317831101889725076e+00 -9.980093248126537446e+02 3.014017197651904789e-01 4.634764723087479797e+04 1.330066163352356412e+01 -4.549100008639337495e+06 -2.075777453563362229e+01
1.025971277601030796e+00 -1.169448336705317506e-03 2.852849056072836120e+00 -8.551040423190445381e+02 3.505267822955120405e-01 3.373323831633885857e+04 1.322355602371611027e+01 -2.774602182356847916e+06 -2.056535120016248896e+01
1.029702438931199726e+00 -1.338347910906102648e-03 2.501726892935325797e+00 -7.471898688308701821e+02 3.997238878567916931e-01 2.571742479511357305e+04 1.314775042613436185e+01 -1.816675457940686028e+06 -2.037616272757180980e+01
1.033404502911267953e+00 -1.506158767353575709e-03 2.230863230330268010e+00 -6.639406294178857024e+02 4.482569735357353480e-01 2.022948032188747311e+04 1.307209541520401253e+01 -1.259444947191169020e+06 -2.019004683406580725e+01
1.037133282822532809e+00 -1.675412996706471301e-03 2.012636992567531369e+00 -5.968677585561298429e+02 4.968605882197836277e-01 1.635868600280775718e+04 1.299772133995171508e+01 -9.078644844039189629e+05 -2.000718096432155235e+01
1.040832166855624852e+00 -1.843542911031212806e-03 1.835537055687410213e+00 -5.424338072177746426e+02 5.447996796912929485e-01 1.348616802471831761e+04 1.292348879852709764e+01 -6.778850770935792243e+05 -1.982710507048365756e+01
1.044557529092086323e+00 -2.013112910565207931e-03 1.686887523139512401e+00 -4.967431259080429982e+02 5.928077517218650616e-01 1.132590024800975516e+04 1.285052002909613122e+01 -5.188468884122928721e+05 -1.965042694505462606e+01
1.048252094443905102e+00 -2.181517778861267586e-03 1.562134831995928064e+00 -4.583964475054569334e+02 6.401496077789312622e-01 9.636361683294580871e+03 1.277768405351600123e+01 -4.068227429727021372e+05 -1.947627437154544694e+01
1.051972887673195078e+00 -2.351358581525001337e-03 1.454420933234626290e+00 -4.252860486091569214e+02 6.875588608148014425e-01 8.309163729916926968e+03 1.270609647080706317e+01 -3.244806535123125650e+05 -1.930551800352177949e+01
1.055661934775008692e+00 -2.519990638552110224e-03 1.361841665810680890e+00 -3.968268709817753574e+02 7.342997538592104245e-01 7.232011850236197461e+03 1.263463324760065909e+01 -2.634275756713576266e+05 -1.913701716341032366e+01
1.059376946349406268e+00 -2.690053572613958829e-03 1.280235273678695274e+00 -3.717398085229534672e+02 7.811064267324454580e-01 6.358730502714131944e+03 1.256440487284151253e+01 -2.165475325826877670e+05 -1.897208765693964949e+01
1.063059145242090997e+00 -2.858858146303015855e-03 1.208837129714871672e+00 -3.497900031497428586e+02 8.272413010972535785e-01 5.630164175594693006e+03 1.249429272220234211e+01 -1.804495885853996733e+05 -1.880909439221276358e+01
1.066767030705098929e+00 -3.029087537066802675e-03 1.144897934659755645e+00 -3.301324203289098591e+02 8.734403039142376590e-01 5.025192821117992935e+03 1.242540407862887442e+01 -1.518038906208591652e+05 -1.864978817342671746e+01
1.070440939888552823e+00 -3.198003814355628981e-03 1.088182995755301308e+00 -3.126950616853756628e+02 9.189630824050011304e-01 4.509579028497558284e+03 1.235662381570609369e+01 -1.291371883654324192e+05 -1.849918843720833550e+01
1.074140242160185110e+00 -3.368337766577280713e-03 1.036754712716855931e+00 -2.968823405783752492e+02 9.645483041783925460e-01 4.073037024584364644e+03 1.228900565053385208e+01 -1.105930120731400821e+05 -1.833822872728786635e+01
1.077809991393751998e+00 -3.537560947513400129e-03 9.905684039878576153e-01 -2.826806420686302772e+02 1.009521397991468783e+00 3.694613426415474805e+03 1.222148846370058628e+01 -9.581262878967696452e+04 -1.823886302644269719e+01
1.081504901637409866e+00 -3.708197891318364484e-03 9.482669144183777377e-01 -2.696727707928426980e+02 1.054555405018378078e+00 3.367409639930652702e+03 1.215468263509235669e+01 -8.302167134567251196e+04 -1.803631460458970892e+01
1.085212644438583007e+00 -3.879685116390232426e-03 9.095057293548824973e-01 -2.577528768444043408e+02 1.099498296409089804e+00 3.080032798241472847e+03 1.208797188447539028e+01 -7.277064434872100537e+04 -1.793563430364740796e+01
1.088945897339809399e+00 -4.052614937993981488e-03 8.737425029057754866e-01 -2.467542599778782915e+02 1.144501951861485844e+00 2.825923588070974802e+03 1.202122365731910669e+01 -6.375928498403043341e+04 -1.774078481861707957e+01
1.092732333949834045e+00 -4.228279591001080258e-03 8.404108774492580203e-01 -2.365028088795901340e+02 1.189894165857435127e+00 2.600582771702193440e+03 1.195456669095347380e+01 -5.624359298596757435e+04 -1.759431078872643184e+01
1.096545194514531918e+00 -4.405448226013928235e-03 8.094883321712512680e-01 -2.269916586682497552e+02 1.235348256741080508e+00 2.398511810796468126e+03 1.188751926105114798e+01 -4.982296386682543380e+04 -1.744881313029221559e+01
1.100412319489335378e+00 -4.585425430973456319e-03 7.805242698249212907e-01 -2.180822728563501016e+02 1.281190141882851519e+00 2.217943129669876726e+03 1.182056005843136859e+01 -4.427323984092302999e+04 -1.730407410551588754e+01
1.104306816946460268e+00 -4.766970882449986929e-03 7.535255685773071255e-01 -2.097768215202626720e+02 1.327094980848557704e+00 2.054879639313016014e+03 1.175321157131002536e+01 -3.948608889881871437e+04 -1.716007375341358809e+01
1.108256810644088874e+00 -4.951407194265525225e-03 7.281262998877319204e-01 -2.019627877016760920e+02 1.373388106093939465e+00 1.908194854567283073e+03 1.168594801165779806e+01 -3.531231190573671483e+04 -1.701713566507262954e+01
1.112235163233818103e+00 -5.137479149346674268e-03 7.043517270081441906e-01 -1.946479919294988292e+02 1.419745223381041477e+00 1.774911402317146440e+03 1.161829382693838220e+01 -3.168128449581191308e+04 -1.687463456736560730e+01
1.116270436920388853e+00 -5.326534940430619619e-03 6.818990314288668753e-01 -1.877393110499629643e+02 1.466492770791266720e+00 1.654312880664709610e+03 1.155072099668579710e+01 -2.849152228430082323e+04 -1.673354583629090087e+01
