# r, g_tt, g_rr, gtt, grr, dgtt/dr, dgrr/dr, d2gtt/dr2, d2grr/dr2
1.000000000000000000e+00 -0.000000000000000000e+00 inf -inf 0.000000000000000000e+00 inf 2.975209416803329177e+01 nan -1.044145490057920789e+01
1.001741282355645080e+00 -6.536427218006418028e-06 1.930248664799727720e+01 -1.529887760771236208e+05 5.180679661828724303e-02 inf 2.973391264684764934e+01 -inf -1.553399983876241386e+01
1.003488639417553285e+00 -1.309734811668269881e-05 9.640328994663569517e+00 -7.635133395639485389e+04 1.037308996978788533e-01 2.931178006299077347e+07 2.969790164388351883e+01 -inf -2.066861031124960846e+01
1.005220036791390381e+00 -1.960004494676987645e-05 6.446684155559638363e+00 -5.102029116340378096e+04 1.551185036942747120e-01 1.097696742720399983e+07 2.966201162704669869e+01 -6.754166555749490738e+09 -2.052006768863034125e+01
1.006957419121942143e+00 -2.612695202624254549e-05 4.839758415104106426e+00 -3.827465212917204190e+04 2.066218836211247689e-01 5.883064194344946183e+06 2.962672204955251232e+01 -2.110879370240143776e+09 -2.038927348198137324e+01
1.008675844718508241e+00 -3.258437996432592457e-05 3.883453451553144475e+00 -3.068955128484326997e+04 2.575027646076357701e-01 3.682173766338555608e+06 2.959155021411949349e+01 -9.719540873588587046e+08 -2.025269845535547830e+01
1.010400145508038250e+00 -3.906565066668937785e-05 3.241517413653552726e+00 -2.559793534560741682e+04 3.084974943487618360e-01 2.536892211720643099e+06 2.955699755019061215e+01 -5.329908184237276912e+08 -2.011618673274743685e+01
1.012105468527072727e+00 -4.547735574733866308e-05 2.786507696509233245e+00 -2.198896535576433598e+04 3.588721471154516784e-01 1.854215765726268291e+06 2.952255926116333384e+01 -3.271313963925568461e+08 -1.998082062021072147e+01
1.013816557663934859e+00 -5.191253551110686033e-05 2.442845210584839499e+00 -1.926317006392505573e+04 4.093587246817782521e-01 1.419276532509679906e+06 2.948873483173893462e+01 -2.155316301270127296e+08 -1.984932086599655321e+01
1.015507993599240377e+00 -5.827559698621991914e-05 2.177660955498823547e+00 -1.715984136956098519e+04 4.592083067269469021e-01 1.120863990373943001e+06 2.945502144925128007e+01 -1.503195875684078336e+08 -1.971889149462196400e+01
1.017205082897873814e+00 -6.466174666528988241e-05 1.963989050437137340e+00 -1.546509414872944035e+04 5.091678081287793756e-01 9.099148168788335752e+05 2.942191687032410385e+01 -1.089966647050941885e+08 -1.958858862626249930e+01
1.018882478686700122e+00 -7.097560819392256944e-05 1.790535537816441147e+00 -1.408934738914469744e+04 5.584921264503358573e-01 7.530563707437528064e+05 2.938892004904757371e+01 -8.185659855032402277e+07 -1.945917611994771690e+01
1.020565415745682269e+00 -7.731217070250063171e-05 1.644941481669279559e+00 -1.293457408986778501e+04 6.079243615312104332e-01 6.348493999603097327e+05 2.935652756161695365e+01 -6.302176370918832719e+07 -1.933388982786174637e+01
1.022227923984836195e+00 -8.357365321040344545e-05 1.522758887350469825e+00 -1.196549344902297162e+04 6.567027835509493539e-01 5.422205076626060763e+05 2.932423957822827276e+01 -4.970225413949813694e+07 -1.920940642282770838e+01
1.023895857537088894e+00 -8.985743017148719377e-05 1.417259602389027595e+00 -1.112874025099052596e+04 7.055870345237620356e-01 4.693189356470122584e+05 2.929255175167825342e+01 -3.986962205733778328e+07 -1.908514645250702912e+01
1.025543296372996016e+00 -9.606584975659986602e-05 1.326579274625360405e+00 -1.040952640853831144e+04 7.538185008072060267e-01 4.100378635673406534e+05 2.926096521065564460e+01 -3.255217766782727838e+07 -1.896147733947573855e+01
1.027196045179881612e+00 -1.022961562949509511e-04 1.246643862796454671e+00 -9.775538360568461940e+03 8.021537103281554115e-01 3.618906411616555997e+05 2.922997531847342145e+01 -2.691480640909384564e+07 -1.884226755862134794e+01
1.028827491621472801e+00 -1.084480266135978704e-04 1.176726080578403666e+00 -9.221006884366985105e+03 8.498154468612301171e-01 3.216443842449221411e+05 2.919908352506909210e+01 -2.255800855448580906e+07 -1.872355422996781726e+01
1.030464128603952423e+00 -1.146213560075026380e-04 1.114108370623976496e+00 -8.724377679972169062e+03 8.975787511944928188e-01 2.881691873246929608e+05 2.916878518125477271e+01 -1.908486258498556167e+07 -1.860518503303199722e+01
1.032079367062506803e+00 -1.207158462054357725e-04 1.058572171159233077e+00 -8.283916581243089240e+03 9.446687030369490534e-01 2.595827883092988923e+05 2.913858178078428196e+01 -1.633958748534797318e+07 -1.851097779494563511e+01
1.033699677199327871e+00 -1.268313663923738982e-04 1.008208786998693096e+00 -7.884484953874374696e+03 9.918580485465420260e-01 2.353016579874610761e+05 2.910889201305131024e+01 -1.405936569146737084e+07 -1.837356852643128491e+01
1.035306134768070541e+00 -1.328964974044480026e-04 9.628379819939388851e-01 -7.524652790183546131e+03 1.038596335729405240e+00 2.142164811353611876e+05 2.907929454322723117e+01 -1.225981506615290232e+07 -1.833904611603612622e+01
1.036917593253147141e+00 -1.389824259873299970e-04 9.212915077945603715e-01 -7.195154300236223207e+03 1.085432777290932016e+00 1.958506022692323022e+05 2.904987850214278566e+01 -1.066159689733304083e+07 -1.814585611610239724e+01
1.038543257437618550e+00 -1.451239717129197769e-04 8.828974635313979746e-01 -6.890660365733183426e+03 1.132634355976307017e+00 1.797035841254216793e+05 2.902055418103543971e+01 -9.365635885743174702e+06 -1.803649748106835560e+01
1.040174027011143032e+00 -1.512868119812758785e-04 8.475033854052169691e-01 -6.609961482457345483e+03 1.179936289601804633e+00 1.653520294058004802e+05 2.899114384286942681e+01 -8.264889592259549536e+06 -1.791944297524723240e+01
1.041820583552058421e+00 -1.575113746735998612e-04 8.145658788615173229e-01 -6.348747841685923959e+03 1.227647788780025673e+00 1.526168456317471573e+05 2.896182632261644585e+01 -7.323307568055860698e+06 -1.780514412147096692e+01
1.043472361232557377e+00 -1.637577794310730666e-04 7.840295854963911237e-01 -6.106580117745843381e+03 1.275462072476349240e+00 1.411973134401391726e+05 2.893241652669636466e+01 -6.517972765801284462e+06 -1.769342901044798211e+01
1.045139647181907439e+00 -1.700649910876160455e-04 7.554717000987447584e-01 -5.880104974014366235e+03 1.323676320197426204e+00 1.309832792844297073e+05 2.890310070590055247e+01 -5.819800222826627083e+06 -1.757904385288174609e+01
1.046812269719651356e+00 -1.763945948001233448e-04 7.288652135725961489e-01 -5.669107951596375642e+03 1.371995783827318460e+00 1.217597132827290916e+05 2.887370412893712768e+01 -5.216933988491345197e+06 -1.746785519276673426e+01
1.048499995375526295e+00 -1.827836135782236855e-04 7.038773691642910002e-01 -5.470949941429197679e+03 1.420702019710185393e+00 1.134525645799740014e+05 2.884440263025714302e+01 -4.689571025195349939e+06 -1.735415579951265741e+01
1.050193171899253430e+00 -1.891955732558876313e-04 6.804962154357577786e-01 -5.285535928726496422e+03 1.469515887549274646e+00 1.059047323822473991e+05 2.881503142576940135e+01 -4.230059721907922998e+06 -1.724281957107175245e+01
1.051901195538406331e+00 -1.956661226293170673e-04 6.584545491431154085e-01 -5.110746748400931210e+03 1.518707709288905638e+00 9.906528476482849510e+04 2.878575634952350271e+01 -3.824950998367704917e+06 -1.712918890816574802e+01
1.053614784053240383e+00 -2.021601643902808500e-04 6.377512050325855331e-01 -4.946572946336980749e+03 1.568009581336511360e+00 9.281723355782793078e+04 2.875642198481328293e+01 -3.469372087898443919e+06 -1.701841203984739792e+01
1.055342856381944694e+00 -2.087115660834118231e-04 6.181701620959980659e-01 -4.791301310059399839e+03 1.617677560834303252e+00 8.712488269824348390e+04 2.872718474718675807e+01 -3.153696623649260029e+06 -1.690547588709274862e+01
1.057076606572989075e+00 -2.152870111583605995e-04 5.997152564832214372e-01 -4.644962065381738284e+03 1.667457996423303612e+00 8.189969556562350772e+04 2.869789822768027676e+01 -2.874624246106243227e+06 -1.679472018409325074e+01
1.058824603192446645e+00 -2.219190656760429740e-04 5.822089599786981484e-01 -4.506147306242709419e+03 1.717596376456638652e+00 7.711616889797149634e+04 2.866870978375251866e+01 -2.625344103134203702e+06 -1.668198983738026797e+01
1.060578390410496397e+00 -2.285757173559340263e-04 5.656589724199090341e-01 -4.374917911524336887e+03 1.767849620986236214e+00 7.270630801737299771e+04 2.863948150529027714e+01 -2.403686479349996895e+06 -1.657182457606057469e+01
1.062346097222480745e+00 -2.352878907328948986e-04 5.499188447473918329e-01 -4.250112476613709987e+03 1.818450139600790383e+00 6.865160131086679758e+04 2.861035220244114896e+01 -2.204585326049845200e+06 -1.645980117885600080e+01
