# r, g_tt, g_rr, gtt, grr, dgtt/dr, dgrr/dr, d2gtt/dr2, d2grr/dr2
1.000000000000000000e+00 -0.000000000000000000e+00 inf -inf 0.000000000000000000e+00 inf 1.039289603028228148e+00 nan -1.012787920759600446e+00
1.003894710913956656e+00 -3.070807336620518836e-03 2.470518951677266557e+02 -3.256472615766636522e+02 4.047732559675720765e-03 inf 1.035345086859722263e+00 -inf -1.507580105862529107e+00
1.007819877992075064e+00 -6.142744088370731201e-03 1.235136329433722864e+02 -1.627936937651645906e+02 8.096272258937387001e-03 2.754840410241110294e+04 1.027500510537103562e+00 -inf -1.986516179616641953e+00
1.011777225910354350e+00 -9.216882668727022568e-03 8.232471329181696262e+01 -1.084965531125843938e+02 1.214702074279072619e-02 1.024946309938422019e+04 1.019686343283307428e+00 -2.783599908732545096e+06 -1.959883536658444614e+00
1.015765774520116960e+00 -1.229218214429562799e-02 6.173375128882130980e+01 -8.135252050947399027e+01 1.619859443372395624e-02 5.430207252155437345e+03 1.011927478747802756e+00 -8.619180074089902919e+05 -1.940423367026788748e+00
1.019758748517225921e+00 -1.534796181443053194e-02 4.944683139702706143e+01 -6.515523116950781457e+01 2.022374279093086535e-02 3.370045037979665722e+03 1.004198810312481260e+00 -3.903101413231464685e+05 -1.915720566939215885e+00
1.023783239157860736e+00 -1.840491805078600315e-02 4.123758464193535644e+01 -5.433330358986813735e+01 2.424972288466864523e-02 2.300909496344334457e+03 9.965682568465691338e-01 -2.116937107547526539e+05 -1.895340169867873570e+00
1.027795016595273614e+00 -2.142956378564619957e-02 3.542025652166493899e+01 -4.666450563355904535e+01 2.823243246102258297e-02 1.668817627917785558e+03 9.889673486083305765e-01 -1.282851208574679476e+05 -1.873119567678774411e+00
1.031838358670081446e+00 -2.445539178200577257e-02 3.104050272775967301e+01 -4.089077815288970186e+01 3.221597307139278943e-02 1.267557516197752420e+03 9.814800548682374171e-01 -8.358767155678731797e+04 -1.851423865801660629e+00
1.035867515450353160e+00 -2.744828472871398486e-02 2.765836350001472610e+01 -3.643214903530521553e+01 3.615542908022983948e-02 9.940562449768548277e+02 9.740217315713797230e-01 -5.764588540273023682e+04 -1.829946057653427216e+00
1.039928261954340405e+00 -3.044236475567812031e-02 2.494032113073443924e+01 -3.284895927191331566e+01 4.009571467657169208e-02 8.012078785541895058e+02 9.666759682464102221e-01 -4.137098268603876932e+04 -1.808682172131997667e+00
1.043974647664277722e+00 -3.340387024512187636e-02 2.273119956120115859e+01 -2.993665083302838781e+01 4.399239896282702844e-02 6.586562185211546421e+02 9.593585060689373556e-01 -3.074438326613468598e+04 -1.787794215140319443e+00
1.048052645544847339e+00 -3.636656751112709446e-02 2.088122477878361494e+01 -2.749778349837469804e+01 4.788991118069141351e-02 5.514287156465488806e+02 9.521512422617209870e-01 -2.343265432189064450e+04 -1.767083617298464526e+00
1.052116243192979583e+00 -3.929714499145438994e-02 1.932575185988601163e+01 -2.544714126732263537e+01 5.174442925947297933e-02 4.678770248684334092e+02 9.449716259914978655e-01 -1.828969758210196596e+04 -1.746758918250357784e+00
1.056211474938957950e+00 -4.222891890051627684e-02 1.798568479293634326e+01 -2.368045467504910206e+01 5.559977345943134530e-02 4.022061934043015867e+02 9.378997342550751126e-01 -1.452725128041676726e+04 -1.726594368803386015e+00
1.060292322783972452e+00 -4.512905946089455778e-02 1.683139776285560885e+01 -2.215867141805879470e+01 5.941277213511353406e-02 3.491010621613928606e+02 9.308548530108012864e-01 -1.174085794265881304e+04 -1.706811731674325872e+00
1.064404827000743792e+00 -4.803040108993602425e-02 1.581612927567531557e+01 -2.082014676761742678e+01 6.322659498857075011e-02 3.060092107726833319e+02 9.239152248342810125e-01 -9.610984130045877464e+03 -1.687181089326372341e+00
1.068502980454850926e+00 -5.090059816839297840e-02 1.492565744289821517e+01 -1.964613454426859462e+01 6.699872376314053302e-02 2.701885615893403951e+02 9.170019866575626066e-01 -7.972673052847508188e+03 -1.667922377413937118e+00
1.072632813162050613e+00 -5.377200095248939327e-02 1.412994683283463537e+01 -1.859703902191693814e+01 7.077167464468003821e-02 2.404101672252302251e+02 9.101915825947851646e-01 -6.678335014323125506e+03 -1.648811372987293744e+00
1.076748327794994520e+00 -5.661273801523181159e-02 1.342217569718617654e+01 -1.766386921139456589e+01 7.450356950770953279e-02 2.151233697424033835e+02 9.034069641889033164e-01 -5.653312662239338351e+03 -1.630067732181665896e+00
1.080895545163527594e+00 -5.945468541685036690e-02 1.278179311847351052e+01 -1.681953227048081700e+01 7.823628427804085739e-02 1.936983597765902232e+02 8.967227697795127073e-01 -4.822302872076034873e+03 -1.611453787334832688e+00
1.085028547511783126e+00 -6.226648420826277897e-02 1.220574525635534968e+01 -1.606000423366283059e+01 8.192863106653114347e-02 1.751936424207130756e+02 8.900637727663197607e-01 -4.148829409129337364e+03 -1.593198616491434016e+00
1.089193277762396717e+00 -6.507949800901993709e-02 1.167926921670944473e+01 -1.536582227265184564e+01 8.562179546039638822e-02 1.592724827413107960e+02 8.835028336829785500e-01 -3.591419039310958397e+03 -1.575077623183157138e+00
1.093343854071566978e+00 -6.786284102130511753e-02 1.120131555731846618e+01 -1.473560471313094844e+01 8.927522797504283680e-02 1.453298921241980395e+02 8.769665194740960956e-01 -3.131093170732974158e+03 -1.557294750508462888e+00
1.097526184492672696e+00 -7.064740372586547634e-02 1.076084840424044486e+01 -1.415480183645983381e+01 9.292947567274878473e-02 1.331813753857888400e+02 8.705260417754431268e-01 -2.743582088636428125e+03 -1.539653458769184358e+00
1.101694361990598114e+00 -7.340272415019193086e-02 1.035791113730546087e+01 -1.362347258330446031e+01 9.654456258061150375e-02 1.224195881665275607e+02 8.641096310740803421e-01 -2.418552667748424028e+03 -1.522349999873986226e+00
1.105894319936543635e+00 -7.615926892647530144e-02 9.983979496444062463e+00 -1.313037814169943118e+01 1.001604621039300369e-01 1.129425990839346383e+02 8.577868107835207034e-01 -2.140972712831335684e+03 -1.505153030730121300e+00
1.110080297756766310e+00 -7.888710364299400535e-02 9.639677745520943475e+00 -1.267634320212249754e+01 1.037379076769083808e-01 1.044655285196051153e+02 8.514875144401241602e-01 -1.905078363546870150e+03 -1.488289130643480007e+00
1.114298085103415215e+00 -8.161616744828859016e-02 9.318260828710471344e+00 -1.225247437198754419e+01 1.073161632178080138e-01 9.693276789219873990e+01 8.452795784291854408e-01 -1.701196449545882615e+03 -1.471548334413315118e+00
1.118501955502501755e+00 -8.431697085317077511e-02 9.020665741975102847e+00 -1.186000860658758604e+01 1.108565629858985213e-01 9.013863426326939532e+01 8.390946380113881720e-01 -1.525957595221559359e+03 -1.455113382476243666e+00
1.122737665588883882e+00 -8.701900809669613213e-02 8.741429141801086544e+00 -1.149174211327245843e+01 1.143977699502303214e-01 8.405432594991417261e+01 8.329990319222946304e-01 -1.372934898979907302e+03 -1.438812799986565416e+00
1.126959436397950487e+00 -8.969317153896980144e-02 8.481646486571484900e+00 -1.114912075068636632e+01 1.179016363843086168e-01 7.852706358445199442e+01 8.269259062433746976e-01 -1.240133586544034642e+03 -1.422817704025933994e+00
1.131213076845789089e+00 -9.236857353215509325e-02 8.236804363902635373e+00 -1.082619295459708297e+01 1.214063070846319592e-01 7.354368379045263282e+01 8.209400667370692073e-01 -1.123092840895320251e+03 -1.406921084915154108e+00
1.135452947922185540e+00 -9.501660136108132371e-02 8.008052878637155203e+00 -1.052447662487745816e+01 1.248743003018462083e-01 6.898806159752170686e+01 8.149762057949585525e-01 -1.020658628295695280e+03 -1.391327465861556423e+00
1.139724721277449948e+00 -9.766587252771151417e-02 7.791615137556116899e+00 -1.023899110424946102e+01 1.283430947686227119e-01 6.485620046029296759e+01 8.090975820596518764e-01 -9.296769433382784200e+02 -1.375847980207546284e+00
1.143982783768954237e+00 -1.002881893312224798e-01 7.588648512970883608e+00 -9.971263881306034804e+00 1.317757698608325034e-01 6.105806988032050953e+01 8.032404483736799161e-01 -8.494486990083618139e+02 -1.360658163969978851e+00
1.148272782198059616e+00 -1.029117542686372455e-01 7.395944074560088843e+00 -9.717063003217639050e+00 1.352092430552187530e-01 5.759506123223686558e+01 7.974665931819115983e-01 -7.776849729361266554e+02 -1.345569373283477699e+00
1.152549191727326061e+00 -1.055088147299650808e-01 7.214632739588474841e+00 -9.477881090403288411e+00 1.386071940312016970e-01 5.439610313905429706e+01 7.917137521858429450e-01 -7.139808542566967162e+02 -1.330759582077507552e+00
1.156857572823809077e+00 -1.081071281676884294e-01 7.041958956317827756e+00 -9.250083846912184882e+00 1.420059398532607098e-01 5.146568508764938343e+01 7.860423007965663400e-01 -6.566492733217442037e+02 -1.316061902105314596e+00
1.161152398213128656e+00 -1.106793243235909413e-01 6.879013643200903694e+00 -9.035111174660949374e+00 1.453696782515299102e-01 4.874681385191510685e+01 7.803913998939328023e-01 -6.054527521391916025e+02 -1.301633787848520019e+00
1.165479231447863473e+00 -1.132527782925698001e-01 6.723402859364913553e+00 -8.829805458870646717e+00 1.487342080962941182e-01 4.624567814571105373e+01 7.748200586242015575e-01 -5.591151751633075264e+02 -1.287303234230391835e+00
1.169792618913095383e+00 -1.158005400717835726e-01 6.576165712590352541e+00 -8.635538309062377849e+00 1.520642945608041696e-01 4.391593534180357494e+01 7.692688158424012546e-01 -5.175156721195913860e+02 -1.273236349268509038e+00
1.174138052294112500e+00 -1.183495645394026796e-01 6.435206491443662635e+00 -8.449545242450513527e+00 1.553951689552796056e-01 4.176460265570135988e+01 7.637953331809533841e-01 -4.796774690041023064e+02 -1.259271587650410362e+00
