# r, g_tt, g_rr, gtt, grr, dgtt/dr, dgrr/dr, d2gtt/dr2, d2grr/dr2
1.000000000000000000e+00 -0.000000000000000000e+00 inf -inf 0.000000000000000000e+00 inf 1.056126150207595371e+00 nan -1.014952335128298078e+00
1.003992619855472945e+00 -2.824936811419190199e-03 2.371516997248789096e+02 -3.539902188104591687e+02 4.216710237203047384e-03 inf 1.052073831362003498e+00 -inf -1.510512136464501776e+00
1.008017249540648086e+00 -5.651302930054372467e-03 1.185573218386562360e+02 -1.769503444386016611e+02 8.434738441214895133e-03 2.920479667425909429e+04 1.044015997475381985e+00 -inf -1.989734983661974210e+00
1.012075826792457889e+00 -8.480195928872452313e-03 7.901573206107629233e+01 -1.179218037398532744e+02 1.265570759031930947e-02 1.086352592340891169e+04 1.035990391739305405e+00 -2.877290327768337447e+06 -1.962134307871772121e+00
1.016167218242229442e+00 -1.131056050785624045e-02 5.924862888245110781e+01 -8.841294817400132899e+01 1.687802770902924188e-02 5.754970557584385460e+03 1.028024664277928046e+00 -8.908550929192197509e+05 -1.942315616518452082e+00
1.020261660670666481e+00 -1.412178641396607051e-02 4.745871239366908156e+01 -7.081257078148601636e+01 2.107094671479958770e-02 3.571134123216098487e+03 1.020090918763435051e+00 -4.033850817646259675e+05 -1.916962255546147187e+00
1.024389232058207089e+00 -1.693450446173900073e-02 3.958008798080334856e+01 -5.905103407420934758e+01 2.526522933665553694e-02 2.438332842156357856e+03 1.012263374128119953e+00 -2.187590895695237850e+05 -1.895978240173069596e+00
1.028502119702584316e+00 -1.971624813793965841e-02 3.399919443397867980e+01 -5.071958888951677125e+01 2.941246157881327594e-02 1.768458807758793455e+03 1.004467187749881196e+00 -1.325799914167867100e+05 -1.873173144877099405e+00
1.032648166686326530e+00 -2.249949176484913188e-02 2.979643832279421289e+01 -4.444544838840742784e+01 3.356105817637278221e-02 1.343363360048479763e+03 9.967929595774310814e-01 -8.638550197378112352e+04 -1.850887624071195336e+00
1.036778068905954031e+00 -2.525126143958757521e-02 2.655205420881910783e+01 -3.960198196008749250e+01 3.766186947855265643e-02 1.053536781516186693e+03 9.891493357919223239e-01 -5.958370397698009765e+04 -1.828862737582926057e+00
1.040941137463862187e+00 -2.800453779664703949e-02 2.394404102569058779e+01 -3.570849864623472314e+01 4.176404471271399910e-02 8.492374441500486455e+02 9.816262543385320116e-01 -4.276368070065890061e+04 -1.807048645338677373e+00
1.045087919405278010e+00 -3.072673733582712702e-02 2.182498951733152381e+01 -3.254494576077259183e+01 4.581903689831723359e-02 6.981769880928851535e+02 9.741330317041519971e-01 -3.178398664719792578e+04 -1.785636982791839689e+00
1.049267872438681692e+00 -3.345045015996757354e-02 2.004996760780295517e+01 -2.989496390086755540e+01 4.987539229793191975e-02 5.845806108956295475e+02 9.667577284215880251e-01 -2.422697917747701285e+04 -1.764425913420377467e+00
1.053431412429270297e+00 -3.614348767897856973e-02 1.855798059980103432e+01 -2.766750151180375639e+01 5.388517326129338425e-02 4.960393563331992937e+02 9.594115564041778565e-01 -1.891272177446462956e+04 -1.743626793131646702e+00
1.057628126266172641e+00 -3.883804496541970463e-02 1.727225601876330430e+01 -2.574794897349677925e+01 5.789631643449899556e-02 4.264654562923902290e+02 9.521805658505934078e-01 -1.502346897958737827e+04 -1.722982399550363475e+00
1.061808490716907194e+00 -4.150244323244008798e-02 1.616510014096657244e+01 -2.409496699746961212e+01 6.186166440539020428e-02 3.701865805393114215e+02 9.449779979549239872e-01 -1.214386811056052466e+04 -1.702753323757320914e+00
1.066022032791771323e+00 -4.416836776610819776e-02 1.519101791637686460e+01 -2.264063741941879115e+01 6.582837341808001064e-02 3.245309625131465054e+02 9.378878136148219857e-01 -9.941941938974387085e+03 -1.682681117349572819e+00
1.070219255577974593e+00 -4.680461745053507427e-02 1.433691380701475282e+01 -2.136541338163565840e+01 6.975001827176507962e-02 2.865672446282133592e+02 9.308253627407385711e-01 -8.248578984645726450e+03 -1.663009304315505865e+00
1.074449660258122830e+00 -4.944239989272754265e-02 1.357348947875713208e+01 -2.022555543763338903e+01 7.367302281149046284e-02 2.550150117037763664e+02 9.238725907249745184e-01 -6.910235896255340776e+03 -1.643486274774043743e+00
1.078663792836966895e+00 -5.205099227965429703e-02 1.289462471130222809e+01 -1.921192961370076091e+01 7.755169478670387306e-02 2.282135001338590712e+02 9.169468816587666993e-01 -5.850584931998253523e+03 -1.624355851279849716e+00
1.082911112341366833e+00 -5.466112391926567643e-02 1.228022617796588101e+01 -1.829453784150134155e+01 8.143172491352612674e-02 2.055105676427237711e+02 9.101281815232330485e-01 -4.991191894098383273e+03 -1.605363247982816599e+00
1.087142241226583428e+00 -5.724256101744651382e-02 1.172770571564196906e+01 -1.746951887242112988e+01 8.526816960168415171e-02 1.858959372570735411e+02 9.033358922141572211e-01 -4.294856486040646814e+03 -1.586753825589058753e+00
1.091406563370074689e+00 -5.982554389172067832e-02 1.122259251094029864e+01 -1.671526801009812502e+01 8.910597074830561848e-02 1.690238246902371486e+02 8.966479921033263523e-01 -3.718296912658226120e+03 -1.568278422106092806e+00
1.095654775316209140e+00 -6.238031633446255997e-02 1.076415648945734027e+01 -1.603069780278656609e+01 9.290091620085816349e-02 1.542438080327203522e+02 8.899858686839546840e-01 -3.242255686471855824e+03 -1.550166170923844122e+00
1.099936188138215476e+00 -6.493664110433147729e-02 1.034155934066292026e+01 -1.539962620476988064e+01 9.669721625712757174e-02 1.413686002822614967e+02 8.834256563370803672e-01 -2.841364192254347927e+03 -1.532199463200973000e+00
1.104201485827849938e+00 -6.746517867111558042e-02 9.955072801827794748e+00 -1.482246130073821533e+01 1.004512995441274592e-01 1.299594908233803494e+02 8.768906034258845406e-01 -2.505182452073328932e+03 -1.514596534279113893e+00
1.108499991964545961e+00 -6.999527508100368556e-02 9.596308688934069409e+00 -1.428667861998865440e+01 1.042067353620194092e-01 1.199147092135399362e+02 8.704549487414739994e-01 -2.217956730836115185e+03 -1.497095351536848584e+00
1.112782602614734939e+00 -7.249813025168293235e-02 9.266056502243159798e+00 -1.379345917651147424e+01 1.079207751170000451e-01 1.109269450878179839e+02 8.640438533732441861e-01 -1.973903400277718674e+03 -1.479941238679841176e+00
1.117098432727489765e+00 -7.500255091005232633e-02 8.957670641446213722e+00 -1.333287985363673123e+01 1.116361652518349512e-01 1.029422177544786194e+02 8.577297616680477077e-01 -1.762916935558222349e+03 -1.462935455523462602e+00
1.121398299197506887e+00 -7.748009765899174783e-02 8.672221002116652144e+00 -1.290654026278124711e+01 1.153107144935452411e-01 9.573818767041821332e+01 8.514396453682747667e-01 -1.581609786021264881e+03 -1.446260424603989181e+00
1.125731395134601742e+00 -7.995921645908070363e-02 8.404306885404894345e+00 -1.250637567855297938e+01 1.189866117022240211e-01 8.928823992903662088e+01 8.452442497915476638e-01 -1.423195640983356725e+03 -1.429691155134713787e+00
1.130048687964413157e+00 -8.241195208453064303e-02 8.155116456973384942e+00 -1.213416227508227685e+01 1.226224058572341624e-01 8.342699208454581594e+01 8.390722610597521891e-01 -1.285746208974339197e+03 -1.413451386709714264e+00
1.134399222782781935e+00 -8.486626640953744138e-02 7.920193253285366275e+00 -1.178324488995804309e+01 1.262595454454588095e-01 7.814361339034597620e+01 8.329926967824665685e-01 -1.164580912502586443e+03 -1.397334179432414780e+00
1.138733993893477292e+00 -8.729460930983827527e-02 7.700766553985260998e+00 -1.145546108638460936e+01 1.298572022654660429e-01 7.331225058031218111e+01 8.269359862262438687e-01 -1.058552456928829088e+03 -1.381534585175221652e+00
1.143102020170379207e+00 -8.972453755487630467e-02 7.493095012570360147e+00 -1.114522322712882563e+01 1.334562017860987382e-01 6.893124583355108825e+01 8.209694812037283684e-01 -9.643322284006825384e+02 -1.365837444445509918e+00
1.147454427395804277e+00 -9.212895583294153368e-02 7.298395755347395486e+00 -1.085435074086057305e+01 1.370164120337430402e-01 6.490285550839323037e+01 8.150252916169685724e-01 -8.812634763823277808e+02 -1.350447119754770942e+00
1.151840105233909117e+00 -9.453496617435859506e-02 7.113490514216752381e+00 -1.057809655483049482e+01 1.405779621131760804e-01 6.123069061354022580e+01 8.091691593975122165e-01 -8.069394473989605103e+02 -1.335174597772207594e+00
