# r, g_tt, g_rr, gtt, grr, dgtt/dr, dgrr/dr, d2gtt/dr2, d2grr/dr2
1.000000000000000000e+00 -0.000000000000000000e+00 inf -inf 0.000000000000000000e+00 inf 1.063960139937550231e+00 nan -1.014201322686762108e+00
1.004107841613673946e+00 -2.717847912784616786e-03 2.288025982632721309e+02 -3.679381746476877879e+02 4.370579738125823788e-03 inf 1.059793961539574392e+00 -inf -1.509036220241685156e+00
1.008249571159050006e+00 -5.437264499562191773e-03 1.143792346741036852e+02 -1.839160114576953049e+02 8.742845699652224134e-03 2.949478936642710687e+04 1.051511238257082592e+00 -inf -1.987052409149809185e+00
1.012427250656052768e+00 -8.159338347153660340e-03 7.622804228825795292e+01 -1.225589572895753747e+02 1.311853184184474941e-02 1.096882938560190269e+04 1.043262859759212846e+00 -2.822933390870932024e+06 -1.958466179345845326e+00
1.016639694607921030e+00 -1.088302955689864765e-02 5.715608507723354847e+01 -9.188617882289123884e+01 1.749594988265423812e-02 5.810029729079909885e+03 1.035079465241932173e+00 -8.739046943628250156e+05 -1.938217361352760015e+00
1.020853923605011149e+00 -1.358700508441017078e-02 4.578585193823165866e+01 -7.359973693889371305e+01 2.184080797162124554e-02 3.604720337646944699e+03 1.026930135951100054e+00 -3.956633095345796901e+05 -1.912165183260990498e+00
1.025103236125072925e+00 -1.629262105601951213e-02 3.818628040883672270e+01 -6.137747858749452234e+01 2.618741572349081448e-02 2.461316882020273169e+03 1.018895775825750416e+00 -2.145376002255339117e+05 -1.890542583908539687e+00
1.029335804562599543e+00 -1.896700380928816390e-02 3.280521244211980303e+01 -5.272314014669511550e+01 3.048296065036493196e-02 1.785037951607276909e+03 1.010894778809136252e+00 -1.300303014655329753e+05 -1.867151754083271609e+00
1.033603469778092698e+00 -2.164303586400492113e-02 2.875194350682466293e+01 -4.620423891932486526e+01 3.478025754198621478e-02 1.356028937590643409e+03 1.003024549650396890e+00 -8.471736990181243164e+04 -1.844200545099501154e+00
1.037853280097823072e+00 -2.428764527921649027e-02 2.562381319717243855e+01 -4.117319684571165794e+01 3.902619771324078446e-02 1.063459826060107389e+03 9.951868457842053539e-01 -5.843701081721700757e+04 -1.821564296353971990e+00
