# r, g_tt, g_rr, gtt, grr, dgtt/dr, dgrr/dr, d2gtt/dr2, d2grr/dr2
1.000000000000000000e+00 -0.000000000000000000e+00 inf -inf 0.000000000000000000e+00 inf 1.016572929142002701e+00 nan -1.004777903463873745e+00
1.003889274327280479e+00 -3.442657725909324846e-03 2.529256545865662815e+02 -2.904732563083556443e+02 3.953730995120308123e-03 inf 1.012665072237441954e+00 -inf -1.493824074509020772e+00
1.007808919685417415e+00 -6.885934325800991893e-03 1.264570984818987114e+02 -1.452235749988331577e+02 7.907820217329608603e-03 2.463599086430502575e+04 1.004907776920018758e+00 -inf -1.970867523738622840e+00
1.011745986634917882e+00 -1.031828145808239006e-02 8.439529128109920464e+01 -9.691536367392771467e+01 1.184900229408836214e-02 9.171767677388404991e+03 9.971805331069618639e-01 -2.500321471581244841e+06 -1.944506797608304804e+00
1.015713935008422109e+00 -1.375125960385572416e-02 6.332902598524916726e+01 -7.272061097003864916e+01 1.579054761134213170e-02 4.870911319017640380e+03 9.895364208892383218e-01 -7.753188876689941389e+05 -1.925327836487281230e+00
1.019671179981144649e+00 -1.714899657229862831e-02 5.078392671246552226e+01 -5.831244969838846970e+01 1.969126975276880298e-02 3.027215587630154459e+03 9.819219377479276867e-01 -3.524692395374365151e+05 -1.902744737720564405e+00
1.023659380593554991e+00 -2.054736780584288589e-02 4.238661221775994647e+01 -4.866803424405719625e+01 2.359235493656652860e-02 2.070386155839771163e+03 9.744182661132816392e-01 -1.913485262851365260e+05 -1.880915785066740176e+00
1.027634511037289977e+00 -2.390898557354712017e-02 3.642869802760765197e+01 -4.182527932537627890e+01 2.745088499298398155e-02 1.503443925716086142e+03 9.669435826627117425e-01 -1.161993092629867315e+05 -1.859119167603553890e+00
1.031640634726320949e+00 -2.727124009870420321e-02 3.193890480808970977e+01 -3.666866619855380804e+01 3.130977740184481828e-02 1.142969938560008586e+03 9.595801635735413671e-01 -7.582243469869311957e+04 -1.837670677443114409e+00
1.035632950249288919e+00 -3.059666206418157688e-02 2.846891720601608711e+01 -3.268330375066188509e+01 3.512602860036695418e-02 8.969827908728299235e+02 9.522450854575100765e-01 -5.234995180807455472e+04 -1.816558916373178567e+00
1.039656285300897487e+00 -3.392272303392548233e-02 2.567879238370550254e+01 -2.947876557550874210e+01 3.894264126822999383e-02 7.233510172705616696e+02 9.450192620517625652e-01 -3.760283633288107376e+04 -1.795567059778083729e+00
1.043666033785541014e+00 -3.721267451682995497e-02 2.340963853817653728e+01 -2.687256460289453130e+01 4.271744727579607215e-02 5.949160654107809023e+02 9.378211452713701712e-01 -2.796359786614465702e+04 -1.775029461681304044e+00
1.047706831633724356e+00 -4.050326731009712411e-02 2.150879284230537181e+01 -2.468936622677619042e+01 4.649261385014191728e-02 4.982287770166255427e+02 9.307293051283644925e-01 -2.132480937682283184e+04 -1.754570114052138363e+00
1.051734441868678260e+00 -4.375859840647227522e-02 1.990962974282715336e+01 -2.285265151116200499e+01 5.022695112450648036e-02 4.228588010634626357e+02 9.236645575807208575e-01 -1.664973284749425875e+04 -1.734283432577992556e+00
1.055793137601689358e+00 -4.701457323579815578e-02 1.853168010397502385e+01 -2.127000058013018702e+01 5.396164807450465339e-02 3.635939429269097900e+02 9.167053586573662427e-01 -1.323192462223598523e+04 -1.714647842484193996e+00
1.059836348190066335e+00 -5.023397113406852244e-02 1.734484668436311949e+01 -1.990684744654405947e+01 5.765401206466291839e-02 3.156549873224383873e+02 9.097726413867437412e-01 -1.069883577281509861e+04 -1.695330278139223434e+00
1.063910645163984592e+00 -5.345401444199238128e-02 1.630078618290479042e+01 -1.870766883346408704e+01 6.134673437093085546e-02 2.767460626333284495e+02 9.029435023039830144e-01 -8.759745759605766580e+03 -1.675779587917167968e+00
1.067971305076538258e+00 -5.663947732078556535e-02 1.538475301263336625e+01 -1.765553015852107421e+01 6.499941852682578070e-02 2.443948332315902405e+02 8.961402466878078954e-01 -7.268600948428508673e+03 -1.656795487637529263e+00
1.072063080635937915e+00 -5.982558785819985098e-02 1.456612044741087608e+01 -1.671525572586475406e+01 6.865245990587354186e-02 2.174892624298863097e+02 8.894365840007946167e-01 -6.090074097728011111e+03 -1.637925775193768141e+00
